Date,Away Team,Away Team Odds,Away Team Decimal Odds,Away Team Implied Probability,Away Probability,Home Probability,Home Team Implied Probability,Home Team Decimal Odds,Home Team Odds,Home Team,source_file,actual_away_score,actual_home_score,actual_winner,prediction_correct,bet_placed,bet_outcome,predicted_winner,prediction_confidence,month
2024-12-14,TB,-130.0,1.77,0.5652173913043478,0.5395462659183817,0.4604537340816183,0.47619047619047616,2.1,110.0,SEA,2024-12-14.csv,5.0,1.0,TB,True,,0.0,TB,0.5395462659183817,2024-12
2024-12-16,WSH,130.0,2.3,0.43478260869565216,0.5,0.5,0.6078431372549019,1.65,-155.0,DAL,2024-12-16.csv,1.0,3.0,DAL,True,,0.0,DAL,0.5,2024-12
2024-12-16,FLA,105.0,2.05,0.4878048780487805,0.5,0.5,0.5555555555555556,1.8,-125.0,EDM,2024-12-16.csv,6.0,5.0,FLA,False,,0.0,EDM,0.5,2024-12
2024-12-16,COL,-150.0,1.67,0.6,0.549844716033603,0.4501552839663971,0.4444444444444444,2.25,125.0,VAN,2024-12-16.csv,1.0,3.0,VAN,False,,0.0,COL,0.549844716033603,2024-12
2024-12-17,BUF,-130.0,1.77,0.5652173913043478,0.5262089641746437,0.4737910358253562,0.47619047619047616,2.1,110.0,MTL,2024-12-17.csv,1.0,6.0,MTL,False,,0.0,BUF,0.5262089641746437,2024-12
2024-12-17,CBJ,200.0,3.0,0.3333333333333333,0.5089309144783467,0.4910690855216532,0.7142857142857143,1.4,-250.0,TB,2024-12-17.csv,3.0,5.0,TB,False,away,-1.0,CBJ,0.5089309144783467,2024-12
2024-12-17,LA,-145.0,1.69,0.5918367346938775,0.4638271741593311,0.5361728258406689,0.45454545454545453,2.2,120.0,PIT,2024-12-17.csv,2.0,3.0,PIT,True,home,1.2,PIT,0.5361728258406689,2024-12
2024-12-17,NYI,200.0,3.0,0.3333333333333333,0.5065396861695196,0.4934603138304804,0.7142857142857143,1.4,-250.0,CAR,2024-12-17.csv,0.0,4.0,CAR,False,away,-1.0,NYI,0.5065396861695196,2024-12
2024-12-17,NJ,-185.0,1.54,0.6491228070175439,0.4902547023540903,0.5097452976459095,0.4,2.5,150.0,STL,2024-12-17.csv,4.0,1.0,NJ,False,home,-1.0,STL,0.5097452976459095,2024-12
2024-12-17,NYR,125.0,2.25,0.4444444444444444,0.5585226220140701,0.4414773779859301,0.6,1.67,-150.0,NSH,2024-12-17.csv,0.0,2.0,NSH,False,away,-1.0,NYR,0.5585226220140701,2024-12
2024-12-17,WSH,-200.0,1.5,0.6666666666666666,0.5383804891726433,0.4616195108273568,0.37735849056603776,2.65,165.0,CHI,2024-12-17.csv,2.0,3.0,CHI,False,,0.0,WSH,0.5383804891726433,2024-12
2024-12-17,BOS,-135.0,1.74,0.574468085106383,0.4708850774685257,0.5291149225314743,0.46511627906976744,2.15,115.0,CGY,2024-12-17.csv,4.0,3.0,BOS,False,home,-1.0,CGY,0.5291149225314743,2024-12
2024-12-17,OTT,-130.0,1.77,0.5652173913043478,0.5271167350186813,0.4728832649813186,0.47619047619047616,2.1,110.0,SEA,2024-12-17.csv,3.0,0.0,OTT,True,,0.0,OTT,0.5271167350186813,2024-12
2024-12-17,WPG,-225.0,1.44,0.6923076923076923,0.492289240685273,0.5077107593147271,0.3508771929824561,2.85,185.0,SJ,2024-12-17.csv,4.0,3.0,WPG,False,home,-1.0,SJ,0.5077107593147271,2024-12
2024-12-18,PHI,-105.0,1.95,0.5121951219512195,0.5,0.5,0.5348837209302325,1.87,-115.0,DET,2024-12-18.csv,4.0,6.0,DET,True,,0.0,DET,0.5,2024-12
2024-12-18,TOR,115.0,2.15,0.46511627906976744,0.4862158999844614,0.5137841000155386,0.574468085106383,1.74,-135.0,DAL,2024-12-18.csv,5.0,3.0,TOR,False,,0.0,DAL,0.5137841000155386,2024-12
2024-12-18,FLA,-145.0,1.69,0.5918367346938775,0.4925622794802916,0.5074377205197084,0.45454545454545453,2.2,120.0,MIN,2024-12-18.csv,6.0,1.0,FLA,False,home,-1.0,MIN,0.5074377205197084,2024-12
