Game,Team,days_of_rest,CA,CF,FA,FF,GA,GF,HDCA,HDCF,HDGA,HDGF,HDSA,HDSF,LDCA,LDCF,LDGA,LDGF,LDSA,LDSF,MDCA,MDCF,MDGA,MDGF,MDSA,MDSF,PDO,SA,SCA,SCF,SF,xGA,xGF
"2021-12-09 - BOS 3, EDM 2",EDM,1.0,46.767,44.108,35.444,32.917,2.275,1.498,8.687999999999999,7.741,1.086,0.8959999999999999,6.26,5.194,21.416,22.191,0.8000000000000002,0.205,11.948,11.595,14.092000000000002,11.678,0.415,0.395,8.266,5.8100000000000005,0.979,27.464,22.747000000000003,19.461,23.325,1.929,1.918
"2021-12-11 - CAR 3, EDM 1",EDM,1.0,46.44500000000001,44.363,35.374,33.012,2.088,1.498,8.558,7.697,0.988,0.8959999999999999,5.883,5.17,21.599,21.434,0.7040000000000001,0.205,12.461,11.355,13.453,12.527,0.415,0.395,7.761,6.1530000000000005,0.9859,27.493,21.996,20.276000000000003,23.538,1.907,1.941
"2021-12-14 - TOR 5, EDM 1",EDM,2.0,46.371,42.681,35.399,31.335,2.197,1.501,8.828,7.583000000000001,1.096,0.8039999999999999,5.931,5.247,21.106,20.191000000000003,0.599,0.205,12.232,10.526,13.786,12.029,0.519,0.498,7.478,5.8420000000000005,0.9843,27.028,22.563,19.701,22.482,1.951,1.888
"2021-12-16 - CBJ 2, EDM 5",EDM,1.0,45.672,42.14399999999999,35.213,30.819,2.422,1.399,9.293,7.856,1.102,0.7030000000000001,6.025,5.426,19.929,19.721,0.7110000000000001,0.205,11.803,10.634,13.776,11.548,0.62,0.498,7.151000000000001,5.492,0.9666,26.369,22.983,19.535000000000004,22.46,2.0,1.914
"2021-12-18 - EDM 5, SEA 3",EDM,1.0,45.219,43.022,35.407,32.778,2.426,1.497,9.169,8.372,1.113,0.897,6.091,6.053,20.061,19.829,0.7110000000000001,0.205,12.046,11.663,13.799,12.078,0.62,0.398,7.427,5.674,0.9669,26.601,22.925,20.501,24.36,2.098,2.068
"2021-12-29 - EDM 2, STL 4",EDM,10.0,44.891,43.68599999999999,35.204,32.565000000000005,2.431,1.597,9.387,8.021,1.027,1.003,6.4,5.712999999999999,19.943,20.436,0.806,0.187,11.39,12.005,13.513000000000002,12.084,0.613,0.398,7.142,5.531,0.9649,26.086,22.862,20.184,24.227,2.138,1.994
"2021-12-31 - EDM 5, NJ 6",EDM,1.0,44.086,43.085,34.943,32.804,2.532,1.4819999999999998,9.205,8.147,1.221,0.889,6.484,5.837999999999999,19.604000000000003,20.71,0.7180000000000001,0.187,11.047,12.263,13.413,11.561,0.613,0.3949999999999999,7.013000000000001,5.297,0.9547,25.441,22.534,19.8,24.176,2.0380000000000003,2.025
"2022-01-01 - EDM 2, NYI 3",EDM,0.0,44.176,46.298,35.059,35.248000000000005,2.613,1.7089999999999996,9.409,8.588000000000001,1.409,1.204,7.131,6.358,19.684,22.506,0.8130000000000001,0.187,11.323,13.166999999999998,13.162,12.572,0.4009999999999999,0.311,6.3740000000000006,5.82,0.9503,25.811,22.452,21.282,25.996,2.057,2.128
"2022-01-03 - EDM 1, NYR 4",EDM,1.0,43.437,46.066,34.059,34.778000000000006,2.3229999999999995,1.713,9.359,8.927,1.407,1.206,6.898000000000001,6.273,18.767,21.699,0.518,0.187,10.549,12.496,13.425999999999998,12.894,0.4009999999999999,0.311,6.349,5.95,0.9616,24.878,22.684,21.918,25.446,2.059,2.154
"2022-01-05 - EDM 2, TOR 4",EDM,1.0,40.915000000000006,48.226,32.12,36.685,2.402,1.814,9.277,8.644,1.4940000000000002,1.31,7.061,6.225,16.872,22.027,0.514,0.187,10.057,12.854,11.834,14.676000000000002,0.4009999999999999,0.311,5.476999999999999,6.8420000000000005,0.9578,23.666,21.043,23.45,26.654,1.935,2.181
"2022-01-15 - OTT 6, EDM 4",EDM,9.0,42.098,47.911,33.181,36.661,2.3760000000000003,1.926,9.008,7.949000000000001,1.373,1.424,6.636,6.221,17.761000000000003,22.106,0.603,0.187,10.653,12.319,12.436,15.014,0.4009999999999999,0.311,5.608,7.109,0.9649,24.168,21.386000000000003,23.065,26.672000000000004,1.905,2.096
"2022-01-20 - FLA 6, EDM 0",EDM,4.0,41.757,48.42399999999999,32.79600000000001,36.756,2.578,2.212,8.869,8.254999999999999,1.578,1.518,6.718999999999999,6.424,17.833,22.042,0.498,0.187,10.248,11.998,12.52,15.318,0.506,0.501,5.601,7.330000000000001,0.9651,23.526000000000003,21.334,23.648,26.705,1.929,2.085
"2022-01-22 - CGY 3, EDM 5",EDM,1.0,41.971,51.603,32.024,38.985,2.684,2.117,8.315000000000001,8.623999999999999,1.47,1.518,6.389,6.44,18.606,24.787,0.6090000000000001,0.187,10.237,13.469,12.272,15.147,0.603,0.398,5.502000000000001,7.237,0.9521,22.984,20.551,23.842,28.107,1.873,2.1700000000000004
"2022-01-25 - EDM 3, VAN 2",EDM,2.0,44.334,51.483,33.951,38.585,2.465,2.2139999999999995,8.49,8.119,1.468,1.521,6.692,6.119,20.5,24.949,0.591,0.187,11.637,13.363,12.519,15.439000000000002,0.4019999999999999,0.493,5.783,7.334,0.9731,25.162,20.988,23.62,27.854000000000003,1.922,2.087
"2022-01-27 - NSH 2, EDM 3",EDM,1.0,43.2,52.80499999999999,33.04,38.513,2.264,2.219,7.995,8.761,1.2639999999999998,1.327,6.308,6.321,19.585,25.282000000000004,0.591,0.2799999999999999,11.18,12.687,12.816,15.506,0.4019999999999999,0.599,6.087,7.0840000000000005,0.982,24.668,20.739,24.380000000000003,27.153,1.8060000000000005,2.1130000000000004
