Game,Team,days_of_rest,CA,CF,FA,FF,GA,GF,HDCA,HDCF,HDGA,HDGF,HDSA,HDSF,LDCA,LDCF,LDGA,LDGF,LDSA,LDSF,MDCA,MDCF,MDGA,MDGF,MDSA,MDSF,PDO,SA,SCA,SCF,SF,xGA,xGF
"2021-10-13 - WPG 1, ANA 4",ANA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-15 - MIN 2, ANA 1",ANA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-18 - ANA 3, CGY 2",ANA,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-19 - ANA 5, EDM 6",ANA,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-21 - ANA 1, WPG 5",ANA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-23 - ANA 3, MIN 4",ANA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-26 - WPG 4, ANA 3",ANA,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-28 - BUF 4, ANA 3",ANA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-29 - ANA 4, VGK 5",ANA,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-31 - MTL 2, ANA 4",ANA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-11-02 - NJ 0, ANA 4",ANA,1.0,46.721,40.302,34.477999999999994,30.528,2.165,1.881,9.035,8.395999999999999,0.976,1.009,6.965999999999999,6.536,20.97,18.418,0.6940000000000001,0.189,10.061,8.895,13.779,10.411,0.502,0.594,7.095000000000001,5.065,0.9962,24.823,22.819,18.849,22.241,2.248,1.857
"2021-11-05 - ARI 1, ANA 3",ANA,2.0,46.419,42.55800000000001,34.363,31.485000000000003,2.064,1.787,9.462,8.007,0.976,0.91,7.584999999999999,6.339999999999999,21.149,19.892,0.6010000000000001,0.189,10.274,9.32,13.13,11.386,0.502,0.597,6.504,5.065,0.9924,25.177,22.559,19.4,22.667,2.289,1.845
"2021-11-07 - STL 1, ANA 4",ANA,1.0,44.2,44.128,32.791999999999994,32.678999999999995,2.058,1.98,9.207,9.358,0.972,1.101,7.353999999999999,7.0840000000000005,19.322,19.765,0.6010000000000001,0.189,9.494,9.507,12.988000000000005,11.58,0.502,0.597,6.476999999999999,5.087999999999999,0.9994,24.394,22.185,20.968,23.551,2.198,2.019
"2021-11-09 - ANA 3, VAN 2",ANA,1.0,43.443,44.297,32.239999999999995,32.471000000000004,1.975,2.07,8.768,10.024,0.972,1.2919999999999998,6.866,7.403999999999999,19.432,18.898,0.506,0.189,9.663,9.37,12.409,11.84,0.5119999999999999,0.491,6.0440000000000005,4.979,1.0052,23.653,21.181,21.902,23.541,2.0420000000000003,2.022
"2021-11-11 - ANA 7, SEA 4",ANA,1.0,44.602,43.078,32.54600000000001,31.566000000000003,1.789,1.764,8.447000000000001,10.165,0.786,1.186,6.368,7.758,20.272,17.544999999999998,0.499,0.095,10.065,9.028000000000002,13.085,12.044,0.5119999999999999,0.489,6.117,5.016,1.0011,23.804,21.55,22.221,23.578,1.932,2.025
"2021-11-14 - VAN 1, ANA 5",ANA,2.0,44.06699999999999,44.522,32.435,32.583000000000006,1.7880000000000005,2.193,8.316,9.724,0.693,1.2919999999999998,6.139,7.519,20.202,18.15,0.499,0.428,10.191,8.984,12.704,13.012,0.618,0.489,6.344,5.896,1.0125,23.727,21.086,22.698,24.166000000000004,1.93,2.016
"2021-11-16 - WSH 2, ANA 3",ANA,1.0,43.869,46.777,33.026,34.563,1.707,2.184,8.285,10.986,0.693,1.1829999999999998,6.083,8.804,20.612,18.411,0.404,0.428,10.229,9.146,12.368,13.941,0.627,0.583,6.3740000000000006,6.186999999999999,1.0101,23.743,20.718,24.867,25.733,1.9430000000000005,2.19
"2021-11-18 - CAR 2, ANA 1",ANA,1.0,44.797,47.198,33.781,34.36900000000001,1.597,2.092,8.117,10.569,0.8949999999999999,1.2769999999999997,6.132,9.043,21.4,19.654,0.299,0.428,10.756,9.918,12.404999999999998,13.524,0.416,0.392,6.162999999999999,5.419,1.0139999999999998,24.331,20.606,24.016,25.865,1.9550000000000003,2.108
"2021-11-22 - ANA 2, NSH 3",ANA,3.0,46.193,46.798,34.501999999999995,33.656,1.597,1.9969999999999997,8.754,10.306,0.8939999999999999,1.2759999999999998,6.544,8.787,22.532000000000004,20.083,0.194,0.428,10.582,10.3,11.712,13.061000000000002,0.5210000000000001,0.296,6.047,5.035,1.0125,24.666,20.552,23.292,25.411,2.027,2.105
"2021-11-24 - ANA 2, COL 5",ANA,1.0,43.071,45.852,32.21,33.690999999999995,1.395,1.795,7.769,9.12,0.6980000000000001,0.866,5.736,7.813,20.596,20.501,0.088,0.522,9.738,10.937,11.474,13.0,0.616,0.4019999999999999,5.839,5.141,1.007,22.817,19.322,22.049,25.109,1.7779999999999998,1.949
"2021-11-26 - OTT 0, ANA 4",ANA,1.0,44.802,46.292,33.549,34.17999999999999,1.6789999999999998,1.701,7.822999999999999,9.645,0.6910000000000001,0.772,5.412,7.922,20.86,21.084,0.177,0.522,10.498,11.109,12.053,12.378,0.8099999999999999,0.4019999999999999,6.339,5.032,0.9916,23.853,19.967,21.949,25.329,1.832,1.962
"2021-11-28 - TOR 5, ANA 1",ANA,1.0,44.437,47.521,33.759,35.077,1.6789999999999998,1.895,7.694000000000001,10.704,0.6910000000000001,1.0630000000000002,5.091,8.687000000000001,20.273000000000003,21.51,0.177,0.522,10.346,11.298,12.532999999999998,11.969,0.8099999999999999,0.304,6.737,5.037,0.9972,23.656,20.336,22.624,26.211,1.82,2.071
"2021-11-30 - ANA 5, LA 4",ANA,1.0,46.0,47.249,35.04600000000001,35.416999999999994,2.005,1.7939999999999998,8.023,9.842,0.911,0.963,5.607,8.341,21.932,21.812,0.177,0.522,10.908,11.571000000000002,12.04,12.159,0.914,0.304,6.593000000000001,5.664,0.9822,24.226000000000003,20.121,21.954,26.937,1.938,2.021
"2021-12-01 - VGK 5, ANA 6",ANA,0.0,45.632,48.274,34.899,36.425,2.271,1.919,8.555,10.212,1.278,0.8789999999999999,6.114,8.495999999999999,21.931,23.094,0.177,0.522,10.738,12.111999999999998,11.739,12.462,0.8089999999999999,0.514,6.412000000000001,5.889,0.9748,24.354,20.373,22.608,27.737,1.998,2.2020000000000004
"2021-12-03 - CGY 4, ANA 3",ANA,1.0,45.128,49.154,34.3,37.377,2.277,2.301,8.487,10.111,1.382,0.8789999999999999,6.275,8.406,21.497,23.788,0.089,0.8300000000000001,10.51,12.424,11.3,12.512,0.8089999999999999,0.5980000000000001,6.173,6.220000000000001,0.9857,23.965,19.859,22.558,28.201,1.985,2.204
"2021-12-06 - ANA 3, WSH 4",ANA,2.0,47.164,47.846,36.14,36.239,2.306,2.061,9.539,10.45,1.604,0.96,6.983,8.683,21.834,22.362,0.089,0.497,10.769000000000002,11.673,11.730999999999998,12.316,0.603,0.5980000000000001,6.167,5.818,0.9858,25.328000000000003,21.301,22.733,27.305,2.132000000000001,2.23
"2021-12-07 - ANA 2, BUF 0",ANA,0.0,48.717,46.95399999999999,37.288,36.173,2.481,2.1710000000000003,9.961,9.927,1.884,1.1700000000000002,7.140000000000001,8.024,22.309,22.689,0.089,0.497,11.376,12.322,12.101,11.77,0.498,0.5040000000000001,6.042,5.823,0.9831,25.848000000000003,22.094,21.686,27.454,2.249,2.205
"2021-12-09 - ANA 2, CBJ 1",ANA,1.0,47.897000000000006,46.093,36.04,36.035,2.279,2.195,9.94,9.261,1.682,1.182,6.879,7.239,21.608,22.654,0.089,0.4019999999999999,11.013,12.349,11.766000000000002,11.519,0.498,0.608,5.821,6.156000000000001,0.9929,24.895,21.74,20.774,27.055,2.1380000000000003,2.133
"2021-12-11 - ANA 0, PIT 1",ANA,1.0,46.293,45.987,35.331,36.126,2.162,2.204,9.8,9.136,1.576,1.191,6.692,6.969999999999999,20.357,21.982,0.089,0.4019999999999999,10.974,11.611,11.861,12.236,0.488,0.608,6.078,6.795,0.9976,24.821,21.69,21.353,26.864,2.095,2.114
"2021-12-12 - ANA 3, STL 2",ANA,0.0,47.992,46.424,36.266,36.136,2.067,2.002,9.912,10.039,1.482,1.191,6.805,7.763,21.494,21.016,0.089,0.308,11.163,10.624,12.39,12.713,0.488,0.502,6.285,7.196000000000001,0.9942,25.329,22.32,22.736,27.109,2.169,2.117
"2021-12-15 - SEA 1, ANA 4",ANA,2.0,46.744,48.511,35.715,38.142,1.869,2.209,9.318,10.499,1.388,1.398,6.606,8.395,20.908,20.656,0.184,0.308,10.497,10.953,12.93,14.385,0.294,0.502,6.639,8.062000000000001,1.006,24.814,22.253,24.856,29.218,2.149,2.311
"2021-12-17 - ARI 6, ANA 5",ANA,1.0,46.921,47.561,34.788,37.845,1.869,2.109,8.916,10.027,1.388,1.107,6.305,7.931,21.023,19.572,0.184,0.415,10.638,10.644,13.082999999999998,14.892,0.294,0.597,6.442,8.26,1.003,24.395000000000003,22.024,24.873,28.945000000000004,2.053,2.266
