Game,Team,days_of_rest,CA,CF,FA,FF,GA,GF,HDCA,HDCF,HDGA,HDGF,HDSA,HDSF,LDCA,LDCF,LDGA,LDGF,LDSA,LDSF,MDCA,MDCF,MDGA,MDGF,MDSA,MDSF,PDO,SA,SCA,SCF,SF,xGA,xGF
"2021-10-13 - CHI 2, COL 4",COL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-16 - STL 5, COL 3",COL,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-19 - COL 3, WSH 6",COL,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-21 - COL 1, FLA 4",COL,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-23 - COL 4, TB 3",COL,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-26 - VGK 3, COL 1",COL,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-28 - COL 4, STL 3",COL,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-30 - MIN 1, COL 4",COL,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-11-03 - CBJ 5, COL 4",COL,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-11-06 - COL 2, CBJ 4",COL,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-11-11 - VAN 1, COL 7",COL,4.0,43.828,44.405,32.191,31.346000000000004,2.364,1.8,6.889,8.967,0.8870000000000001,0.798,5.782,7.286,20.104,17.947,0.291,0.512,10.828,9.162,12.304,14.714,1.187,0.495,6.16,7.409999999999999,0.9801,25.035,19.225,23.658,24.54,1.686,1.906
"2021-11-13 - SJ 2, COL 6",COL,1.0,43.451,43.276,31.931,31.411,2.364,1.807,7.081999999999999,8.785,0.989,0.607,5.686999999999999,7.401999999999999,19.521,17.528,0.291,0.5109999999999999,10.550999999999998,8.714,12.452,14.087,1.0870000000000002,0.693,6.254,7.413000000000001,0.9796,24.641,19.575,22.866000000000003,24.46,1.723,1.878
"2021-11-17 - COL 4, VAN 2",COL,3.0,42.944,43.198,31.565000000000005,30.816000000000003,2.152,2.007,7.309,8.416,0.989,0.798,5.94,7.098999999999999,18.908,17.520999999999997,0.396,0.5109999999999999,10.384,8.280000000000001,12.543,14.288999999999998,0.7809999999999999,0.6910000000000001,6.316999999999999,7.819,0.9983,24.785,19.908,22.631,24.375,1.755,1.825
"2021-11-19 - COL 7, SEA 3",COL,1.0,42.935,45.187,30.937,31.777000000000005,1.859,1.906,7.319000000000001,8.443,0.8930000000000001,0.697,5.776,6.904999999999999,18.878,18.763,0.384,0.5109999999999999,10.522,8.732000000000001,12.93,14.627,0.592,0.6910000000000001,6.095,7.763000000000001,1.0001000000000002,24.331,20.345,22.969,24.678,1.722,1.828
"2021-11-22 - OTT 5, COL 7",COL,2.0,40.156,45.097,29.409,31.825,1.7580000000000002,2.235,6.953,8.25,0.89,0.8140000000000001,5.302999999999999,6.611,17.247,18.902,0.384,0.623,9.937,8.594,12.602,14.591,0.498,0.795,6.042,7.531000000000001,1.0145,23.017,19.674,22.708,24.255,1.6469999999999998,1.798
"2021-11-24 - ANA 2, COL 5",COL,1.0,38.86299999999999,46.466,27.574,33.233000000000004,1.881,2.494,6.437,8.846,0.7060000000000001,0.99,4.965,6.942,16.401,19.646,0.489,0.518,9.35,9.382,12.48,14.580000000000002,0.7100000000000001,0.986,6.063,7.692,1.0002999999999995,22.1,19.04,23.305,25.536,1.5459999999999998,1.928
"2021-11-26 - COL 1, DAL 3",COL,1.0,37.935,46.301,27.151,33.408,1.775,2.879,6.573,9.02,0.6,1.084,4.707,6.892999999999999,16.93,19.259000000000004,0.489,0.607,9.675,9.475,11.412,13.981,0.7100000000000001,1.1800000000000002,5.712999999999999,7.926,1.0216999999999998,21.515,18.121,22.852,25.799,1.537,1.94
"2021-11-27 - NSH 2, COL 6",COL,0.0,39.009,44.8,28.281,32.886,1.6830000000000005,2.563,7.476000000000001,8.611999999999998,0.793,0.983,5.313000000000001,6.384,16.845,18.457,0.394,0.496,9.581,8.961,11.553999999999998,13.823,0.504,1.076,5.162,7.849000000000001,1.0177,21.403,19.127,22.341,24.853,1.629,1.936
"2021-12-01 - COL 3, TOR 8",COL,3.0,37.726,45.601000000000006,27.924,33.143,1.885,2.771,7.858,8.622,0.999,1.276,5.694999999999999,6.287,15.800999999999998,19.023,0.394,0.496,9.064,9.105,10.983,13.933000000000002,0.504,0.986,4.835,7.584,1.0167000000000002,20.919,18.938,22.439,24.739,1.6919999999999995,1.94
"2021-12-02 - COL 4, MTL 1",COL,0.0,37.261,46.084,28.442,34.101,2.157,2.78,8.072999999999999,8.866,1.074,1.383,5.952999999999999,6.404999999999999,14.919000000000002,19.055,0.5,0.4009999999999999,8.746,9.052,11.792,14.518,0.597,0.986,5.667,7.763,1.0104,21.307,19.917,23.318,24.98,1.786,1.978
"2021-12-04 - COL 5, OTT 6",COL,1.0,36.284,46.321,27.547000000000004,33.547000000000004,1.876,2.786,7.527000000000001,8.149,1.074,1.491,5.125,5.692,14.987,19.734,0.411,0.412,9.099,9.494,11.646,14.741000000000003,0.407,0.8809999999999999,5.372999999999999,7.135000000000001,1.0234,20.229,19.233,22.841,24.199,1.6789999999999998,1.7970000000000002
"2021-12-06 - COL 7, PHI 5",COL,1.0,38.043,46.527,29.259,32.981,2.156,2.595,7.731,7.836,1.259,1.494,5.429,5.365,16.731,21.314,0.411,0.306,10.283,9.853,11.255,13.709,0.503,0.788,5.1930000000000005,6.711,1.0116,21.658,19.002,21.537,23.786,1.729,1.745
"2021-12-08 - COL 7, NYR 3",COL,1.0,38.718,48.069,29.506,35.005,2.331,2.621,7.337000000000001,7.898999999999999,1.443,1.3030000000000002,5.071,5.631,17.103,22.412,0.306,0.306,10.346,11.434,11.308,13.775,0.5980000000000001,1.0,5.139,6.537000000000001,0.9991,21.607,18.674,21.69,25.526,1.698,1.854
"2021-12-10 - DET 3, COL 7",COL,1.0,36.961,48.837,28.746,35.857,2.328,3.255,6.790000000000001,8.370000000000001,1.442,1.7280000000000002,4.702,6.434,16.377000000000002,22.587,0.3,0.411,9.995,11.765,10.751,14.106,0.5980000000000001,1.097,5.222,6.848000000000001,1.0157,21.056,17.552,22.488,27.101,1.642,1.97
"2021-12-12 - FLA 2, COL 3",COL,1.0,38.17,51.674,29.761000000000003,38.036,2.438,3.414,7.247,9.288,1.453,1.703,4.955,7.391,16.945,23.377,0.3929999999999999,0.511,10.399,12.177,10.722,15.22,0.5980000000000001,1.1880000000000002,5.2620000000000005,7.328,1.0096,21.844,17.955,24.511000000000003,28.878000000000004,1.6969999999999998,2.131
"2021-12-14 - NYR 2, COL 4",COL,1.0,39.616,51.292,31.245000000000005,37.268,2.231,3.137,7.754,9.022,1.453,1.52,5.358,7.404999999999999,18.273000000000003,22.942,0.288,0.6060000000000001,10.855,11.566999999999998,10.338,15.444,0.492,0.997,5.167,7.337999999999999,1.0219,22.632,18.065,24.452,28.308,1.7560000000000002,2.056
"2021-12-16 - COL 2, NSH 5",COL,1.0,39.589,51.265,31.083,37.213,2.332,3.044,7.664999999999999,9.208,1.557,1.718,5.565,7.894,17.646,22.486,0.288,0.5170000000000001,10.211,10.999,10.937,16.529,0.492,0.8030000000000002,5.48,7.342,1.0114,22.366,18.595,25.677,28.152,1.764,2.097
"2022-01-02 - ANA 2, COL 4",COL,16.0,40.118,50.335,31.454,36.18300000000001,2.332,3.145,7.65,8.842,1.364,1.822,5.654,7.526000000000001,18.82,22.312,0.288,0.5170000000000001,11.219,10.863,10.558,16.262,0.6809999999999999,0.8030000000000002,5.8740000000000006,7.084999999999999,1.0238,23.738,18.222,25.016,27.141,1.7420000000000002,2.034
"2022-01-04 - COL 4, CHI 3",COL,1.0,40.297,48.834,31.606,35.721,2.236,2.842,7.401999999999999,8.781,1.264,1.623,5.706,7.58,19.149,21.633,0.288,0.5170000000000001,11.524,11.181,10.535,15.586000000000002,0.6809999999999999,0.7030000000000001,5.9270000000000005,7.109999999999999,1.0164,24.139000000000003,17.914,24.349,27.321000000000005,1.7399999999999998,2.024
"2022-01-06 - WPG 1, COL 7",COL,1.0,38.61,50.087,29.657000000000004,36.122,1.643,2.954,7.151999999999999,8.344,0.967,1.525,5.353,7.350999999999999,18.882,23.001,0.182,0.716,11.216,11.909,9.315,15.62,0.4859999999999999,0.7030000000000001,4.962999999999999,6.957000000000001,1.0325000000000002,22.585,16.500999999999998,23.902,27.767000000000003,1.6,2.053
"2022-01-08 - TOR 4, COL 5",COL,1.0,40.041,50.05200000000001,30.693000000000005,36.585,1.643,3.13,7.734999999999999,8.334,0.967,1.704,6.009,7.489999999999999,19.48,23.41,0.182,0.611,11.109,12.646,9.559,15.232,0.4859999999999999,0.8030000000000002,5.299,7.438,1.0343,23.49,17.313,23.493,29.006,1.734,2.134
"2022-01-10 - SEA 3, COL 4",COL,1.0,39.422,49.82,30.067,36.584,1.581,3.2949999999999995,8.299,8.607000000000001,0.788,1.787,6.654999999999999,7.508,17.701,22.348000000000003,0.182,0.611,9.524,12.496,10.483,15.823,0.592,0.89,5.888,7.934,1.0388,22.984,18.778,24.383000000000003,29.439,1.796,2.155
"2022-01-11 - COL 4, NSH 5",COL,0.0,39.07899999999999,48.553,29.922000000000004,35.166,1.513,3.353,8.772,8.675,0.712,2.066,6.741,7.578999999999999,17.246,21.857,0.287,0.706,9.234,12.203,10.397,15.647,0.497,0.584,6.072000000000001,7.639,1.0440999999999998,22.573,19.14,24.295,28.511000000000003,1.7719999999999998,2.112
"2022-01-14 - ARI 3, COL 4",COL,2.0,40.274,47.796,30.824,34.959999999999994,1.6169999999999998,3.023,8.842,8.464,0.8089999999999999,1.745,6.686,7.358,18.022,21.725,0.198,0.6950000000000001,9.310999999999998,11.918,10.787,15.427,0.591,0.593,6.119,7.920999999999999,1.0312,22.648,19.56,23.886000000000003,28.244,1.7920000000000005,2.056
"2022-01-15 - COL 5, ARI 0",COL,0.0,39.503,46.734,29.844,34.126999999999995,1.622,2.72,8.288,7.773999999999999,0.7070000000000001,1.745,6.427,6.479000000000001,17.794999999999998,22.446,0.304,0.572,9.3,12.581,10.614999999999998,14.447,0.591,0.398,5.930999999999999,7.257,1.0231,22.096,18.845,22.24,27.311,1.7029999999999998,1.985
