Game,Team,CF,CA,FF,FA,SF,SA,GF,GA,xGF,xGA,SCF,SCA,HDCF,HDCA,HDSF,HDSA,HDGF,HDGA,MDCF,MDCA,MDSF,MDSA,MDGF,MDGA,LDCF,LDCA,LDSF,LDSA,LDGF,LDGA,PDO,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest
"2022-10-13 - OTT 1, BUF 4",BUF,39.54,40.21,32.74,32.63,25.76,29.51,1.87,1.06,1.5,1.83,17.11,18.51,7.45,11.56,4.61,9.48,1.86,0.0,9.66,6.95,4.87,4.04,0.0,1.05,20.41,20.1,14.61,15.1,0.0,0.0,1.037,2022-10-13,OTT,1,BUF,4,Won,
"2022-10-15 - FLA 4, BUF 3",BUF,29.75,43.53,22.32,35.96,16.95,25.32,2.82,2.07,1.25,1.88,12.84,25.82,4.5,6.55,4.53,3.22,1.87,1.06,8.25,19.4,3.83,13.66,0.96,1.06,13.17,13.55,6.64,7.36,0.0,0.0,1.085,2022-10-15,FLA,4,BUF,3,Lost,1.0
"2022-10-18 - BUF 4, EDM 2",BUF,36.28,49.55,27.25,41.49,16.34,30.76,2.13,0.0,2.03,2.77,23.07,24.01,8.97,13.37,6.69,7.97,2.14,0.0,14.21,10.29,5.35,8.12,0.0,0.0,8.78,23.48,2.3,13.83,0.0,0.0,1.13,2022-10-18,BUF,4,EDM,2,Lost,2.0
"2022-10-20 - BUF 6, CGY 3",BUF,60.29,47.94,48.33,39.73,30.32,31.11,3.12,2.81,2.8,1.97,34.82,29.24,9.03,6.07,6.67,5.2,1.01,1.85,26.09,22.78,15.41,12.76,1.05,1.03,16.95,17.31,3.45,11.37,1.12,0.0,1.012,2022-10-20,BUF,6,CGY,3,Lost,1.0
"2022-10-22 - BUF 5, VAN 1",BUF,56.45,43.05,41.11,31.05,25.6,22.34,3.24,0.0,2.75,2.05,35.58,25.94,18.07,6.29,12.44,4.5,2.17,0.0,17.83,19.27,5.43,9.15,1.04,0.0,17.04,15.75,6.86,6.93,0.0,0.0,1.126,2022-10-22,BUF,5,VAN,1,Lost,1.0
"2022-10-25 - BUF 1, SEA 5",BUF,27.06,36.8,16.55,28.82,10.16,19.12,1.0,2.92,1.32,2.51,16.21,19.59,3.89,13.12,2.88,12.26,1.02,2.9,11.95,6.37,3.86,2.03,0.0,0.0,10.6,13.16,3.48,3.4,0.0,0.0,0.946,2022-10-25,BUF,1,SEA,5,Won,2.0
"2022-10-27 - MTL 3, BUF 2",BUF,45.96,51.06,37.71,38.52,28.45,30.14,0.92,3.17,2.21,2.49,26.13,22.19,11.01,11.77,7.45,8.43,0.0,1.06,15.03,10.51,9.54,2.1,0.0,0.0,18.68,25.94,10.41,17.58,0.89,2.11,0.927,2022-10-27,MTL,3,BUF,2,Lost,1.0
"2022-10-29 - CHI 3, BUF 4",BUF,58.03,41.08,40.5,30.18,34.31,23.96,1.87,2.13,2.97,2.39,31.12,24.9,14.66,11.97,11.14,10.93,1.85,2.14,16.08,13.09,8.47,5.49,0.0,0.0,23.4,8.48,13.33,5.48,0.0,0.0,0.966,2022-10-29,CHI,3,BUF,4,Won,1.0
"2022-10-31 - DET 3, BUF 8",BUF,62.67,25.86,51.98,22.27,40.97,13.67,5.85,2.02,2.41,1.17,26.08,15.85,8.94,5.1,8.04,2.01,1.97,1.02,17.42,10.56,13.01,6.93,1.95,1.06,32.76,8.53,19.01,3.96,2.01,0.0,0.995,2022-10-31,DET,3,BUF,8,Won,1.0
"2022-11-02 - PIT 3, BUF 6",BUF,37.06,35.97,30.13,27.11,23.99,19.41,2.82,2.13,1.27,1.69,19.1,18.5,2.75,7.67,2.78,5.39,0.94,0.0,16.14,10.99,8.41,5.34,1.03,2.09,12.58,17.38,8.96,8.77,0.89,0.0,1.008,2022-11-02,PIT,3,BUF,6,Won,1.0
