Game,Team,CF,CA,FF,FA,SF,SA,GF,GA,xGF,xGA,SCF,SCA,HDCF,HDCA,HDSF,HDSA,HDGF,HDGA,MDCF,MDCA,MDSF,MDSA,MDGF,MDGA,LDCF,LDCA,LDSF,LDSA,LDGF,LDGA,PDO,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest
"2022-10-12 - BOS 5, WSH 2",WSH,41.75,45.7,30.59,30.78,21.78,22.97,1.87,3.2,1.76,2.28,16.13,26.69,6.22,11.23,2.7,6.74,0.0,2.15,9.71,15.73,6.4,6.44,1.99,1.04,21.36,15.43,9.92,6.62,0.0,0.0,0.946,2022-10-12,BOS,5,WSH,2,Lost,
"2022-10-13 - WSH 2, TOR 3",WSH,43.38,40.61,32.83,33.88,19.48,28.11,2.07,1.87,1.66,2.08,20.83,23.77,7.55,8.56,4.21,6.69,0.0,1.86,13.21,15.23,6.21,8.75,2.11,0.0,20.69,14.4,8.02,10.41,0.0,0.0,1.04,2022-10-13,WSH,2,TOR,3,Won,0.0
"2022-10-15 - MTL 1, WSH 3",WSH,45.74,41.15,28.59,30.52,18.76,16.92,1.87,1.06,1.38,1.57,22.3,16.3,8.51,4.26,4.67,2.11,1.86,1.06,13.87,11.81,3.99,4.06,0.0,0.0,20.09,21.28,9.11,10.45,0.0,0.0,1.037,2022-10-15,MTL,1,WSH,3,Won,1.0
"2022-10-17 - VAN 4, WSH 6",WSH,44.83,50.62,32.41,38.45,25.38,26.17,3.8,3.08,2.16,1.88,22.07,24.83,9.55,7.45,7.62,6.27,1.93,2.07,12.5,17.23,6.65,7.02,1.91,1.06,17.48,21.41,9.07,11.19,0.0,0.0,1.032,2022-10-17,VAN,4,WSH,6,Won,1.0
"2022-10-20 - WSH 2, OTT 5",WSH,34.33,55.57,26.75,40.31,16.12,33.48,0.0,0.94,1.14,2.42,15.08,25.87,4.26,10.27,2.19,8.39,0.0,0.0,10.94,15.74,4.32,10.84,0.0,0.95,14.02,21.86,6.41,12.01,0.0,0.0,0.972,2022-10-20,WSH,2,OTT,5,Won,2.0
"2022-10-22 - LA 3, WSH 4",WSH,54.15,43.82,37.34,31.3,26.19,20.73,3.76,3.14,1.81,1.8,24.13,22.05,12.81,9.45,6.44,7.31,0.94,2.09,11.13,12.61,4.7,3.13,2.94,1.05,17.75,17.9,8.33,9.34,0.0,0.0,0.992,2022-10-22,LA,3,WSH,4,Won,1.0
"2022-10-24 - WSH 6, NJ 3",WSH,35.29,49.86,25.54,41.55,14.93,30.5,4.2,2.78,1.59,3.34,17.22,27.29,7.59,14.3,3.24,8.77,1.07,2.76,9.71,12.81,3.15,8.61,2.11,0.0,21.28,24.29,8.61,11.87,1.12,0.0,1.19,2022-10-24,WSH,6,NJ,3,Lost,1.0
"2022-10-27 - WSH 0, DAL 2",WSH,41.1,49.0,29.52,34.46,18.62,25.25,0.0,0.94,1.65,1.85,19.22,21.82,8.26,8.73,5.06,5.86,0.0,0.94,10.86,13.29,5.04,5.96,0.0,0.0,18.26,23.56,8.49,11.36,0.0,0.0,0.963,2022-10-27,WSH,0,DAL,2,Won,2.0
"2022-10-29 - WSH 3, NSH 0",WSH,55.21,37.24,42.39,31.8,28.59,22.55,2.13,0.0,3.25,2.53,32.09,21.39,13.08,11.05,9.78,6.56,2.14,0.0,19.04,10.17,11.49,3.8,0.0,0.0,20.04,13.88,7.41,11.12,0.0,0.0,1.075,2022-10-29,WSH,3,NSH,0,Lost,1.0
"2022-10-31 - WSH 2, CAR 3",WSH,23.94,37.62,19.01,24.53,12.99,16.58,1.01,0.92,1.11,1.11,10.11,13.42,6.08,6.5,5.02,5.56,1.01,0.92,4.02,6.91,1.03,1.0,0.0,0.0,11.0,21.05,4.89,10.05,0.0,0.0,1.022,2022-10-31,WSH,2,CAR,3,Won,1.0
"2022-11-01 - VGK 3, WSH 2",WSH,49.3,50.11,28.51,29.36,18.31,24.44,0.94,1.01,1.06,1.71,20.67,23.05,3.93,6.14,1.95,4.09,0.0,0.0,16.99,16.66,4.93,8.05,0.95,1.06,20.95,22.79,7.45,10.34,0.0,0.0,1.01,2022-11-01,VGK,3,WSH,2,Lost,0.0
