Game,Team,CF,CA,FF,FA,SF,SA,GF,GA,xGF,xGA,SCF,SCA,HDCF,HDCA,HDSF,HDSA,HDGF,HDGA,MDCF,MDCA,MDSF,MDSA,MDGF,MDGA,LDCF,LDCA,LDSF,LDSA,LDGF,LDGA,PDO,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest
"2022-10-13 - NJ 2, PHI 5",NJ,61.01,28.54,40.45,23.09,28.94,17.08,1.0,2.86,2.16,1.24,31.93,12.73,10.98,3.71,6.88,3.74,0.0,0.92,20.68,9.16,7.0,8.06,1.0,1.89,43.4,20.23,11.09,4.0,0.0,0.0,0.867,2022-10-13,NJ,2,PHI,5,Won,
"2022-10-15 - DET 5, NJ 2",NJ,54.56,33.07,39.25,22.67,29.9,15.6,1.87,4.17,3.45,1.06,31.49,18.79,13.99,6.39,10.52,3.24,0.92,2.13,17.29,12.36,5.77,2.03,0.0,0.0,27.73,17.39,9.55,8.11,0.95,1.99,0.795,2022-10-15,DET,5,NJ,2,Lost,1.0
"2022-10-18 - ANA 2, NJ 4",NJ,59.57,26.99,47.43,21.51,36.26,14.94,3.81,2.13,2.98,1.43,37.55,15.27,13.99,4.47,10.35,2.23,2.84,1.08,23.43,10.91,11.33,5.25,0.0,0.0,24.46,13.94,12.32,6.48,0.95,1.05,0.962,2022-10-18,ANA,2,NJ,4,Won,2.0
"2022-10-20 - NJ 4, NYI 1",NJ,65.18,30.72,49.13,16.18,34.88,9.96,3.18,0.0,3.37,1.06,34.93,17.8,14.42,3.5,12.2,1.75,2.13,0.0,20.64,14.03,9.53,2.73,1.04,0.0,32.22,14.95,11.1,4.57,0.0,0.0,1.091,2022-10-20,NJ,4,NYI,1,Lost,1.0
"2022-10-22 - SJ 1, NJ 2",NJ,47.43,41.82,35.95,29.09,28.98,16.16,0.94,1.01,2.3,1.54,25.38,19.5,7.73,4.14,7.82,2.05,0.94,0.0,17.84,15.17,8.82,5.12,0.0,0.0,28.7,27.74,11.36,8.89,0.0,0.93,0.97,2022-10-22,SJ,1,NJ,2,Won,1.0
"2022-10-24 - WSH 6, NJ 3",NJ,49.86,35.29,41.55,25.54,30.5,14.93,2.78,4.2,3.34,1.59,27.29,17.22,14.3,7.59,8.77,3.24,2.76,1.07,12.81,9.71,8.61,3.15,0.0,2.11,24.29,21.28,11.87,8.61,0.0,1.12,0.81,2022-10-24,WSH,6,NJ,3,Lost,1.0
"2022-10-25 - NJ 6, DET 2",NJ,67.18,33.04,53.99,22.79,42.66,15.01,4.2,1.86,2.53,1.19,24.98,11.32,11.88,6.03,9.84,6.02,2.13,1.85,13.25,5.14,8.66,0.9,1.06,0.0,36.42,18.13,21.48,5.95,1.12,0.0,0.974,2022-10-25,NJ,6,DET,2,Lost,0.0
"2022-10-28 - COL 0, NJ 1",NJ,43.61,32.11,29.64,23.13,19.88,15.95,0.0,0.0,1.53,1.42,19.3,14.31,7.67,5.14,4.86,3.04,0.0,0.0,11.7,9.08,3.91,4.04,0.0,0.0,27.86,15.18,10.13,5.99,0.0,0.0,1.0,2022-10-28,COL,0,NJ,1,Won,2.0
"2022-10-30 - CBJ 1, NJ 7",NJ,70.93,32.81,53.28,22.51,37.7,17.88,4.91,1.0,3.17,0.8,27.66,8.77,12.07,0.97,11.28,0.0,2.91,0.0,15.79,7.61,4.12,2.82,1.0,1.0,51.32,28.75,21.54,12.69,1.07,0.0,1.074,2022-10-30,CBJ,1,NJ,7,Won,1.0
"2022-11-01 - NJ 5, VAN 2",NJ,61.12,35.31,48.03,25.92,36.58,16.72,2.16,0.0,2.58,1.92,33.06,22.44,7.85,8.6,4.54,6.09,1.08,0.0,25.61,13.5,16.71,3.67,1.04,0.0,31.39,15.75,13.92,5.91,0.0,0.0,1.059,2022-11-01,NJ,5,VAN,2,Lost,1.0
"2022-11-03 - NJ 4, EDM 3",NJ,68.5,54.32,53.54,43.65,39.43,32.34,4.09,1.89,3.57,3.35,38.43,34.69,12.33,19.53,6.98,12.77,0.0,0.94,25.71,15.21,18.2,8.93,3.17,0.95,32.88,23.09,13.3,9.38,0.93,0.0,1.045,2022-11-03,NJ,4,EDM,3,Lost,1.0
"2022-11-05 - NJ 4, CGY 3",NJ,46.42,42.6,37.06,29.73,26.6,19.58,3.14,2.82,2.44,1.72,28.61,16.47,11.87,7.19,6.46,5.4,3.15,2.79,16.8,9.17,10.48,2.91,0.0,0.0,22.42,29.25,8.69,8.53,0.0,0.0,0.974,2022-11-05,NJ,4,CGY,3,Lost,1.0
"2022-11-08 - CGY 2, NJ 3",NJ,36.65,46.47,22.13,40.32,13.41,28.86,1.87,0.0,1.31,2.47,17.72,18.94,4.58,8.68,1.9,6.38,0.0,0.0,13.08,10.25,6.68,7.19,0.96,0.0,19.98,32.74,2.96,13.26,0.95,0.0,1.139,2022-11-08,CGY,2,NJ,3,Won,2.0
"2022-11-10 - OTT 3, NJ 4",NJ,70.06,43.69,52.77,36.22,34.96,21.15,2.81,2.07,3.71,1.68,38.05,24.64,16.23,7.21,9.9,2.05,0.94,0.0,22.0,17.29,10.79,9.29,0.95,1.06,27.34,16.7,12.29,7.75,0.89,1.05,0.983,2022-11-10,OTT,3,NJ,4,Won,1.0
"2022-11-12 - ARI 2, NJ 4",NJ,31.79,22.05,26.25,18.53,18.2,11.63,2.83,0.0,1.72,0.72,14.82,9.97,6.74,2.07,5.88,0.99,1.88,0.0,8.17,7.71,3.97,2.0,0.0,0.0,23.16,14.27,8.36,8.32,0.95,0.0,1.156,2022-11-12,ARI,2,NJ,4,Won,1.0
"2022-11-15 - NJ 5, MTL 1",NJ,62.95,39.38,40.68,27.76,32.73,20.71,3.2,0.95,2.72,1.91,31.72,19.1,8.9,7.24,8.88,6.41,0.0,0.93,22.98,11.69,11.65,6.62,3.05,0.0,17.91,11.97,10.08,5.69,0.0,0.0,1.052,2022-11-15,NJ,5,MTL,1,Lost,2.0
"2022-11-17 - NJ 3, TOR 2",NJ,50.55,38.76,40.56,26.1,29.56,19.64,2.07,0.0,2.87,1.2,25.9,16.68,10.85,4.57,8.55,2.78,1.01,0.0,15.24,12.05,8.44,5.7,1.05,0.0,28.05,21.1,11.59,9.25,0.0,0.0,1.07,2022-11-17,NJ,3,TOR,2,Lost,1.0
"2022-11-19 - NJ 5, OTT 1",NJ,44.62,34.96,33.87,27.33,25.77,17.18,2.13,0.92,2.36,1.45,22.76,18.98,12.56,5.09,6.78,4.2,2.15,0.91,10.46,13.71,8.87,6.36,0.0,0.0,28.3,19.49,7.91,5.68,0.0,0.0,1.029,2022-11-19,NJ,5,OTT,1,Lost,1.0
"2022-11-21 - EDM 2, NJ 5",NJ,56.64,37.36,43.76,28.23,25.65,20.4,3.91,1.01,2.59,1.8,23.77,15.01,4.88,8.17,2.98,7.08,1.93,1.04,19.24,6.8,11.95,2.0,1.92,0.0,32.22,23.65,9.79,9.2,0.0,0.0,1.103,2022-11-21,EDM,2,NJ,5,Won,1.0
"2022-11-23 - TOR 2, NJ 1",NJ,42.11,33.23,29.38,24.05,18.94,15.19,0.95,2.13,1.56,1.33,17.74,16.4,7.93,5.5,4.4,4.41,0.93,2.14,9.56,11.05,2.78,3.22,0.0,0.0,31.13,18.8,10.7,7.65,0.0,0.0,0.91,2022-11-23,TOR,2,NJ,1,Lost,1.0
"2022-11-25 - NJ 3, BUF 1",NJ,71.79,42.88,52.86,32.05,42.97,24.26,3.21,0.95,3.49,2.3,40.31,21.41,15.58,8.77,12.22,5.23,1.08,0.93,24.87,12.44,11.61,5.72,2.09,0.0,45.03,27.1,16.95,12.13,0.0,0.0,1.035,2022-11-25,NJ,3,BUF,1,Lost,1.0
"2022-11-26 - WSH 1, NJ 5",NJ,35.69,54.88,30.95,37.26,26.63,26.01,3.97,0.0,1.53,2.19,18.48,32.82,5.06,7.79,5.12,2.88,0.98,0.0,13.77,24.44,8.29,14.49,1.0,0.0,20.11,27.8,11.19,7.83,2.13,0.0,1.149,2022-11-26,WSH,1,NJ,5,Won,0.0
