Game,Team,CF,CA,FF,FA,SF,SA,GF,GA,xGF,xGA,SCF,SCA,HDCF,HDCA,HDSF,HDSA,HDGF,HDGA,MDCF,MDCA,MDSF,MDSA,MDGF,MDGA,LDCF,LDCA,LDSF,LDSA,LDGF,LDGA,PDO,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest
"2022-10-07 - SJ 1, NSH 4",SJ,39.07,50.53,30.96,30.49,21.11,22.37,1.01,2.88,1.97,2.67,16.96,30.75,8.04,13.78,4.92,8.88,0.0,0.94,8.85,17.09,5.04,7.9,1.06,1.89,23.51,23.16,9.04,5.35,0.0,0.0,0.919,2022-10-07,SJ,1,NSH,4,Won,
"2022-10-08 - NSH 3, SJ 2",SJ,35.28,39.9,22.13,25.27,17.42,14.08,0.94,3.08,1.65,1.15,18.84,18.78,8.51,5.08,6.69,3.97,0.0,2.02,10.26,13.67,2.83,5.16,0.95,1.05,23.03,26.42,7.9,3.96,0.0,0.0,0.835,2022-10-08,NSH,3,SJ,2,Lost,0.0
"2022-10-14 - CAR 2, SJ 1",SJ,19.71,53.99,13.69,34.08,9.78,26.94,0.94,2.07,0.72,2.19,7.72,28.83,3.8,10.34,2.84,9.17,0.0,2.07,3.92,18.33,1.97,5.12,0.95,0.0,14.73,31.61,3.94,9.69,0.0,0.0,1.02,2022-10-14,CAR,2,SJ,1,Lost,5.0
"2022-10-15 - CHI 5, SJ 2",SJ,39.08,30.6,26.27,27.5,18.09,20.96,1.93,3.14,0.93,1.22,15.9,19.07,3.69,3.09,2.77,3.06,0.0,2.12,12.25,15.98,5.84,10.59,0.0,0.97,21.09,9.69,9.33,5.19,2.01,0.0,0.957,2022-10-15,CHI,5,SJ,2,Lost,0.0
"2022-10-18 - SJ 2, NYI 5",SJ,41.4,61.3,31.21,45.79,22.88,38.43,2.07,3.8,2.79,2.68,24.85,34.35,13.5,13.23,12.3,9.65,1.01,1.86,11.46,21.05,6.15,12.55,1.05,0.95,15.1,22.56,3.76,14.11,0.0,1.06,0.992,2022-10-18,SJ,2,NYI,5,Won,2.0
"2022-10-20 - SJ 3, NYR 2",SJ,46.0,40.23,30.2,32.58,19.54,19.24,1.01,1.87,1.83,1.88,25.23,21.77,12.77,7.54,7.32,4.79,0.0,0.0,12.52,14.23,5.12,3.84,1.06,0.96,24.23,23.01,6.26,9.69,0.0,0.95,0.955,2022-10-20,SJ,3,NYR,2,Lost,1.0
"2022-10-22 - SJ 1, NJ 2",SJ,41.82,47.43,29.09,35.95,16.16,28.98,1.01,0.94,1.54,2.3,19.5,25.38,4.14,7.73,2.05,7.82,0.0,0.94,15.17,17.84,5.12,8.82,0.0,0.0,27.74,28.7,8.89,11.36,0.93,0.0,1.03,2022-10-22,SJ,1,NJ,2,Won,1.0
"2022-10-23 - SJ 3, PHI 0",SJ,52.56,44.19,35.4,32.06,22.55,22.88,2.13,0.0,1.74,1.35,23.7,10.03,6.51,3.54,4.35,3.55,0.0,0.0,17.26,6.47,10.51,1.83,1.04,0.0,28.99,43.38,6.62,15.49,1.05,0.0,1.095,2022-10-23,SJ,3,PHI,0,Lost,0.0
"2022-10-25 - VGK 4, SJ 2",SJ,59.45,57.3,37.78,40.62,26.47,29.88,1.87,4.2,2.42,2.48,27.9,33.75,6.34,11.71,5.44,8.37,0.92,1.06,21.59,22.03,8.61,13.43,0.95,3.15,35.23,27.72,10.45,7.09,0.0,0.0,0.93,2022-10-25,VGK,4,SJ,2,Lost,1.0
"2022-10-27 - TOR 3, SJ 4",SJ,40.85,38.5,31.37,29.64,26.3,20.5,0.94,2.03,1.67,1.59,20.68,19.29,5.76,6.16,4.81,3.98,0.94,1.04,15.15,13.0,8.96,7.04,0.0,1.06,25.75,20.58,10.39,7.55,0.0,0.0,0.937,2022-10-27,TOR,3,SJ,4,Won,1.0
