Game,Team,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest,CA,CF,FA,FF,GA,GF,HDCA,HDCF,HDGA,HDGF,HDSA,HDSF,LDCA,LDCF,LDGA,LDGF,LDSA,LDSF,MDCA,MDCF,MDGA,MDGF,MDSA,MDSF,PDO,SA,SCA,SCF,SF,xGA,xGF
"2021-10-12 - PIT 6, TB 2",TB,2021-10-12,PIT,6,TB,2,Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-14 - TB 7, DET 6",TB,2021-10-14,TB,7,DET,6,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-16 - TB 2, WSH 1",TB,2021-10-16,TB,2,WSH,1,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-19 - FLA 4, TB 1",TB,2021-10-19,FLA,4,TB,1,Lost,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-23 - COL 4, TB 3",TB,2021-10-23,COL,4,TB,3,Lost,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-25 - TB 1, BUF 5",TB,2021-10-25,TB,1,BUF,5,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-26 - TB 5, PIT 1",TB,2021-10-26,TB,5,PIT,1,Lost,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-28 - ARI 1, TB 5",TB,2021-10-28,ARI,1,TB,5,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-11-01 - WSH 2, TB 3",TB,2021-11-01,WSH,2,TB,3,Won,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-11-04 - TB 1, TOR 2",TB,2021-11-04,TB,1,TOR,2,Won,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-11-06 - TB 5, OTT 3",TB,2021-11-06,TB,5,OTT,3,Lost,1.0,38.438,41.954,29.601999999999997,32.536,1.72,1.687,6.718999999999999,9.508,0.901,0.985,5.41,6.132,19.563,21.634999999999998,0.41600000000000004,0.2,8.222,10.431000000000001,13.114,12.215,0.387,0.49800000000000005,7.4670000000000005,5.9879999999999995,0.9877,21.878,19.843,21.691,23.5,1.607,1.8689999999999998
"2021-11-09 - CAR 2, TB 1",TB,2021-11-09,CAR,2,TB,1,Lost,2.0,35.955,43.283,27.485000000000003,34.086,1.6780000000000002,2.0060000000000002,6.3790000000000004,9.819999999999999,0.8699999999999999,1.199,5.0329999999999995,6.311,18.236,22.163,0.304,0.2,8.076,10.508,11.597000000000001,13.309000000000001,0.483,0.603,6.745,6.6819999999999995,0.9952,20.65,18.034,23.081,24.404000000000003,1.544,2.0589999999999997
