Game,Team,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest,CA,CF,FA,FF,GA,GF,HDCA,HDCF,HDGA,HDGF,HDSA,HDSF,LDCA,LDCF,LDGA,LDGF,LDSA,LDSF,MDCA,MDCF,MDGA,MDGF,MDSA,MDSF,PDO,SA,SCA,SCF,SF,xGA,xGF
"2021-10-12 - SEA 3, VGK 4",VGK,2021-10-12,SEA,3,VGK,4,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-14 - VGK 2, LA 6",VGK,2021-10-14,VGK,2,LA,6,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-20 - STL 3, VGK 1",VGK,2021-10-20,STL,3,VGK,1,Lost,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-22 - EDM 5, VGK 3",VGK,2021-10-22,EDM,5,VGK,3,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-24 - NYI 2, VGK 0",VGK,2021-10-24,NYI,2,VGK,0,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-26 - VGK 3, COL 1",VGK,2021-10-26,VGK,3,COL,1,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-27 - VGK 3, DAL 2",VGK,2021-10-27,VGK,3,DAL,2,Lost,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-29 - ANA 4, VGK 5",VGK,2021-10-29,ANA,4,VGK,5,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-11-02 - VGK 0, TOR 4",VGK,2021-11-02,VGK,0,TOR,4,Won,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-11-04 - VGK 5, OTT 1",VGK,2021-11-04,VGK,5,OTT,1,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-11-06 - VGK 5, MTL 2",VGK,2021-11-06,VGK,5,MTL,2,Lost,1.0,53.714,51.097,39.108,37.625,2.4010000000000002,1.9880000000000002,12.331,9.741,1.895,1.285,9.012,7.334999999999999,21.159,24.084,0.205,0.312,11.030000000000001,12.586,16.244999999999997,13.578999999999999,0.30300000000000005,0.40099999999999997,7.867,6.081,0.9869,29.133,28.588,23.35,27.912,2.646,2.16
"2021-11-07 - VGK 2, DET 5",VGK,2021-11-07,VGK,2,DET,5,Won,0.0,53.737,49.912,38.852999999999994,36.292,2.197,1.703,12.076,9.606,1.7879999999999998,1.0959999999999999,9.09,7.176,20.805,23.159,0.11100000000000002,0.312,10.723,11.958,16.794999999999998,12.988,0.30300000000000005,0.30599999999999994,8.052,6.1049999999999995,0.9845,29.165,28.875999999999998,22.637999999999998,27.189999999999998,2.622,2.0640000000000005
"2021-11-09 - SEA 2, VGK 4",VGK,2021-11-09,SEA,2,VGK,4,Won,1.0,49.307,50.69500000000001,35.839000000000006,36.864000000000004,2.005,1.703,11.931000000000001,9.888,1.598,0.994,8.85,7.044999999999999,18.212,23.424,0.21800000000000003,0.312,9.167,11.833,15.788,12.85,0.205,0.40599999999999997,7.946000000000001,6.469999999999999,0.9853000000000002,27.314999999999998,27.738,22.779000000000003,27.278999999999996,2.544,2.1130000000000004
