Game,Team,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest,CA,CF,FA,FF,GA,GF,HDCA,HDCF,HDGA,HDGF,HDSA,HDSF,LDCA,LDCF,LDGA,LDGF,LDSA,LDSF,MDCA,MDCF,MDGA,MDGF,MDSA,MDSF,PDO,SA,SCA,SCF,SF,xGA,xGF
"2021-10-13 - VAN 2, EDM 3",EDM,2021-10-13,VAN,2,EDM,3,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-16 - CGY 2, EDM 5",EDM,2021-10-16,CGY,2,EDM,5,Won,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-19 - ANA 5, EDM 6",EDM,2021-10-19,ANA,5,EDM,6,Won,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-21 - EDM 5, ARI 1",EDM,2021-10-21,EDM,5,ARI,1,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-22 - EDM 5, VGK 3",EDM,2021-10-22,EDM,5,VGK,3,Lost,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-27 - PHI 5, EDM 3",EDM,2021-10-27,PHI,5,EDM,3,Lost,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-30 - EDM 2, VAN 1",EDM,2021-10-30,EDM,2,VAN,1,Lost,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-11-01 - SEA 2, EDM 5",EDM,2021-11-01,SEA,2,EDM,5,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-11-03 - NSH 2, EDM 5",EDM,2021-11-03,NSH,2,EDM,5,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-11-05 - NYR 5, EDM 6",EDM,2021-11-05,NYR,5,EDM,6,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-11-09 - EDM 2, DET 4",EDM,2021-11-09,EDM,2,DET,4,Won,3.0,43.454,46.409000000000006,33.291,33.303,2.142,2.238,9.537,9.558,0.817,1.3359999999999999,7.304,7.33,16.896,20.533,0.381,0.28900000000000003,8.679,10.783,13.494,13.309000000000001,0.829,0.594,7.903999999999999,5.866,1.0184,25.372,23.130000000000003,22.828,24.647,1.943,2.038
"2021-11-11 - EDM 5, BOS 3",EDM,2021-11-11,EDM,5,BOS,3,Lost,1.0,44.803999999999995,45.713,34.737,32.878,2.3329999999999997,2.3459999999999996,11.036000000000001,9.513,1.107,1.3439999999999999,8.251000000000001,7.154999999999999,16.797,20.378999999999998,0.28700000000000003,0.382,9.061,11.147,13.604,12.850999999999999,0.829,0.594,7.696000000000001,5.264,1.0192,26.397000000000002,24.75,22.357,24.231,2.125,2.005
"2021-11-12 - EDM 2, BUF 3",EDM,2021-11-12,EDM,2,BUF,3,Won,0.0,43.429,45.980000000000004,33.673,33.011,2.5159999999999996,2.67,10.597,9.979,1.193,1.7670000000000001,8.122,7.9,17.144,19.341,0.382,0.27599999999999997,9.040000000000001,9.909,12.888,13.566999999999998,0.829,0.594,6.986,5.574,1.0233,25.341,23.586000000000002,23.541999999999998,24.277,2.074,2.049
"2021-11-14 - EDM 5, STL 4",EDM,2021-11-14,EDM,5,STL,4,Lost,1.0,41.522000000000006,46.707,32.596999999999994,33.189,2.383,2.3890000000000002,10.709999999999999,9.486,1.367,1.581,8.358,7.572,16.022,20.312,0.288,0.181,8.662,10.694999999999999,12.004000000000001,13.529000000000002,0.723,0.594,6.5489999999999995,5.3,1.0141,24.829,22.818,23.011999999999997,24.671,2.0189999999999997,1.987
"2021-11-16 - EDM 2, WPG 5",EDM,2021-11-16,EDM,2,WPG,5,Won,1.0,41.954,45.211,33.458,32.656,2.5709999999999997,2.598,11.448,9.217,1.459,1.7899999999999998,8.736,7.645999999999999,15.937000000000001,19.153,0.28800000000000003,0.181,8.792,10.373999999999999,12.213000000000001,13.936000000000002,0.8190000000000002,0.602,6.754,6.031000000000001,1.0137,25.282,23.774,23.154,25.073,2.133,1.9729999999999996
"2021-11-18 - WPG 1, EDM 2",EDM,2021-11-18,WPG,1,EDM,2,Won,1.0,40.611000000000004,45.247,32.483,32.825,2.5829999999999997,2.286,11.270000000000001,9.158,1.3690000000000002,1.5829999999999997,8.831999999999999,7.616000000000001,14.993,19.877999999999997,0.48900000000000005,0.181,8.193999999999999,10.629,12.389,13.741,0.723,0.49700000000000005,7.006,5.912000000000001,0.9982000000000001,24.841,23.727,22.915,25.136000000000003,2.1229999999999998,1.954
"2021-11-20 - CHI 2, EDM 5",EDM,2021-11-20,CHI,2,EDM,5,Won,1.0,41.7,44.743,33.201,33.047,2.2640000000000002,2.191,10.797,9.172999999999998,1.155,1.5829999999999997,8.363,7.433000000000002,15.548999999999998,19.608999999999998,0.489,0.093,8.463,10.327,13.303,13.678,0.618,0.49700000000000005,7.717999999999999,6.203,1.0070000000000001,25.368000000000002,24.189,22.86,25.016,2.0780000000000003,1.9780000000000002
"2021-11-23 - EDM 1, DAL 4",EDM,2021-11-23,EDM,1,DAL,4,Won,2.0,42.146,44.074,33.324999999999996,32.715999999999994,2.465,2.385,10.95,8.977,1.2570000000000001,1.775,8.488,7.259,16.44,19.776,0.489,0.093,8.805000000000001,10.187000000000001,12.557,13.128,0.718,0.49700000000000005,7.758,5.976000000000001,1.0064,25.9,23.583000000000002,22.098999999999997,24.574,2.0919999999999996,1.904
"2021-11-24 - EDM 5, ARI 3",EDM,2021-11-24,EDM,5,ARI,3,Lost,0.0,43.519000000000005,45.349000000000004,33.774,33.461,2.459,2.094,10.453,8.07,1.349,1.4809999999999999,8.215,6.338,17.924,21.202,0.489,0.093,9.663999999999998,10.995,12.209,13.412,0.616,0.502,6.981,6.442,0.9868,26.174,22.703000000000003,21.518,24.898,2.0,1.844
"2021-11-27 - EDM 3, VGK 2",EDM,2021-11-27,EDM,3,VGK,2,Lost,2.0,41.941,46.821,32.653999999999996,35.408,2.6390000000000002,2.015,9.696,8.916,1.534,1.4929999999999999,7.785000000000001,6.921000000000001,18.015,22.194,0.489,0.20400000000000001,10.071,11.815999999999999,11.125,13.2,0.613,0.31,6.461,6.377000000000001,0.9692999999999999,25.558,20.833000000000002,22.153,26.119999999999997,1.848,2.021
"2021-12-01 - PIT 2, EDM 5",EDM,2021-12-01,PIT,2,EDM,5,Won,3.0,42.835,45.400999999999996,33.477,34.368,2.4010000000000002,2.056,10.086,8.286,1.5210000000000001,1.4329999999999998,7.839999999999999,6.5329999999999995,18.318,21.267999999999997,0.577,0.20400000000000001,10.622,11.39,11.098,13.09,0.29900000000000004,0.41500000000000004,6.534000000000001,6.556,0.9856000000000001,26.412,21.250999999999998,21.365000000000002,25.668,1.9669999999999999,1.975
