Game,Team,CF,CA,FF,FA,SF,SA,GF,GA,xGF,xGA,SCF,SCA,HDCF,HDCA,HDSF,HDSA,HDGF,HDGA,MDCF,MDCA,MDSF,MDSA,MDGF,MDGA,LDCF,LDCA,LDSF,LDSA,LDGF,LDGA,PDO,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest
"2023-10-11 - COL 5, LA 2",COL,52.0,44.71,38.88,31.92,31.08,22.29,3.18,1.87,2.62,1.76,18.98,20.38,5.63,6.12,5.62,5.25,0.0,1.84,13.53,13.98,9.8,5.47,2.09,0.0,37.14,28.99,15.74,9.72,1.12,0.0,1.019,2023-10-11,COL,5,LA,2,Lost,
"2023-10-14 - COL 2, SJ 1",COL,76.12,37.43,54.78,27.67,35.06,15.33,0.0,0.94,3.44,1.7,31.02,21.94,17.11,5.8,9.91,3.85,0.0,0.94,13.79,16.38,6.04,6.98,0.0,0.0,55.2,18.02,16.98,3.23,0.0,0.0,0.938,2023-10-14,COL,2,SJ,1,Lost,2.0
"2023-10-17 - COL 4, SEA 1",COL,50.83,46.88,35.17,33.87,24.52,24.71,2.09,0.94,1.83,1.54,21.4,18.57,9.79,4.46,6.52,3.59,1.01,0.0,11.69,14.1,5.3,8.71,1.04,0.0,32.59,33.07,10.59,11.49,0.0,0.95,1.047,2023-10-17,COL,4,SEA,1,Lost,2.0
"2023-10-19 - CHI 0, COL 4",COL,60.57,28.49,42.29,21.32,33.57,14.61,1.98,0.0,2.26,1.48,29.99,14.86,7.16,6.29,6.21,6.22,0.0,0.0,23.4,8.37,13.25,3.88,1.98,0.0,34.79,16.05,12.92,4.58,0.0,0.0,1.059,2023-10-19,CHI,0,COL,4,Won,1.0
"2023-10-21 - CAR 4, COL 6",COL,37.37,42.62,28.91,27.96,17.8,18.07,1.91,3.12,1.58,1.49,16.58,16.34,4.0,7.24,1.99,6.18,0.0,2.12,12.64,9.08,8.62,2.07,1.9,0.0,23.41,26.5,7.37,8.72,0.0,0.94,0.935,2023-10-21,CAR,4,COL,6,Won,1.0
"2023-10-24 - COL 7, NYI 4",COL,54.19,37.45,36.93,29.54,27.19,20.08,4.18,2.79,1.83,1.32,30.04,15.71,10.75,7.29,6.32,3.55,1.06,0.92,19.45,8.3,8.33,3.76,3.16,1.91,27.46,27.01,11.5,11.22,0.0,0.0,1.015,2023-10-24,COL,7,NYI,4,Lost,2.0
"2023-10-26 - COL 0, PIT 4",COL,43.17,49.3,35.78,38.67,24.85,30.02,0.0,3.91,2.42,1.9,23.82,23.77,11.79,4.09,9.68,2.05,0.0,0.96,11.82,20.21,4.73,10.29,0.0,2.89,21.15,27.96,10.32,13.68,0.0,0.0,0.87,2023-10-26,COL,0,PIT,4,Won,1.0
"2023-10-29 - COL 0, BUF 4",COL,44.67,32.73,28.41,26.35,15.32,22.09,0.0,2.92,1.76,1.74,23.68,16.94,11.22,7.91,4.11,4.05,0.0,0.94,12.29,9.03,6.86,6.96,0.0,1.92,24.58,13.25,4.41,7.82,0.0,0.0,0.868,2023-10-29,COL,0,BUF,4,Won,2.0
"2023-11-01 - STL 1, COL 4",COL,52.76,37.31,39.13,30.15,26.39,18.9,2.92,1.01,2.41,1.51,28.79,17.7,14.08,6.08,10.26,3.0,1.95,0.0,14.9,11.34,5.02,5.95,0.95,1.02,33.73,22.76,9.93,8.58,0.0,0.0,1.057,2023-11-01,STL,1,COL,4,Won,2.0
"2023-11-04 - COL 0, VGK 7",COL,65.96,36.3,40.4,27.48,28.16,20.2,0.0,3.97,2.16,1.19,27.69,13.25,10.06,7.03,4.96,4.05,0.0,0.99,17.42,6.27,7.82,4.11,0.0,0.98,48.0,23.73,14.84,11.16,0.0,2.12,0.804,2023-11-04,COL,0,VGK,7,Won,2.0
"2023-11-07 - NJ 3, COL 6",COL,40.19,39.75,28.45,24.29,20.57,17.19,2.88,1.06,2.16,1.5,22.24,15.54,10.39,6.27,7.73,2.05,2.87,0.0,11.86,9.23,7.76,5.06,0.0,0.0,20.51,29.5,4.85,10.01,0.0,1.05,1.078,2023-11-07,NJ,3,COL,6,Won,2.0
"2023-11-09 - SEA 4, COL 3",COL,46.88,40.54,29.56,31.77,22.33,15.74,2.83,3.19,1.18,1.62,19.27,17.17,7.18,7.61,4.53,5.39,1.85,2.14,12.02,9.65,5.63,5.23,1.03,0.0,31.46,23.45,12.16,5.16,0.0,1.05,0.924,2023-11-09,SEA,4,COL,3,Lost,1.0
"2023-11-11 - STL 8, COL 2",COL,49.09,49.34,34.5,38.43,24.2,36.12,1.83,4.26,2.08,2.86,19.98,26.14,11.17,13.78,5.18,13.8,0.91,2.17,8.51,12.64,5.4,7.73,0.0,2.02,36.86,23.02,12.5,14.84,0.88,0.0,0.958,2023-11-11,STL,8,COL,2,Lost,1.0
"2023-11-13 - COL 5, SEA 1",COL,48.91,42.23,31.4,30.21,18.62,15.66,3.14,0.94,2.15,1.51,21.96,15.96,10.64,5.86,4.23,3.91,2.08,0.94,11.31,10.03,4.15,4.8,1.04,0.0,29.49,26.45,9.31,4.04,0.0,0.0,1.108,2023-11-13,COL,5,SEA,1,Lost,1.0
"2023-11-15 - ANA 2, COL 8",COL,43.03,30.09,35.21,22.42,25.9,13.0,6.89,2.02,2.39,1.91,23.26,21.11,9.93,10.82,8.0,6.75,3.87,2.06,13.55,10.14,9.14,3.86,2.95,0.0,21.19,13.56,8.62,2.71,0.0,0.0,1.111,2023-11-15,ANA,2,COL,8,Won,1.0
"2023-11-18 - COL 6, DAL 3",COL,53.76,34.23,41.61,26.81,28.84,15.62,4.15,1.93,3.2,1.48,24.25,17.94,14.46,5.96,13.3,6.04,3.09,0.96,9.79,12.1,4.1,1.97,1.04,0.95,26.95,14.81,9.65,6.7,0.0,0.0,1.02,2023-11-18,COL,6,DAL,3,Lost,2.0
"2023-11-20 - COL 3, NSH 4",COL,36.58,39.17,27.93,21.52,21.66,16.01,1.01,1.89,1.31,1.39,13.75,15.84,4.19,6.39,3.1,3.67,0.0,0.94,9.59,9.4,5.2,2.83,0.0,0.0,31.27,23.4,13.26,9.51,0.94,0.95,0.929,2023-11-20,COL,3,NSH,4,Won,1.0
"2023-11-22 - VAN 2, COL 5",COL,44.13,40.43,23.63,31.82,16.78,20.96,2.88,1.06,1.27,2.03,20.47,19.41,8.54,9.2,3.85,4.07,2.87,1.06,12.04,10.17,4.91,6.15,0.0,0.0,23.28,19.53,6.99,6.74,0.0,0.0,1.121,2023-11-22,VAN,2,COL,5,Won,1.0
"2023-11-24 - COL 3, MIN 2",COL,42.36,31.42,28.54,23.23,15.81,14.1,2.11,0.95,1.57,1.74,18.11,17.24,8.63,8.92,3.16,5.3,1.06,0.93,9.56,8.15,4.16,2.87,0.0,0.0,25.42,15.03,8.55,3.94,1.05,0.0,1.066,2023-11-24,COL,3,MIN,2,Lost,1.0
"2023-11-25 - CGY 1, COL 3",COL,48.15,49.27,33.68,34.17,18.9,23.77,1.98,1.01,2.04,1.88,23.42,27.3,11.04,8.97,6.09,5.93,0.99,1.04,12.54,17.93,6.04,5.93,0.0,0.0,23.91,26.77,4.42,10.02,1.06,0.0,1.062,2023-11-25,CGY,1,COL,3,Won,0.0
"2023-11-27 - TB 1, COL 4",COL,39.09,49.79,29.99,34.99,18.64,22.65,1.93,1.0,1.88,2.3,19.1,22.23,9.71,7.89,4.86,6.82,1.93,1.02,9.52,14.04,3.05,4.76,0.0,0.0,21.51,32.05,10.97,10.1,0.0,0.0,1.059,2023-11-27,TB,1,COL,4,Won,1.0
