Game,Team,CF,CA,FF,FA,SF,SA,GF,GA,xGF,xGA,SCF,SCA,HDCF,HDCA,HDSF,HDSA,HDGF,HDGA,MDCF,MDCA,MDSF,MDSA,MDGF,MDGA,LDCF,LDCA,LDSF,LDSA,LDGF,LDGA,PDO,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest
"2023-10-10 - SEA 1, VGK 4",VGK,46.53,47.64,32.93,31.34,25.51,21.91,2.92,1.0,2.39,2.55,22.54,30.34,13.05,10.99,10.16,7.92,1.93,1.02,9.57,18.94,5.07,5.89,0.98,0.0,26.44,20.44,10.29,7.18,0.0,0.0,1.069,2023-10-10,SEA,1,VGK,4,Won,
"2023-10-12 - VGK 4, SJ 1",VGK,59.59,35.91,38.1,26.0,30.36,18.22,4.24,0.92,2.35,1.62,32.08,14.08,8.97,7.8,7.84,3.52,0.0,0.0,23.29,6.12,10.74,2.69,3.06,0.96,28.13,22.62,10.5,11.02,1.05,0.0,1.089,2023-10-12,VGK,4,SJ,1,Lost,1.0
"2023-10-14 - ANA 1, VGK 4",VGK,50.88,38.26,36.08,29.04,26.65,17.43,0.99,1.0,2.52,1.82,26.95,19.1,10.69,8.01,7.9,2.92,0.99,1.02,16.54,11.04,3.02,5.07,0.0,0.0,27.11,25.67,13.79,9.26,0.0,0.0,0.979,2023-10-14,ANA,1,VGK,4,Won,1.0
"2023-10-17 - DAL 2, VGK 3",VGK,38.77,52.45,26.5,32.93,20.09,22.04,1.85,2.11,1.26,2.19,13.88,25.79,4.62,11.93,3.72,6.44,0.92,1.06,9.15,14.03,1.94,4.16,0.0,0.0,28.52,34.37,12.47,11.5,0.89,1.05,0.996,2023-10-17,DAL,2,VGK,3,Won,2.0
"2023-10-19 - VGK 5, WPG 3",VGK,52.85,57.11,29.1,43.68,22.82,34.76,2.13,1.89,1.89,2.84,28.68,22.12,8.83,12.78,4.33,10.98,1.06,1.87,19.86,9.1,9.46,3.78,1.04,0.0,22.31,29.78,8.85,17.78,0.0,0.0,1.039,2023-10-19,VGK,5,WPG,3,Lost,1.0
"2023-10-21 - VGK 5, CHI 3",VGK,33.62,31.67,24.21,19.46,18.83,15.8,3.19,1.84,1.87,0.96,21.2,12.03,8.63,1.87,7.5,1.89,2.14,0.0,12.58,10.15,5.19,5.65,1.05,1.92,23.21,24.19,6.26,8.26,0.0,0.0,1.053,2023-10-21,VGK,5,CHI,3,Lost,1.0
"2023-10-24 - PHI 2, VGK 3",VGK,54.02,59.44,29.0,39.33,22.49,27.57,2.81,2.07,2.17,2.27,23.72,23.59,9.09,8.67,5.44,7.49,0.94,1.01,14.36,15.06,5.66,4.29,0.96,0.0,33.0,31.8,10.41,14.8,0.95,1.05,1.05,2023-10-24,PHI,2,VGK,3,Won,2.0
"2023-10-27 - CHI 4, VGK 3",VGK,37.36,54.83,25.68,37.5,16.0,22.36,2.86,3.08,1.57,1.81,23.22,23.95,8.55,7.36,4.79,3.14,1.93,0.0,14.76,16.52,6.06,7.16,0.96,3.13,19.88,31.94,3.77,11.03,0.0,0.0,1.041,2023-10-27,CHI,4,VGK,3,Lost,2.0
"2023-10-28 - VGK 4, LA 3",VGK,49.09,60.67,38.17,42.26,22.07,30.01,2.03,1.93,2.54,2.76,28.64,22.08,12.49,11.37,8.21,9.71,1.04,1.93,16.07,10.66,5.11,3.89,1.06,0.0,25.02,43.39,8.85,16.56,0.0,0.0,1.027,2023-10-28,VGK,4,LA,3,Lost,0.0
"2023-10-30 - MTL 2, VGK 3",VGK,32.7,50.82,24.74,40.08,15.87,27.9,0.0,1.01,1.51,2.23,15.49,23.42,5.67,10.28,3.85,5.08,0.0,1.01,9.89,13.04,3.91,7.1,0.0,0.0,23.07,29.83,8.16,12.73,0.0,0.0,0.964,2023-10-30,MTL,2,VGK,3,Won,1.0
