Game,Team,CF,CA,FF,FA,SF,SA,GF,GA,xGF,xGA,SCF,SCA,HDCF,HDCA,HDSF,HDSA,HDGF,HDGA,MDCF,MDCA,MDSF,MDSA,MDGF,MDGA,LDCF,LDCA,LDSF,LDSA,LDGF,LDGA,PDO,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest
"2023-10-12 - STL 1, DAL 2",STL,39.72,55.42,24.57,39.75,17.35,26.24,1.01,0.94,1.93,2.26,20.81,21.94,8.46,10.28,5.21,6.62,1.01,0.94,12.3,11.65,5.12,3.89,0.0,0.0,16.12,35.23,7.1,15.78,0.0,0.0,1.022,2023-10-12,STL,1,DAL,2,Won,
"2023-10-14 - SEA 1, STL 2",STL,40.79,56.14,31.41,37.49,21.06,26.92,0.92,0.0,1.62,1.83,17.68,27.49,5.45,9.64,2.78,6.32,0.0,0.0,12.22,17.84,7.6,8.32,0.96,0.0,27.16,33.88,10.85,12.25,0.0,0.0,1.044,2023-10-14,SEA,1,STL,2,Won,1.0
"2023-10-19 - ARI 6, STL 2",STL,32.65,61.11,25.83,45.97,17.81,36.9,1.87,3.2,1.19,2.45,13.31,25.75,6.22,6.74,5.31,5.6,0.91,3.23,6.93,19.25,2.66,10.93,1.03,0.0,22.76,47.6,7.97,19.4,0.0,0.0,1.018,2023-10-19,ARI,6,STL,2,Lost,4.0
"2023-10-21 - PIT 2, STL 4",STL,38.22,71.78,29.87,48.45,18.53,29.08,3.86,2.02,1.85,3.18,17.88,28.99,9.84,14.08,7.92,6.91,1.88,2.03,8.05,14.85,3.99,6.12,0.98,0.0,25.1,46.22,6.59,14.7,1.06,0.0,1.139,2023-10-21,PIT,2,STL,4,Won,1.0
"2023-10-24 - STL 2, WPG 4",STL,27.85,50.47,21.38,32.91,15.58,25.68,0.0,1.93,1.62,1.62,17.98,19.85,6.08,4.74,6.01,4.79,0.0,0.94,11.7,15.43,7.07,6.96,0.0,0.94,15.38,33.52,2.71,14.32,0.0,0.0,0.925,2023-10-24,STL,2,WPG,4,Won,2.0
"2023-10-26 - STL 3, CGY 0",STL,48.37,45.06,33.42,35.29,27.64,23.2,1.08,0.0,2.3,2.07,23.17,17.63,11.18,7.75,8.98,4.31,0.0,0.0,12.14,9.69,4.29,4.63,0.0,0.0,31.53,36.51,13.49,13.95,1.11,0.0,1.039,2023-10-26,STL,3,CGY,0,Lost,1.0
"2023-10-27 - STL 0, VAN 5",STL,19.9,53.91,17.57,39.6,11.22,29.06,0.0,3.91,0.67,1.96,7.67,23.18,2.9,11.94,2.85,6.02,0.0,1.94,4.72,11.19,1.0,5.91,0.0,1.89,13.59,35.5,6.3,15.3,0.0,0.0,0.865,2023-10-27,STL,0,VAN,5,Won,0.0
"2023-11-01 - STL 1, COL 4",STL,37.31,52.76,30.15,39.13,18.9,26.39,1.01,2.92,1.51,2.41,17.7,28.79,6.08,14.08,3.0,10.26,0.0,1.95,11.34,14.9,5.95,5.02,1.02,0.95,22.76,33.73,8.58,9.93,0.0,0.0,0.943,2023-11-01,STL,1,COL,4,Won,4.0
"2023-11-03 - NJ 1, STL 4",STL,45.53,51.33,34.19,43.98,28.19,28.38,1.93,1.01,1.84,2.73,15.68,30.22,8.73,14.17,3.97,7.0,1.93,1.04,6.98,16.04,2.0,8.18,0.0,0.0,34.15,22.94,21.71,12.02,0.0,0.0,1.033,2023-11-03,NJ,1,STL,4,Won,1.0
"2023-11-04 - MTL 3, STL 6",STL,59.1,46.79,42.45,35.27,31.1,26.83,3.86,2.02,2.47,2.59,29.24,26.38,11.84,10.95,7.94,8.86,0.94,1.02,17.62,15.13,9.13,7.86,2.87,1.02,36.75,25.22,11.88,9.33,0.0,0.0,1.049,2023-11-04,MTL,3,STL,6,Won,0.0
"2023-11-07 - WPG 5, STL 2",STL,32.52,59.15,25.05,46.01,16.23,33.37,1.87,2.13,1.46,2.73,17.02,30.15,6.26,14.65,4.53,9.02,0.0,1.07,10.54,15.71,4.59,6.42,1.03,0.0,19.01,38.84,6.98,18.25,0.88,1.11,1.051,2023-11-07,WPG,5,STL,2,Lost,2.0
"2023-11-09 - ARI 1, STL 2",STL,38.82,35.6,31.28,26.39,24.15,16.66,1.89,0.0,2.61,2.05,24.53,22.01,12.46,12.16,8.58,5.02,1.88,0.0,12.11,9.76,5.93,2.01,0.0,0.0,19.79,19.9,6.37,7.57,0.0,0.0,1.078,2023-11-09,ARI,1,STL,2,Won,1.0
"2023-11-11 - STL 8, COL 2",STL,49.34,49.09,38.43,34.5,36.12,24.2,4.26,1.83,2.86,2.08,26.14,19.98,13.78,11.17,13.8,5.18,2.17,0.91,12.64,8.51,7.73,5.4,2.02,0.0,23.02,36.86,14.84,12.5,0.0,0.88,1.042,2023-11-11,STL,8,COL,2,Lost,1.0
"2023-11-14 - TB 0, STL 5",STL,48.83,64.26,35.53,39.4,29.29,27.95,3.91,0.0,2.29,3.31,25.45,40.76,15.95,15.24,12.14,8.08,2.91,0.0,9.5,25.12,4.08,10.92,0.98,0.0,21.4,20.94,10.82,6.31,0.0,0.0,1.134,2023-11-14,TB,0,STL,5,Won,2.0
"2023-11-16 - STL 1, SJ 5",STL,58.14,52.79,38.79,42.46,32.4,34.96,1.0,4.91,2.28,2.32,25.03,20.55,8.86,9.02,6.8,9.15,1.02,1.92,15.8,11.65,11.53,7.2,0.0,2.92,35.79,43.6,12.14,17.7,0.0,0.0,0.891,2023-11-16,STL,1,SJ,5,Won,1.0
"2023-11-18 - STL 1, LA 5",STL,44.87,64.53,29.82,45.87,20.9,29.34,1.0,2.98,1.95,3.03,22.6,33.74,7.75,7.19,3.83,2.1,0.0,0.0,14.42,27.32,8.52,10.54,1.0,2.0,29.26,28.18,8.43,16.05,0.0,1.06,0.946,2023-11-18,STL,1,LA,5,Won,1.0
"2023-11-19 - STL 3, ANA 1",STL,41.45,35.95,34.22,26.82,25.27,23.35,2.11,0.92,1.79,1.48,21.0,12.42,8.9,4.33,6.69,4.32,1.07,0.91,12.29,7.93,7.52,6.44,1.05,0.0,23.66,26.58,10.04,12.43,0.0,0.0,1.044,2023-11-19,STL,3,ANA,1,Lost,0.0
"2023-11-22 - STL 6, ARI 5",STL,49.26,52.89,34.39,40.88,23.65,21.12,4.18,4.66,2.08,1.91,25.35,21.49,8.62,11.89,6.38,5.5,2.12,1.84,16.71,9.46,6.14,3.8,2.11,1.91,27.12,31.47,9.12,8.88,0.0,0.95,0.956,2023-11-22,STL,6,ARI,5,Lost,2.0
"2023-11-24 - NSH 8, STL 3",STL,45.43,40.96,32.2,34.78,28.08,27.93,1.83,7.48,2.4,2.81,22.7,20.07,10.46,10.17,7.97,7.99,0.91,4.33,12.01,10.06,6.27,8.62,0.96,2.98,26.24,20.71,11.1,9.11,0.0,0.0,0.798,2023-11-24,NSH,8,STL,3,Lost,1.0
"2023-11-26 - STL 4, CHI 2",STL,44.61,48.49,39.39,31.21,28.96,25.41,3.18,1.87,3.13,2.09,32.57,24.39,15.77,9.51,10.11,6.89,2.13,1.84,17.17,14.44,12.0,8.15,0.0,0.0,14.91,28.04,5.71,8.48,1.11,0.0,1.036,2023-11-26,STL,4,CHI,2,Lost,1.0
"2023-11-30 - BUF 4, STL 6",STL,37.74,52.4,32.79,44.89,18.89,30.03,4.85,3.03,1.88,2.61,19.47,25.32,7.95,10.87,5.98,5.87,3.86,1.01,11.73,14.19,6.18,7.87,0.0,1.02,22.98,35.35,5.54,14.0,0.95,0.94,1.156,2023-11-30,BUF,4,STL,6,Won,3.0
"2023-12-02 - STL 1, ARI 4",STL,52.81,41.43,38.39,34.27,22.85,19.25,1.0,1.93,1.97,2.05,30.38,17.65,10.71,6.04,3.85,3.04,1.02,0.94,19.17,11.87,9.53,7.26,0.0,0.98,22.65,27.7,6.79,7.87,0.0,0.0,0.944,2023-12-02,STL,1,ARI,4,Won,1.0
"2023-12-04 - STL 2, VGK 1",STL,66.17,58.39,40.36,43.82,27.5,30.01,1.06,0.0,2.36,4.23,28.82,28.76,6.5,18.18,4.28,13.71,1.06,0.0,22.31,10.37,6.3,4.86,0.0,0.0,37.44,38.0,14.81,10.15,0.0,0.0,1.038,2023-12-04,STL,2,VGK,1,Lost,1.0
"2023-12-06 - VGK 6, STL 3",STL,33.76,50.46,23.1,40.31,19.44,29.9,2.86,3.13,1.31,3.32,14.43,28.16,5.59,14.91,3.73,12.66,2.85,1.06,8.86,13.3,3.99,6.12,0.0,1.02,18.1,23.86,9.57,10.36,0.0,1.05,1.042,2023-12-06,VGK,6,STL,3,Lost,1.0
"2023-12-08 - STL 2, CBJ 5",STL,37.81,34.37,31.57,25.74,24.9,17.47,1.01,2.88,1.47,1.45,15.86,15.89,8.01,7.93,3.97,5.0,1.01,1.93,7.76,8.01,4.99,3.94,0.0,0.95,21.36,22.41,12.8,8.67,0.0,0.0,0.876,2023-12-08,STL,2,CBJ,5,Won,1.0
"2023-12-09 - STL 1, CHI 3",STL,54.18,44.3,42.54,31.79,30.58,21.27,0.0,2.92,3.0,2.21,31.67,27.89,12.78,7.05,9.71,7.15,0.0,1.91,18.45,21.39,9.66,6.15,0.0,0.0,28.48,20.7,10.34,6.74,0.0,1.06,0.863,2023-12-09,STL,1,CHI,3,Won,0.0
"2023-12-12 - DET 6, STL 4",STL,49.84,30.38,36.05,23.34,26.39,18.19,2.81,4.14,2.12,1.28,23.73,16.63,9.26,5.14,5.56,4.09,1.86,3.13,14.44,11.46,7.76,6.16,0.95,0.0,35.0,23.33,13.1,6.91,0.0,0.94,0.879,2023-12-12,DET,6,STL,4,Lost,2.0
