Game,Team,CF,CA,FF,FA,SF,SA,GF,GA,xGF,xGA,SCF,SCA,HDCF,HDCA,HDSF,HDSA,HDGF,HDGA,MDCF,MDCA,MDSF,MDSA,MDGF,MDGA,LDCF,LDCA,LDSF,LDSA,LDGF,LDGA,PDO,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest
"2023-10-12 - NYR 5, BUF 1",NYR,47.94,32.36,35.95,20.72,26.75,15.71,2.11,0.92,2.74,0.98,16.84,12.91,11.27,4.22,7.87,3.33,1.06,0.91,5.76,8.45,2.19,1.78,0.97,0.0,36.52,24.84,15.98,10.33,0.0,0.0,1.02,2023-10-12,NYR,5,BUF,1,Lost,
"2023-10-14 - NYR 3, CBJ 5",NYR,66.93,41.07,50.65,29.99,34.44,19.38,2.06,3.88,3.74,2.15,30.63,17.98,14.91,9.59,8.89,5.7,0.0,2.87,15.69,8.45,7.96,2.06,1.0,0.0,36.51,27.29,17.26,11.84,1.05,1.07,0.859,2023-10-14,NYR,3,CBJ,5,Won,1.0
"2023-10-16 - ARI 1, NYR 2",NYR,50.05,34.41,35.85,24.3,20.85,17.16,0.94,0.0,1.95,1.63,26.43,19.71,7.79,4.2,3.97,3.16,0.0,0.0,18.87,15.34,7.82,7.15,0.95,0.0,23.96,16.03,9.06,5.9,0.0,0.0,1.045,2023-10-16,ARI,1,NYR,2,Won,1.0
"2023-10-19 - NSH 4, NYR 1",NYR,37.77,44.81,23.36,33.84,16.4,27.0,0.0,2.13,1.02,3.05,14.49,21.63,4.27,13.74,1.76,12.57,0.0,2.14,10.06,8.17,3.52,3.36,0.0,0.0,24.05,24.04,9.26,11.36,0.0,0.0,0.921,2023-10-19,NSH,4,NYR,1,Lost,2.0
"2023-10-21 - NYR 4, SEA 1",NYR,47.22,38.29,38.7,26.77,24.65,17.32,4.19,0.94,2.24,1.12,17.51,8.33,5.67,1.76,3.3,0.82,3.21,0.0,11.89,6.6,6.37,5.67,1.06,0.0,36.22,29.32,15.01,9.9,0.0,0.95,1.116,2023-10-21,NYR,4,SEA,1,Lost,1.0
"2023-10-24 - NYR 3, CGY 1",NYR,27.1,47.5,18.84,32.6,12.06,19.08,0.0,0.94,0.99,2.38,13.47,20.41,4.01,12.1,2.97,6.47,0.0,0.94,9.49,8.13,3.2,2.87,0.0,0.0,13.01,21.81,3.69,6.67,0.0,0.0,0.951,2023-10-24,NYR,3,CGY,1,Lost,2.0
"2023-10-26 - NYR 3, EDM 0",NYR,53.82,53.57,42.56,38.37,29.22,23.71,2.13,0.0,2.5,3.07,26.22,27.48,8.92,12.31,5.41,8.62,0.0,0.0,17.46,14.9,11.69,4.47,2.01,0.0,29.66,35.17,12.18,10.39,0.0,0.0,1.073,2023-10-26,NYR,3,EDM,0,Lost,1.0
"2023-10-28 - NYR 4, VAN 3",NYR,28.1,32.38,19.31,23.76,10.67,12.05,0.0,0.92,0.89,1.21,15.19,12.59,3.25,4.41,0.0,1.77,0.0,0.0,12.05,8.02,3.21,1.86,0.0,0.0,17.14,22.63,7.36,8.44,0.0,0.89,0.923,2023-10-28,NYR,4,VAN,3,Lost,1.0
"2023-10-30 - NYR 3, WPG 2",NYR,33.69,51.46,25.67,32.91,17.48,20.35,1.06,1.87,1.21,1.26,9.44,20.98,6.39,7.54,4.22,3.78,1.06,0.94,3.1,13.49,2.06,7.73,0.0,0.96,24.13,32.21,10.14,8.88,0.0,0.0,0.969,2023-10-30,NYR,3,WPG,2,Lost,1.0
"2023-11-02 - CAR 1, NYR 2",NYR,35.61,57.32,25.57,37.18,18.78,22.11,0.94,0.0,1.25,1.95,18.34,20.49,7.73,8.33,4.92,4.15,0.94,0.0,10.68,12.07,3.89,6.12,0.0,0.0,16.06,35.71,8.07,11.71,0.0,0.0,1.05,2023-11-02,CAR,1,NYR,2,Won,2.0
