Game,Team,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest,CA,CF,FA,FF,GA,GF,HDCA,HDCF,HDGA,HDGF,HDSA,HDSF,LDCA,LDCF,LDGA,LDGF,LDSA,LDSF,MDCA,MDCF,MDGA,MDGF,MDSA,MDSF,PDO,SA,SCA,SCF,SF,xGA,xGF
"2023-10-12 - FLA 0, MIN 2",MIN,2023-10-12,FLA,0,MIN,2,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2023-10-14 - MIN 4, TOR 7",MIN,2023-10-14,MIN,4,TOR,7,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2023-10-17 - MIN 5, MTL 2",MIN,2023-10-17,MIN,5,MTL,2,Lost,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2023-10-19 - LA 7, MIN 3",MIN,2023-10-19,LA,7,MIN,3,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2023-10-21 - CBJ 5, MIN 4",MIN,2023-10-21,CBJ,5,MIN,4,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2023-10-24 - EDM 4, MIN 7",MIN,2023-10-24,EDM,4,MIN,7,Won,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2023-10-26 - MIN 2, PHI 6",MIN,2023-10-26,MIN,2,PHI,6,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2023-10-27 - MIN 2, WSH 3",MIN,2023-10-27,MIN,2,WSH,3,Won,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2023-10-29 - MIN 3, NJ 4",MIN,2023-10-29,MIN,3,NJ,4,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2023-11-02 - NJ 5, MIN 3",MIN,2023-11-02,NJ,5,MIN,3,Lost,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2023-11-04 - NYR 4, MIN 5",MIN,2023-11-04,NYR,4,MIN,5,Won,1.0,50.25,41.928,36.06,29.198,2.62,2.4259999999999997,9.397,6.897,1.019,1.48,6.7219999999999995,4.446,32.532,23.241,0.512,0.365,13.878,9.201,12.574,12.789000000000001,1.107,0.584,5.583,5.354,1.0154,26.923000000000002,21.914,19.738999999999997,20.521,2.2030000000000003,1.764
