Date,Away Team,Away Team Odds,Away Team Decimal Odds,Away Team Implied Probability,Away Probability,Home Probability,Home Team Implied Probability,Home Team Decimal Odds,Home Team Odds,Home Team
2025-02-04,MIN,110,2.1,0.48,0.45774864790569186,0.5422513520943083,0.56,1.77,-130,BOS
2025-02-04,CBJ,145,2.45,0.41,0.380739311121549,0.619260688878451,0.64,1.57,-175,BUF
2025-02-04,OTT,145,2.45,0.41,0.52305806993967,0.4769419300603301,0.64,1.57,-175,TB
2025-02-04,NJ,-140,1.71,0.58,0.41059526357634707,0.5894047364236527,0.45,2.2,120,PIT
2025-02-04,FLA,-120,1.83,0.55,0.5475618598548059,0.4524381401451942,0.5,2.0,100,WSH
2025-02-04,VGK,-145,1.69,0.59,0.5179721764628111,0.48202782353718865,0.44,2.25,125,NYI
2025-02-04,EDM,-185,1.54,0.65,0.5573616413212902,0.44263835867870965,0.4,2.5,150,STL
2025-02-04,CAR,-140,1.71,0.58,0.5280965459856052,0.4719034540143948,0.45,2.2,120,WPG
2025-02-04,TOR,-150,1.67,0.6,0.562729404886994,0.4372705951130059,0.44,2.25,125,CGY
2025-02-04,PHI,120,2.2,0.45,0.47261726840428986,0.5273827315957103,0.58,1.71,-140,UHC
2025-02-04,COL,-155,1.65,0.61,0.5156692484353328,0.48433075156466726,0.43,2.3,130,VAN
2025-02-04,DET,-105,1.95,0.51,0.48288561515330575,0.5171143848466943,0.53,1.87,-115,SEA
2025-02-04,DAL,-235,1.43,0.7,0.4704914867822127,0.5295085132177872,0.34,2.9,190,ANA
2025-02-04,MTL,-175,1.57,0.64,0.4145339236317287,0.5854660763682713,0.41,2.45,145,SJ
