Date,Away Team,Away Team Odds,Away Team Decimal Odds,Away Team Implied Probability,Away Probability,Home Probability,Home Team Implied Probability,Home Team Decimal Odds,Home Team Odds,Home Team
2025-01-11,BOS,165,2.65,0.38,0.3466101361747018,0.6533898638252984,0.67,1.5,-200,FLA
2025-01-11,SEA,115,2.15,0.47,0.427423558212493,0.5725764417875072,0.57,1.74,-135,BUF
2025-01-11,OTT,-115,1.87,0.53,0.5538264576831652,0.4461735423168347,0.51,1.95,-105,PIT
2025-01-11,VAN,145,2.45,0.41,0.4594592181547574,0.5405407818452427,0.64,1.57,-175,TOR
2025-01-11,DAL,-225,1.44,0.69,0.5355771185275023,0.4644228814724975,0.35,2.85,185,MTL
2025-01-11,TB,115,2.15,0.47,0.4033661884504126,0.5966338115495874,0.57,1.74,-135,NJ
2025-01-11,ANA,165,2.65,0.38,0.3231252554070524,0.6768747445929476,0.67,1.5,-200,PHI
2025-01-11,EDM,-400,1.25,0.8,0.5297284671780345,0.47027153282196554,0.24,4.1,310,CHI
2025-01-11,CBJ,150,2.5,0.4,0.36840116866984074,0.631598831330159,0.65,1.54,-185,STL
2025-01-11,COL,-120,1.83,0.55,0.552967517327119,0.44703248267288087,0.5,2.0,100,WPG
2025-01-11,WSH,125,2.25,0.44,0.42327411482027755,0.5767258851797225,0.6,1.67,-150,NSH
2025-01-11,NYI,-110,1.91,0.52,0.5774882499736117,0.4225117500263883,0.52,1.91,-110,UHC
2025-01-11,LA,-115,1.87,0.53,0.39787339929704146,0.6021266007029585,0.51,1.95,-105,CGY
2025-01-11,NYR,140,2.4,0.42,0.34904199673830627,0.6509580032616937,0.62,1.61,-165,VGK
2025-01-11,MIN,-210,1.48,0.68,0.469387415281666,0.530612584718334,0.37,2.7,170,SJ
