Date,Away Team,Away Team Odds,Away Team Decimal Odds,Away Team Implied Probability,Away Probability,Home Probability,Home Team Implied Probability,Home Team Decimal Odds,Home Team Odds,Home Team
2025-01-29,MIN,140,2.4,0.42,0.33461101763611306,0.6653889823638869,0.62,1.61,-165,TOR
2025-01-29,MIN,100,2.0,0.5,0.33461101763611306,0.6653889823638869,0.62,1.61,-165,TOR
2025-01-29,LA,130,2.3,0.43,0.38649701189229435,0.6135029881077056,0.61,1.65,-155,FLA
2025-01-29,LA,125,2.25,0.44,0.38649701189229435,0.6135029881077056,0.61,1.65,-155,FLA
2025-01-29,PHI,150,2.5,0.4,0.48203587002641995,0.51796412997358,0.65,1.54,-185,NJ
2025-01-29,PHI,-110,1.91,0.52,0.48203587002641995,0.51796412997358,0.65,1.54,-185,NJ
2025-01-29,VAN,120,2.2,0.45,0.45804437343119137,0.5419556265688088,0.59,1.69,-145,NSH
2025-01-29,PIT,120,2.2,0.45,0.6348769855877983,0.36512301441220174,0.59,1.69,-145,UHC
