Date,Away Team,Away Team Odds,Away Team Decimal Odds,Away Team Implied Probability,Away Probability,Home Probability,Home Team Implied Probability,Home Team Decimal Odds,Home Team Odds,Home Team
2025-03-25,OTT,-170,1.59,0.63,0.4672948447796146,0.5327051552203855,0.42,2.4,140,BUF
2025-03-25,PHI,220,3.2,0.31,0.4645987998333831,0.535401200166617,0.74,1.36,-275,TOR
2025-03-25,PIT,230,3.3,0.3,0.36195458256805996,0.63804541743194,0.74,1.35,-285,TB
2025-03-25,NSH,220,3.2,0.31,0.47277985135971534,0.5272201486402847,0.74,1.36,-275,CAR
2025-03-25,MTL,130,2.3,0.43,0.39838009370488264,0.6016199062951173,0.61,1.65,-155,STL
2025-03-25,VGK,-220,1.45,0.69,0.5401186276089537,0.45988137239104626,0.36,2.8,180,MIN
2025-03-25,WSH,125,2.25,0.44,0.45421725944988517,0.5457827405501149,0.6,1.67,-150,WPG
2025-03-25,DET,260,3.6,0.28,0.338490818597921,0.6615091814020788,0.76,1.31,-325,COL
2025-03-25,SEA,118,2.18,0.46,0.4344000868567226,0.5655999131432774,0.58,1.71,-140,CGY
2025-03-25,NYR,140,2.4,0.42,0.36186823620247877,0.6381317637975211,0.62,1.61,-165,LA
