Date,Away Team,Away Team Odds,Away Team Decimal Odds,Away Team Implied Probability,Away Probability,Home Probability,Home Team Implied Probability,Home Team Decimal Odds,Home Team Odds,Home Team
2025-01-03,PIT,155,2.55,0.39,0.36258043641721366,0.6374195635827862,0.65,1.53,-190,FLA
2025-01-03,MTL,-145,1.69,0.59,0.5,0.5,0.45,2.2,120,CHI
2025-01-03,MTL,220,3.2,0.31,0.5,0.5,0.45,2.2,120,CHI
2025-01-03,OTT,100,2.0,0.5,0.46808180060917426,0.5319181993908257,0.55,1.83,-120,STL
2025-01-03,OTT,100,2.0,0.5,0.46808180060917426,0.5319181993908257,0.48,2.1,110,STL
2025-01-03,ANA,375,4.75,0.21,0.3292668807834509,0.6707331192165491,0.83,1.2,-500,EDM
2025-01-03,ANA,375,4.75,0.21,0.3292668807834509,0.6707331192165491,0.62,1.61,-165,EDM
2025-01-03,NSH,-190,1.53,0.65,0.5604725354551932,0.43952746454480685,0.38,2.6,160,VAN
2025-01-03,NSH,-115,1.87,0.53,0.5604725354551932,0.43952746454480685,0.38,2.6,160,VAN
