Date,Away Team,Away Team Odds,Away Team Decimal Odds,Away Team Implied Probability,Away Probability,Home Probability,Home Team Implied Probability,Home Team Decimal Odds,Home Team Odds,Home Team
2025-03-06,UHC,-135,1.74,0.57,0.6373693826407689,0.36263061735923113,0.47,2.15,115,DET
2025-03-06,BUF,200,3.0,0.33,0.39736796578766503,0.602632034212335,0.71,1.4,-250,TB
2025-03-06,CBJ,260,3.6,0.28,0.3791911566032138,0.6208088433967864,0.76,1.31,-325,FLA
2025-03-06,WPG,-150,1.67,0.6,0.5574052497571275,0.4425947502428725,0.44,2.25,125,PHI
2025-03-06,BOS,260,3.6,0.28,0.4183092459610466,0.5816907540389535,0.76,1.31,-325,CAR
2025-03-06,SEA,110,2.1,0.48,0.3946611058033812,0.6053388941966188,0.56,1.77,-130,NSH
2025-03-06,CGY,200,3.0,0.33,0.4172634428479231,0.5827365571520768,0.71,1.4,-250,DAL
2025-03-06,MTL,200,3.0,0.33,0.40838838941099187,0.591611610589008,0.71,1.4,-250,EDM
2025-03-06,SJ,340,4.4,0.23,0.35364600466909246,0.6463539953309076,0.82,1.22,-450,COL
