Date,Away Team,Away Team Odds,Away Team Decimal Odds,Away Team Implied Probability,Away Probability,Home Probability,Home Team Implied Probability,Home Team Decimal Odds,Home Team Odds,Home Team
2025-01-30,WPG,-160,1.62,0.62,0.5816080348128367,0.4183919651871634,0.43,2.35,135,BOS
2025-01-30,MIN,120,2.2,0.45,0.39971951755819235,0.6002804824418075,0.59,1.69,-145,MTL
2025-01-30,WSH,-110,1.91,0.52,0.48385957680481606,0.5161404231951838,0.52,1.91,-110,OTT
2025-01-30,LA,125,2.25,0.44,0.5884330705195499,0.4115669294804501,0.6,1.67,-150,TB
2025-01-30,CHI,350,4.5,0.22,0.3952577812849637,0.6047422187150363,0.82,1.22,-450,CAR
2025-01-30,NYI,-140,1.71,0.58,0.5168270867868752,0.48317291321312467,0.45,2.2,120,PHI
2025-01-30,ANA,155,2.55,0.39,0.380336957016844,0.6196630429831559,0.65,1.54,-185,CGY
2025-01-30,DET,220,3.2,0.31,0.42770613992440953,0.5722938600755905,0.74,1.36,-275,EDM
2025-01-30,CBJ,240,3.4,0.29,0.4251949857913223,0.5748050142086777,0.75,1.33,-300,VGK
2025-01-30,CBJ,140,2.4,0.42,0.4251949857913223,0.5748050142086777,0.75,1.33,-300,VGK
2025-01-30,SJ,160,2.6,0.38,0.3442080046627061,0.6557919953372939,0.65,1.53,-190,SEA
