Game,Team,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest,CA,CF,FA,FF,GA,GF,HDCA,HDCF,HDGA,HDGF,HDSA,HDSF,LDCA,LDCF,LDGA,LDGF,LDSA,LDSF,MDCA,MDCF,MDGA,MDGF,MDSA,MDSF,PDO,SA,SCA,SCF,SF,xGA,xGF
"2022-10-07 - SJ 1, NSH 4",SJ,2022-10-07,SJ,1,NSH,4,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-08 - NSH 3, SJ 2",SJ,2022-10-08,NSH,3,SJ,2,Lost,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-14 - CAR 2, SJ 1",SJ,2022-10-14,CAR,2,SJ,1,Lost,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-15 - CHI 5, SJ 2",SJ,2022-10-15,CHI,5,SJ,2,Lost,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-18 - SJ 2, NYI 5",SJ,2022-10-18,SJ,2,NYI,5,Won,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-20 - SJ 3, NYR 2",SJ,2022-10-20,SJ,3,NYR,2,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-22 - SJ 1, NJ 2",SJ,2022-10-22,SJ,1,NJ,2,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-23 - SJ 3, PHI 0",SJ,2022-10-23,SJ,3,PHI,0,Lost,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-25 - VGK 4, SJ 2",SJ,2022-10-25,VGK,4,SJ,2,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-27 - TOR 3, SJ 4",SJ,2022-10-27,TOR,3,SJ,4,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-29 - TB 4, SJ 3",SJ,2022-10-29,TB,4,SJ,3,Lost,1.0,46.397,41.522000000000006,33.398,28.810000000000002,2.4010000000000002,1.385,8.22,7.306,1.205,0.28700000000000003,6.324,5.349,25.683,23.94,0.20099999999999998,0.39899999999999997,8.948,7.6579999999999995,15.969,12.843,1.003,0.7060000000000001,7.628,6.015,0.967,24.426,24.2,20.128,20.03,1.951,1.7259999999999998
"2022-11-01 - ANA 6, SJ 5",SJ,2022-11-01,ANA,6,SJ,5,Lost,2.0,46.309999999999995,41.451,34.448,28.627000000000002,2.536,1.4689999999999999,8.145999999999999,7.406000000000001,1.323,0.28700000000000003,6.186,5.495,26.113999999999997,23.474,0.20099999999999998,0.488,9.242,7.2299999999999995,15.629999999999999,12.697000000000001,1.0239999999999998,0.696,7.566999999999998,6.174,0.9663999999999999,24.592,23.791,20.088,19.993,2.005,1.7429999999999999
"2022-11-03 - FLA 4, SJ 3",SJ,2022-11-03,FLA,4,SJ,3,Lost,1.0,47.164,42.349000000000004,35.843,30.282000000000004,2.651,1.654,8.703,7.468999999999999,1.3330000000000002,0.28700000000000003,6.7379999999999995,5.559,25.537,22.665,0.20099999999999998,0.76,9.869,7.562,15.906,13.381,1.129,0.601,8.18,6.947,0.9789,26.371000000000002,24.628,20.827999999999996,21.264,2.122,1.83
"2022-11-05 - ANA 5, SJ 4",SJ,2022-11-05,ANA,5,SJ,4,Lost,1.0,48.107,45.61,36.924,32.734,2.552,1.7469999999999999,9.087,8.378,1.1260000000000001,0.28700000000000003,6.578,6.387,26.429000000000002,24.403,0.312,0.944,10.522,8.290000000000001,15.910999999999998,14.341000000000003,1.129,0.506,8.513,7.494,0.9796999999999999,26.999000000000002,24.982,22.727999999999998,23.366999999999997,2.152,2.05
"2022-11-10 - SJ 3, STL 5",SJ,2022-11-10,SJ,3,STL,5,Won,4.0,48.39,47.392,36.82000000000001,34.522999999999996,2.5460000000000003,1.8399999999999999,9.278,9.353,1.119,0.28700000000000003,6.667,7.164,27.163999999999998,25.740999999999996,0.312,0.7430000000000001,10.619,8.774000000000001,15.568000000000001,14.770000000000001,1.137,0.791,7.867,8.087,0.9726000000000001,26.526,24.833999999999996,24.133000000000003,25.313,2.17,2.2809999999999997
"2022-11-11 - SJ 5, DAL 4",SJ,2022-11-11,SJ,5,DAL,4,Lost,0.0,47.352,48.714,36.487,35.589,2.4490000000000003,1.936,8.846,9.551,0.933,0.489,6.307,6.95,27.756999999999998,26.587,0.395,0.7430000000000001,10.249,9.081,15.572,15.939000000000002,1.137,0.686,7.596000000000001,8.789,0.9735999999999999,25.518,24.369999999999997,25.531,26.002,2.205,2.319
"2022-11-13 - SJ 3, MIN 2",SJ,2022-11-13,SJ,3,MIN,2,Lost,1.0,48.4,46.629,36.791000000000004,34.517,2.636,2.2590000000000003,8.889,9.16,1.027,0.8099999999999999,6.279999999999999,6.883,27.744999999999997,24.915,0.3,0.7430000000000001,10.241,8.767999999999999,15.627,15.459999999999999,1.3359999999999999,0.6849999999999999,7.944,8.587,0.992,25.840999999999998,24.496,24.651,25.437,2.2,2.2700000000000005
"2022-11-15 - SJ 5, VGK 2",SJ,2022-11-15,SJ,5,VGK,2,Lost,1.0,49.263,47.457,37.504000000000005,35.65,2.636,2.3609999999999998,9.302,9.943999999999999,1.027,0.914,6.1979999999999995,7.565,27.499000000000002,25.207,0.3,0.744,9.518,8.969999999999999,15.883,15.404000000000002,1.3359999999999999,0.6849999999999999,7.856999999999999,8.774,0.9923,25.288999999999998,25.154999999999998,25.380000000000003,26.599,2.1719999999999997,2.357
"2022-11-17 - DET 7, SJ 4",SJ,2022-11-17,DET,7,SJ,4,Lost,1.0,48.971,47.124,37.33200000000001,35.132,2.825,2.35,9.609,9.6,1.027,1.0150000000000001,6.221,7.328,26.346999999999998,25.214999999999996,0.489,0.639,9.18,9.774000000000001,16.008000000000003,15.504999999999999,1.3359999999999999,0.687,8.16,8.334999999999999,0.9827999999999999,25.255000000000003,25.585,25.169,26.747999999999998,2.2049999999999996,2.318
"2022-11-19 - NYR 2, SJ 1",SJ,2022-11-19,NYR,2,SJ,1,Lost,1.0,47.057,46.1,35.944,34.808,3.034,2.539,9.084999999999999,10.412,1.238,1.016,5.916,7.328999999999999,25.098999999999997,23.029999999999998,0.594,0.7280000000000001,8.775,9.411,15.257,15.261999999999997,1.232,0.7819999999999999,7.535000000000001,8.151,0.9700999999999999,23.907,24.315999999999995,25.740999999999996,26.113,2.103,2.275
"2022-11-21 - OTT 1, SJ 5",SJ,2022-11-21,OTT,1,SJ,5,Won,1.0,48.79600000000001,45.586,37.225,34.562,2.9370000000000003,2.4450000000000003,9.215,10.672,1.134,0.922,5.729,7.132000000000001,26.854999999999997,22.7,0.594,0.7280000000000001,9.651,9.260000000000002,15.724,14.897,1.231,0.782,8.07,7.542,0.9732,25.160000000000004,24.909,25.659999999999997,25.128999999999998,2.1799999999999997,2.262
"2022-11-23 - SJ 5, SEA 8",SJ,2022-11-23,SJ,5,SEA,8,Won,1.0,48.333999999999996,46.466,36.471999999999994,34.907,2.6149999999999998,2.548,8.825,10.471,0.9219999999999999,1.0210000000000001,5.578,6.906999999999999,26.047000000000004,22.688,0.594,0.639,9.923,9.338,15.780000000000001,16.029,1.1270000000000002,0.876,8.224,7.894000000000001,0.9911999999999999,25.436,24.615,26.541999999999994,25.262999999999998,2.048,2.2920000000000003
"2022-11-25 - LA 5, SJ 2",SJ,2022-11-25,LA,5,SJ,2,Lost,1.0,47.414,46.308,35.197,33.955,2.6710000000000003,2.679,8.328,10.690999999999999,0.9899999999999999,1.331,5.101999999999999,6.7780000000000005,25.653000000000002,22.991999999999997,0.594,0.367,9.681,9.123999999999999,15.231,15.709999999999999,1.105,0.978,7.881,7.239,0.9941000000000001,24.396,23.552,26.451999999999998,24.181,1.9809999999999999,2.225
"2022-11-27 - VAN 4, SJ 3",SJ,2022-11-27,VAN,4,SJ,3,Lost,1.0,46.206,45.654999999999994,34.442,33.306,2.884,2.679,7.792999999999999,10.543000000000001,0.9899999999999999,1.424,4.79,6.2909999999999995,24.630000000000003,22.174,0.6990000000000001,0.183,9.163,8.78,15.181000000000001,15.670999999999998,1.209,1.074,8.006,7.143000000000001,0.9878,23.704,22.957,26.261000000000003,23.259,1.9619999999999997,2.178
"2022-11-29 - SJ 4, MTL 0",SJ,2022-11-29,SJ,4,MTL,0,Lost,1.0,48.583999999999996,45.505,34.952999999999996,33.078,2.888,2.5780000000000003,8.138000000000002,10.009,0.992,1.516,5.021,5.781000000000001,25.919,22.479999999999997,0.804,0.183,9.274,8.781,16.16,15.725999999999999,1.104,0.885,8.013,6.9030000000000005,0.9884999999999999,23.957,24.274,25.811,22.589000000000002,2.034,2.053
"2022-11-30 - SJ 1, TOR 3",SJ,2022-11-30,SJ,1,TOR,3,Won,0.0,48.031,42.150999999999996,33.657,30.536,2.605,2.593,7.758999999999999,9.122,0.992,1.534,4.579,5.2,25.111,21.121000000000002,0.615,0.183,9.093999999999998,8.318000000000001,15.837,14.087,1.009,0.885,8.020999999999999,5.912000000000001,1.0207000000000002,23.214,23.631999999999998,23.250999999999998,20.593,1.879,1.8799999999999997
"2022-12-03 - SJ 2, OTT 5",SJ,2022-12-03,SJ,2,OTT,5,Won,2.0,47.637,44.257,32.916,31.877,2.4200000000000004,2.27,7.989999999999999,9.295,1.0859999999999999,1.314,4.978,5.2669999999999995,24.782999999999998,22.204,0.615,0.183,9.325,8.604000000000001,15.818999999999999,14.866,0.7140000000000001,0.78,7.580000000000001,6.218999999999999,1.0038,23.403,23.814,24.224,21.35,1.8780000000000001,1.9799999999999998
"2022-12-04 - SJ 3, BUF 6",SJ,2022-12-04,SJ,3,BUF,6,Won,0.0,47.178999999999995,42.870999999999995,32.275999999999996,30.814,2.5170000000000003,2.173,7.172999999999999,8.741,0.9919999999999998,1.3160000000000003,4.4670000000000005,5.018,25.211000000000002,20.776,0.615,0.089,10.693999999999999,8.622,15.219,14.443000000000001,0.908,0.78,7.369,6.037,0.9978999999999999,23.770000000000003,22.421,23.227999999999998,20.937,1.8900000000000001,1.9070000000000005
"2022-12-07 - VAN 6, SJ 5",SJ,2022-12-07,VAN,6,SJ,5,Lost,2.0,48.018,41.712,33.114,30.789000000000005,2.613,2.173,7.776999999999999,9.355,0.9919999999999998,1.317,4.968999999999999,5.73,23.738,20.163,0.426,0.089,10.218,8.172,16.571999999999996,13.889000000000001,1.197,0.78,8.272,6.026,0.9968,24.657,24.354999999999997,23.276,21.06,2.047,1.9460000000000002
"2022-12-09 - SJ 6, ANA 1",SJ,2022-12-09,SJ,6,ANA,1,Lost,1.0,48.227,42.202,33.237,31.032999999999998,2.298,2.078,7.761,9.2,0.776,1.224,4.951,6.11,24.255000000000003,21.168,0.321,0.0,10.623000000000001,8.378,16.588,14.036000000000001,1.1949999999999998,0.876,8.28,6.208,1.0099,24.965,24.353,23.279,22.006,2.108,2.006
