Game,Team,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest,CA,CF,FA,FF,GA,GF,HDCA,HDCF,HDGA,HDGF,HDSA,HDSF,LDCA,LDCF,LDGA,LDGF,LDSA,LDSF,MDCA,MDCF,MDGA,MDGF,MDSA,MDSF,PDO,SA,SCA,SCF,SF,xGA,xGF
"2022-10-12 - CHI 2, COL 5",CHI,2022-10-12,CHI,2,COL,5,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-13 - CHI 0, VGK 1",CHI,2022-10-13,CHI,0,VGK,1,Won,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-15 - CHI 5, SJ 2",CHI,2022-10-15,CHI,5,SJ,2,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-21 - DET 3, CHI 4",CHI,2022-10-21,DET,3,CHI,4,Won,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-23 - SEA 4, CHI 5",CHI,2022-10-23,SEA,4,CHI,5,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-25 - FLA 2, CHI 4",CHI,2022-10-25,FLA,2,CHI,4,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-27 - EDM 6, CHI 5",CHI,2022-10-27,EDM,6,CHI,5,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-29 - CHI 3, BUF 4",CHI,2022-10-29,CHI,3,BUF,4,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-30 - MIN 4, CHI 3",CHI,2022-10-30,MIN,4,CHI,3,Lost,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-11-01 - NYI 3, CHI 1",CHI,2022-11-01,NYI,3,CHI,1,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-11-03 - LA 1, CHI 2",CHI,2022-11-03,LA,1,CHI,2,Won,1.0,48.069,33.942,35.003,25.024,2.131,1.566,8.25,6.487,1.2280000000000002,1.0790000000000002,5.977,4.765,21.497,13.866,0.20099999999999998,0.20099999999999998,11.263,7.2299999999999995,14.860999999999999,10.455,0.7150000000000001,0.288,6.684,5.519,0.9932000000000001,25.845999999999997,23.059,17.015,18.506,2.037,1.464
"2022-11-05 - CHI 0, WPG 4",CHI,2022-11-05,CHI,0,WPG,4,Won,1.0,49.842,34.677,36.32,25.877,2.138,1.6600000000000001,8.831,6.274000000000001,1.3290000000000002,1.0790000000000002,6.514,4.664,23.608,14.977,0.20099999999999998,0.20099999999999998,11.555000000000001,7.649000000000001,14.833000000000002,10.106,0.6199999999999999,0.383,6.69,5.3229999999999995,0.9997,26.53,23.649,16.428,18.751,2.138,1.411
"2022-11-10 - CHI 1, LA 2",CHI,2022-11-10,CHI,1,LA,2,Won,4.0,50.382,34.35,37.337,26.791000000000004,2.044,1.6600000000000001,8.836000000000002,6.483,1.3290000000000002,1.0790000000000002,6.612,4.671,23.252000000000002,15.352,0.20099999999999998,0.20099999999999998,11.595,8.272,15.781,9.889,0.525,0.383,7.002000000000001,5.516,1.0030999999999999,27.084000000000003,24.567,16.416,19.609,2.225,1.5070000000000001
"2022-11-12 - CHI 3, ANA 2",CHI,2022-11-12,CHI,3,ANA,2,Lost,1.0,51.30500000000001,34.278,38.085,26.002,1.943,1.3459999999999999,9.402,6.3870000000000005,1.3290000000000002,0.8670000000000002,6.997,4.47,23.29,16.841,0.0,0.20099999999999998,11.648,8.463000000000001,16.374,9.015,0.6210000000000001,0.28600000000000003,7.089,4.868,0.9948,27.595,25.725,15.453,18.952,2.366,1.467
"2022-11-14 - CAR 3, CHI 0",CHI,2022-11-14,CAR,3,CHI,0,Lost,1.0,52.49400000000001,33.867000000000004,39.521,26.159000000000002,1.9229999999999996,1.559,9.881,6.168000000000001,1.209,0.9789999999999999,7.197,4.369999999999999,23.497,16.422000000000004,0.0,0.306,11.91,8.439,16.759,9.108,0.7150000000000001,0.28600000000000003,7.550000000000002,4.9030000000000005,1.0087,28.837,26.595,15.303,19.051000000000002,2.4530000000000003,1.463
"2022-11-16 - STL 5, CHI 2",CHI,2022-11-16,STL,5,CHI,2,Lost,1.0,52.123000000000005,32.547000000000004,39.224000000000004,25.288,1.8210000000000002,1.3719999999999999,9.678,6.394,1.002,0.9789999999999999,7.1110000000000015,4.691999999999999,23.826,15.685000000000002,0.11100000000000002,0.306,12.501999999999999,8.302,16.357,8.076,0.708,0.095,6.929,4.425,1.0,28.499000000000002,25.994,14.497,18.864,2.3360000000000003,1.454
"2022-11-19 - CHI 1, BOS 6",CHI,2022-11-19,CHI,1,BOS,6,Won,2.0,53.044000000000004,33.42700000000001,40.159000000000006,25.753999999999998,2.045,1.27,10.065000000000001,6.489,1.011,0.976,7.791000000000001,4.827,24.18,15.466999999999999,0.11100000000000002,0.2,12.871,7.988000000000001,16.46,9.079,0.917,0.095,7.308000000000002,4.787999999999999,0.9901,29.769000000000005,26.423000000000002,15.604000000000003,18.971,2.467,1.5050000000000001
"2022-11-20 - PIT 5, CHI 3",CHI,2022-11-20,PIT,5,CHI,3,Lost,0.0,55.897000000000006,33.498000000000005,42.458999999999996,25.527,2.13,0.991,11.257,6.135,1.1099999999999999,0.698,8.6,4.366999999999999,24.753,15.508,0.32300000000000006,0.2,12.988,7.831,17.552,9.516,0.6990000000000001,0.095,8.019,4.885,0.9793,31.317,28.631,15.713,18.463,2.685,1.424
"2022-11-23 - CHI 4, DAL 6",CHI,2022-11-23,CHI,4,DAL,6,Won,2.0,54.9,33.244,41.713,25.451999999999998,2.367,0.9620000000000001,11.017999999999999,5.285,1.139,0.575,8.148,3.533,24.323999999999998,16.154,0.43500000000000005,0.28900000000000003,12.888,8.347,17.401,9.605,0.804,0.095,7.5920000000000005,5.169,0.9653,30.175,28.177,14.996,18.406,2.618,1.347
"2022-11-25 - MTL 3, CHI 2",CHI,2022-11-25,MTL,3,CHI,2,Lost,1.0,56.077,33.722,41.558,26.082,2.435,1.1,10.991,6.464,0.9249999999999998,0.71,7.908000000000001,4.484,23.717,15.492999999999999,0.6180000000000001,0.194,12.428,7.837000000000001,18.541999999999998,9.553,0.9,0.20099999999999998,8.397,5.018,0.967,30.276,29.338,16.115000000000002,18.781,2.613,1.467
"2022-11-27 - WPG 7, CHI 2",CHI,2022-11-27,WPG,7,CHI,2,Lost,1.0,56.172000000000004,34.057,41.985,26.433,2.4330000000000003,1.192,11.199,6.641,0.9229999999999998,0.71,8.008,4.661,24.163999999999998,15.841000000000003,0.6180000000000001,0.194,12.643,8.206,17.997,9.099,0.9,0.297,7.867,4.83,0.9719,29.833000000000006,28.999000000000002,15.838,19.147,2.631,1.5639999999999998
"2022-11-30 - EDM 5, CHI 4",CHI,2022-11-30,EDM,5,CHI,4,Lost,2.0,54.977999999999994,33.687,41.221,26.505000000000003,2.863,1.193,10.576,7.117,1.036,0.8029999999999999,7.815,4.817,22.157999999999998,14.977,0.841,0.194,12.182,8.303999999999998,18.322,9.34,0.9970000000000001,0.20199999999999996,8.537,4.786,0.9600000000000002,30.189,28.686999999999994,16.585,19.259,2.5580000000000003,1.6509999999999998
"2022-12-03 - CHI 5, NYR 2",CHI,2022-12-03,CHI,5,NYR,2,Lost,2.0,53.285000000000004,32.572,39.882,24.693,3.396,1.383,10.385000000000002,7.167,1.144,0.9890000000000001,7.675,5.107,21.404,13.350999999999999,0.841,0.194,11.792,7.0840000000000005,17.644,9.735,1.407,0.20199999999999996,8.815000000000001,4.661,0.9540000000000001,29.625999999999998,27.848000000000003,17.044,17.957,2.489,1.5909999999999997
"2022-12-04 - CHI 0, NYI 3",CHI,2022-12-04,CHI,0,NYI,3,Won,0.0,53.044,33.237,39.851,24.651,3.304,1.489,10.308,7.402000000000001,1.144,1.095,7.537000000000001,5.226,20.895999999999997,12.729000000000001,0.841,0.194,11.416,7.183,17.579,10.038999999999998,1.311,0.20199999999999996,8.779,4.689,0.9647,29.251000000000005,27.737000000000002,17.556,18.091,2.45,1.605
"2022-12-06 - CHI 0, NJ 3",CHI,2022-12-06,CHI,0,NJ,3,Won,1.0,53.324,34.287,39.48,24.833,3.403,1.181,9.915,7.502,1.2429999999999999,0.8899999999999999,7.241000000000001,5.325,20.604999999999997,13.118,0.841,0.089,11.199,7.05,18.715,11.008,1.315,0.20199999999999996,9.205,4.872999999999999,0.9460000000000001,28.987000000000002,28.444,18.65,17.94,2.413,1.6239999999999999
"2022-12-09 - WPG 3, CHI 1",CHI,2022-12-09,WPG,3,CHI,1,Lost,2.0,54.824,34.732,40.269,25.116999999999997,3.278,1.181,10.966,7.231999999999999,1.2429999999999999,0.8899999999999999,7.906000000000001,5.1339999999999995,21.163,14.414000000000001,0.836,0.089,10.597,7.205,18.895,11.266,1.208,0.20199999999999996,9.484,5.101999999999999,0.9526999999999999,29.459000000000003,29.665,18.631999999999998,18.113,2.5669999999999997,1.621
"2022-12-13 - WSH 7, CHI 3",CHI,2022-12-13,WSH,7,CHI,3,Lost,3.0,55.86,34.492000000000004,40.91799999999999,24.913999999999998,3.065,1.1809999999999998,10.936,6.889,1.1360000000000001,0.89,7.544,5.0600000000000005,22.104999999999997,14.747,0.836,0.089,10.584,7.601999999999999,18.948,11.104999999999999,1.104,0.20199999999999996,9.244,4.728,0.9582999999999998,28.934999999999995,29.696999999999996,18.13,17.972,2.503,1.5779999999999998
"2022-12-15 - VGK 4, CHI 1",CHI,2022-12-15,VGK,4,CHI,1,Lost,1.0,56.254,35.102000000000004,40.025,25.222,3.31,1.3679999999999999,10.871,7.459999999999999,1.466,1.074,7.741999999999999,5.301,22.211,14.857,0.624,0.089,10.607000000000001,7.322,19.165,10.940999999999999,1.214,0.20199999999999996,8.483,4.882,0.9602,28.354000000000003,29.859999999999996,18.534,18.157,2.444,1.6420000000000001
"2022-12-16 - CHI 1, MIN 4",CHI,2022-12-16,CHI,1,MIN,4,Won,0.0,55.968,34.467,40.108999999999995,24.574,2.991,1.276,10.421000000000001,7.545,1.359,0.983,7.630000000000001,5.379,22.304,14.922999999999998,0.512,0.088,10.594000000000001,7.323,19.002000000000002,10.495999999999999,1.109,0.20199999999999996,8.584,4.505,0.9708,28.336000000000002,29.264999999999997,18.164,17.783,2.428,1.6099999999999999
"2022-12-18 - NYR 7, CHI 1",CHI,2022-12-18,NYR,7,CHI,1,Lost,1.0,53.4,33.294,38.183,23.29,2.808,0.857,9.766,6.497,1.4580000000000002,0.662,7.225,4.4510000000000005,21.613999999999997,14.532,0.329,0.088,10.027,7.235000000000001,18.154999999999998,10.822,1.0130000000000001,0.096,8.072999999999999,4.859999999999999,0.9551999999999999,26.679000000000002,27.71,17.494999999999997,17.019,2.307,1.4989999999999999
