Game,Team,CF,CA,FF,FA,SF,SA,GF,GA,xGF,xGA,SCF,SCA,HDCF,HDCA,HDSF,HDSA,HDGF,HDGA,MDCF,MDCA,MDSF,MDSA,MDGF,MDGA,LDCF,LDCA,LDSF,LDSA,LDGF,LDGA,PDO
"2021-12-07 - TB 3, MTL 2",TB,47.91,36.65,32.42,29.57,23.15,21.63,2.11,1.87,2.17,1.63,21.39,21.08,11.38,8.56,8.06,6.75,2.12,0.92,9.96,12.56,4.08,6.78,0.0,0.95,27.75,22.46,9.02,7.17,0.0,0.0,1.005
"2021-12-07 - TB 3, MTL 2",MTL,36.65,47.91,29.57,32.42,21.63,23.15,1.87,2.11,1.63,2.17,21.08,21.39,8.56,11.38,6.75,8.06,0.92,2.12,12.56,9.96,6.78,4.08,0.95,0.0,22.46,27.75,7.17,9.02,0.0,0.0,0.995
"2021-12-07 - NYI 5, OTT 3",NYI,38.48,35.07,32.81,27.09,20.98,15.45,4.24,0.92,1.77,1.16,15.29,10.87,7.8,3.62,6.72,1.75,2.14,0.0,7.6,7.15,3.15,3.77,2.02,0.0,20.82,22.45,9.1,8.81,0.0,0.88,1.143
"2021-12-07 - NYI 5, OTT 3",OTT,35.07,38.48,27.09,32.81,15.45,20.98,0.92,4.24,1.16,1.77,10.87,15.29,3.62,7.8,1.75,6.72,0.0,2.14,7.15,7.6,3.77,3.15,0.0,2.02,22.45,20.82,8.81,9.1,0.88,0.0,0.857
"2021-12-07 - NSH 5, DET 2",NSH,56.89,27.58,40.77,14.21,31.78,9.76,3.2,0.92,3.03,0.79,37.49,12.53,15.64,4.43,13.33,2.63,2.16,0.91,22.22,7.93,7.54,1.83,0.97,0.0,15.73,8.83,10.03,5.14,0.0,0.0,1.007
"2021-12-07 - NSH 5, DET 2",DET,27.58,56.89,14.21,40.77,9.76,31.78,0.92,3.2,0.79,3.03,12.53,37.49,4.43,15.64,2.63,13.33,0.91,2.16,7.93,22.22,1.83,7.54,0.0,0.97,8.83,15.73,5.14,10.03,0.0,0.0,0.993
"2021-12-07 - NYR 6, CHI 2",NYR,39.28,43.42,30.96,31.91,24.89,20.25,3.22,1.87,2.04,2.0,22.18,23.92,7.56,5.86,6.52,3.97,1.09,0.0,14.59,18.16,8.25,10.63,1.04,0.95,17.31,18.18,10.14,5.47,1.05,0.89,1.037
"2021-12-07 - NYR 6, CHI 2",CHI,43.42,39.28,31.91,30.96,20.25,24.89,1.87,3.22,2.0,2.04,23.92,22.18,5.86,7.56,3.97,6.52,0.0,1.09,18.16,14.59,10.63,8.25,0.95,1.04,18.18,17.31,5.47,10.14,0.89,1.05,0.963
"2021-12-07 - FLA 3, STL 4",FLA,53.31,31.49,41.68,27.13,33.23,19.89,3.12,1.87,3.12,1.3,35.84,15.55,13.71,6.28,11.47,4.55,2.07,0.94,22.22,9.15,13.6,4.77,1.05,0.96,15.86,13.16,6.25,7.72,0.0,0.0,1.0
"2021-12-07 - FLA 3, STL 4",STL,31.49,53.31,27.13,41.68,19.89,33.23,1.87,3.12,1.3,3.12,15.55,35.84,6.28,13.71,4.55,11.47,0.94,2.07,9.15,22.22,4.77,13.6,0.96,1.05,13.16,15.86,7.72,6.25,0.0,0.0,1.0
"2021-12-07 - CAR 4, WPG 2",CAR,51.03,20.26,37.34,12.48,28.34,9.89,2.13,0.0,3.66,0.65,27.53,8.94,16.72,0.87,11.07,0.87,1.08,0.0,11.08,7.95,3.21,1.86,0.0,0.0,21.05,8.88,13.23,5.34,1.05,0.0,1.075
"2021-12-07 - CAR 4, WPG 2",WPG,20.26,51.03,12.48,37.34,9.89,28.34,0.0,2.13,0.65,3.66,8.94,27.53,0.87,16.72,0.87,11.07,0.0,1.08,7.95,11.08,1.86,3.21,0.0,0.0,8.88,21.05,5.34,13.23,0.0,1.05,0.925
"2021-12-07 - MIN 4, EDM 1",MIN,41.06,47.55,31.48,38.79,23.47,24.12,2.13,0.95,2.43,2.45,22.52,23.73,11.24,12.21,8.98,5.25,2.15,0.93,11.51,11.18,5.5,4.59,0.0,0.0,14.74,19.91,9.11,14.02,0.0,0.0,1.051
"2021-12-07 - MIN 4, EDM 1",EDM,47.55,41.06,38.79,31.48,24.12,23.47,0.95,2.13,2.45,2.43,23.73,22.52,12.21,11.24,5.25,8.98,0.93,2.15,11.18,11.51,4.59,5.5,0.0,0.0,19.91,14.74,14.02,9.11,0.0,0.0,0.949
"2021-12-07 - CGY 3, SJ 5",CGY,72.3,41.05,53.88,27.67,36.64,18.99,3.19,1.89,2.91,1.67,32.83,22.73,17.19,7.61,11.68,5.73,3.2,0.94,15.74,15.08,8.38,5.72,0.0,1.03,42.24,16.99,14.54,6.5,0.0,0.0,0.987
"2021-12-07 - CGY 3, SJ 5",SJ,41.05,72.3,27.67,53.88,18.99,36.64,1.89,3.19,1.67,2.91,22.73,32.83,7.61,17.19,5.73,11.68,0.94,3.2,15.08,15.74,5.72,8.38,1.03,0.0,16.99,42.24,6.5,14.54,0.0,0.0,1.013
"2021-12-08 - PHI 0, NJ 3",PHI,30.93,46.93,26.47,33.17,20.52,23.13,0.0,0.94,1.15,1.7,10.86,23.59,3.95,7.63,2.92,5.76,0.0,0.0,6.8,16.22,4.01,5.99,0.0,0.0,17.44,20.55,11.43,10.3,0.0,0.95,0.959
"2021-12-08 - PHI 0, NJ 3",NJ,46.93,30.93,33.17,26.47,23.13,20.52,0.94,0.0,1.7,1.15,23.59,10.86,7.63,3.95,5.76,2.92,0.0,0.0,16.22,6.8,5.99,4.01,0.0,0.0,20.55,17.44,10.3,11.43,0.95,0.0,1.041
"2021-12-08 - COL 7, NYR 3",COL,55.14,36.37,37.39,28.54,35.03,22.49,6.34,1.84,2.31,1.92,25.21,20.61,10.14,7.1,10.14,5.41,4.25,0.91,15.19,13.37,7.31,6.49,0.97,0.0,25.29,14.01,15.25,9.6,1.05,0.89,1.099
"2021-12-08 - COL 7, NYR 3",NYR,36.37,55.14,28.54,37.39,22.49,35.03,1.84,6.34,1.92,2.31,20.61,25.21,7.1,10.14,5.41,10.14,0.91,4.25,13.37,15.19,6.49,7.31,0.0,0.97,14.01,25.29,9.6,15.25,0.89,1.05,0.901
"2021-12-08 - BOS 1, VAN 2",BOS,46.85,53.14,34.69,38.29,25.39,23.64,0.0,0.0,2.26,1.38,22.8,17.34,7.33,1.0,5.21,1.01,0.0,0.0,15.34,16.59,10.21,6.83,0.0,0.0,19.28,28.75,9.03,13.09,0.0,0.0,1.0
"2021-12-08 - BOS 1, VAN 2",VAN,53.14,46.85,38.29,34.69,23.64,25.39,0.0,0.0,1.38,2.26,17.34,22.8,1.0,7.33,1.01,5.21,0.0,0.0,16.59,15.34,6.83,10.21,0.0,0.0,28.75,19.28,13.09,9.03,0.0,0.0,1.0
"2021-12-08 - DAL 4, VGK 5",DAL,41.56,60.43,31.48,44.1,20.37,34.66,1.08,3.74,1.49,2.25,17.32,27.6,6.66,7.01,3.28,6.15,0.0,0.92,10.73,20.21,4.15,12.03,1.04,2.94,18.84,28.63,9.84,15.47,0.0,0.0,0.945
"2021-12-08 - DAL 4, VGK 5",VGK,60.43,41.56,44.1,31.48,34.66,20.37,3.74,1.08,2.25,1.49,27.6,17.32,7.01,6.66,6.15,3.28,0.92,0.0,20.21,10.73,12.03,4.15,2.94,1.04,28.63,18.84,15.47,9.84,0.0,0.0,1.055
"2021-12-09 - TB 5, TOR 3",TB,43.55,55.42,34.57,43.2,23.71,29.62,3.14,0.95,2.04,3.05,24.81,37.2,9.74,15.22,3.22,9.75,1.01,0.93,15.23,21.71,8.4,9.51,2.09,0.0,14.31,17.64,9.98,10.22,0.0,0.0,1.101
"2021-12-09 - TB 5, TOR 3",TOR,55.42,43.55,43.2,34.57,29.62,23.71,0.95,3.14,3.05,2.04,37.2,24.81,15.22,9.74,9.75,3.22,0.93,1.01,21.71,15.23,9.51,8.4,0.0,2.09,17.64,14.31,10.22,9.98,0.0,0.0,0.899
"2021-12-09 - CHI 2, MTL 0",CHI,40.96,35.33,31.53,27.16,21.91,17.92,1.08,0.0,2.72,0.87,25.61,10.16,9.77,0.88,7.51,0.89,1.08,0.0,15.85,9.29,6.21,4.75,0.0,0.0,13.44,21.44,8.25,10.5,0.0,0.0,1.049
"2021-12-09 - CHI 2, MTL 0",MTL,35.33,40.96,27.16,31.53,17.92,21.91,0.0,1.08,0.87,2.72,10.16,25.61,0.88,9.77,0.89,7.51,0.0,1.08,9.29,15.85,4.75,6.21,0.0,0.0,21.44,13.44,10.5,8.25,0.0,0.0,0.951
"2021-12-09 - NSH 4, NYI 3",NSH,48.36,36.75,36.48,25.23,26.35,17.43,4.14,1.89,2.6,1.77,26.84,20.87,8.33,8.37,8.24,6.56,4.14,1.88,18.33,12.5,7.15,4.86,0.0,0.0,20.97,12.78,11.06,5.92,0.0,0.0,1.049
"2021-12-09 - NSH 4, NYI 3",NYI,36.75,48.36,25.23,36.48,17.43,26.35,1.89,4.14,1.77,2.6,20.87,26.84,8.37,8.33,6.56,8.24,1.88,4.14,12.5,18.33,4.86,7.15,0.0,0.0,12.78,20.97,5.92,11.06,0.0,0.0,0.951
"2021-12-09 - ANA 2, CBJ 1",ANA,43.12,46.69,33.92,37.89,25.57,27.34,1.01,0.94,2.3,2.37,26.16,23.84,10.59,9.41,8.37,6.68,1.01,0.0,15.52,14.48,9.26,8.74,0.0,0.95,14.25,20.59,5.99,10.94,0.0,0.0,1.005
"2021-12-09 - ANA 2, CBJ 1",CBJ,46.69,43.12,37.89,33.92,27.34,25.57,0.94,1.01,2.37,2.3,23.84,26.16,9.41,10.59,6.68,8.37,0.0,1.01,14.48,15.52,8.74,9.26,0.95,0.0,20.59,14.25,10.94,5.99,0.0,0.0,0.995
"2021-12-09 - DET 2, STL 6",DET,43.4,40.15,35.33,30.32,27.69,20.8,2.02,4.9,1.95,2.05,22.8,24.26,7.0,8.92,5.94,6.98,1.02,1.97,15.54,15.65,5.99,6.13,1.02,0.98,19.36,13.91,15.36,7.53,0.0,2.01,0.837
"2021-12-09 - DET 2, STL 6",STL,40.15,43.4,30.32,35.33,20.8,27.69,4.9,2.02,2.05,1.95,24.26,22.8,8.92,7.0,6.98,5.94,1.97,1.02,15.65,15.54,6.13,5.99,0.98,1.02,13.91,19.36,7.53,15.36,2.01,0.0,1.163
"2021-12-09 - CAR 2, CGY 1",CAR,32.14,34.57,23.38,25.2,16.9,15.94,1.06,0.92,1.36,1.27,18.39,14.72,5.48,5.4,4.33,3.61,1.06,0.0,13.0,9.24,7.33,4.73,0.0,0.0,9.47,14.14,4.23,5.65,0.0,0.89,1.005
"2021-12-09 - CAR 2, CGY 1",CGY,34.57,32.14,25.2,23.38,15.94,16.9,0.92,1.06,1.27,1.36,14.72,18.39,5.4,5.48,3.61,4.33,0.0,1.06,9.24,13.0,4.73,7.33,0.0,0.0,14.14,9.47,5.65,4.23,0.89,0.0,0.995
"2021-12-09 - BOS 3, EDM 2",BOS,39.79,45.83,34.2,33.8,27.63,25.71,1.06,0.0,1.8,1.98,15.07,22.72,8.76,5.45,5.41,3.67,0.0,0.0,6.37,17.02,3.17,7.44,0.0,0.0,19.27,19.62,14.87,11.74,1.05,0.0,1.038
"2021-12-09 - BOS 3, EDM 2",EDM,45.83,39.79,33.8,34.2,25.71,27.63,0.0,1.06,1.98,1.8,22.72,15.07,5.45,8.76,3.67,5.41,0.0,0.0,17.02,6.37,7.44,3.17,0.0,0.0,19.62,19.27,11.74,14.87,0.0,1.05,0.962
"2021-12-09 - DAL 0, LA 4",DAL,37.7,56.95,29.12,44.3,16.44,31.17,0.0,1.93,1.38,2.14,14.01,25.51,5.98,7.68,4.92,6.83,0.0,1.93,7.93,18.02,4.01,6.93,0.0,0.0,27.82,34.29,7.48,15.43,0.0,0.0,0.938
"2021-12-09 - DAL 0, LA 4",LA,56.95,37.7,44.3,29.12,31.17,16.44,1.93,0.0,2.14,1.38,25.51,14.01,7.68,5.98,6.83,4.92,1.93,0.0,18.02,7.93,6.93,4.01,0.0,0.0,34.29,27.82,15.43,7.48,0.0,0.0,1.062
"2021-12-09 - MIN 5, SJ 2",MIN,48.86,40.24,34.18,32.79,23.01,24.85,1.06,0.92,1.9,2.2,24.39,23.06,9.98,6.04,5.54,6.02,1.06,0.91,14.69,16.78,3.31,9.22,0.0,0.0,29.68,20.96,13.15,8.64,0.0,0.0,1.009
"2021-12-09 - MIN 5, SJ 2",SJ,40.24,48.86,32.79,34.18,24.85,23.01,0.92,1.06,2.2,1.9,23.06,24.39,6.04,9.98,6.02,5.54,0.91,1.06,16.78,14.69,9.22,3.31,0.0,0.0,20.96,29.68,8.64,13.15,0.0,0.0,0.991
"2021-12-09 - WPG 3, SEA 0",WPG,60.45,37.15,48.7,26.19,30.77,18.96,3.18,0.0,2.31,1.47,24.53,19.61,5.73,6.23,2.26,3.55,1.07,0.0,18.99,13.1,11.82,6.4,2.09,0.0,31.29,16.9,14.51,9.02,0.0,0.0,1.103
"2021-12-09 - WPG 3, SEA 0",SEA,37.15,60.45,26.19,48.7,18.96,30.77,0.0,3.18,1.47,2.31,19.61,24.53,6.23,5.73,3.55,2.26,0.0,1.07,13.1,18.99,6.4,11.82,0.0,2.09,16.9,31.29,9.02,14.51,0.0,0.0,0.897
"2021-12-10 - NYR 2, BUF 1",NYR,47.81,41.05,36.38,32.85,29.68,28.61,1.08,0.95,2.23,1.96,23.11,20.38,11.21,9.66,9.02,7.91,1.08,0.93,12.0,10.42,5.34,7.34,0.0,0.0,22.2,20.18,14.34,12.23,0.0,0.0,1.003
"2021-12-10 - NYR 2, BUF 1",BUF,41.05,47.81,32.85,36.38,28.61,29.68,0.95,1.08,1.96,2.23,20.38,23.11,9.66,11.21,7.91,9.02,0.93,1.08,10.42,12.0,7.34,5.34,0.0,0.0,20.18,22.2,12.23,14.34,0.0,0.0,0.997
"2021-12-10 - NSH 3, NJ 2",NSH,45.3,36.47,35.76,31.87,23.04,19.58,2.09,0.94,2.07,1.78,24.58,18.51,6.55,9.11,4.39,7.34,1.08,0.94,18.05,9.34,8.27,4.75,0.0,0.0,16.45,16.09,7.14,7.34,0.94,0.0,1.042
"2021-12-10 - NSH 3, NJ 2",NJ,36.47,45.3,31.87,35.76,19.58,23.04,0.94,2.09,1.78,2.07,18.51,24.58,9.11,6.55,7.34,4.39,0.94,1.08,9.34,18.05,4.75,8.27,0.0,0.0,16.09,16.45,7.34,7.14,0.0,0.94,0.958
"2021-12-10 - PIT 4, WSH 2",PIT,48.69,38.18,36.04,28.8,31.49,20.36,3.18,0.92,1.77,1.49,25.12,16.81,8.88,5.15,6.61,4.2,2.13,0.91,16.39,11.51,10.69,2.69,0.0,0.0,16.63,16.29,11.95,10.75,1.11,0.0,1.056
"2021-12-10 - PIT 4, WSH 2",WSH,38.18,48.69,28.8,36.04,20.36,31.49,0.92,3.18,1.49,1.77,16.81,25.12,5.15,8.88,4.2,6.61,0.91,2.13,11.51,16.39,2.69,10.69,0.0,0.0,16.29,16.63,10.75,11.95,0.0,1.11,0.944
"2021-12-10 - DET 3, COL 7",DET,36.36,70.31,30.7,53.87,23.35,43.04,2.02,5.89,1.74,3.28,15.24,40.84,9.66,18.44,6.66,16.63,1.02,1.93,5.68,22.69,4.91,12.55,0.0,1.95,18.89,26.59,10.7,12.35,0.93,2.12,0.95
"2021-12-10 - DET 3, COL 7",COL,70.31,36.36,53.87,30.7,43.04,23.35,5.89,2.02,3.28,1.74,40.84,15.24,18.44,9.66,16.63,6.66,1.93,1.02,22.69,5.68,12.55,4.91,1.95,0.0,26.59,18.89,12.35,10.7,2.12,0.93,1.05
"2021-12-10 - FLA 3, ARI 1",FLA,32.52,21.2,26.76,15.34,18.78,9.15,2.13,0.0,1.09,0.73,12.23,10.78,5.65,5.28,2.26,1.74,0.0,0.0,6.65,5.44,2.17,1.94,1.04,0.0,18.92,9.6,13.41,4.38,1.05,0.0,1.114
"2021-12-10 - FLA 3, ARI 1",ARI,21.2,32.52,15.34,26.76,9.15,18.78,0.0,2.13,0.73,1.09,10.78,12.23,5.28,5.65,1.74,2.26,0.0,0.0,5.44,6.65,1.94,2.17,0.0,1.04,9.6,18.92,4.38,13.41,0.0,1.05,0.886
"2021-12-10 - WPG 3, VAN 4",WPG,48.04,52.09,36.28,37.25,28.28,29.47,2.02,2.83,2.73,3.02,29.72,29.82,11.41,15.14,10.29,11.48,1.01,1.88,18.16,14.66,7.12,5.85,1.06,0.0,16.03,19.79,9.03,12.02,0.0,0.95,0.975
"2021-12-10 - WPG 3, VAN 4",VAN,52.09,48.04,37.25,36.28,29.47,28.28,2.83,2.02,3.02,2.73,29.82,29.72,15.14,11.41,11.48,10.29,1.88,1.01,14.66,18.16,5.85,7.12,0.0,1.06,19.79,16.03,12.02,9.03,0.95,0.0,1.025
"2021-12-10 - PHI 4, VGK 3",PHI,42.79,53.17,28.18,39.2,18.31,31.21,1.06,1.85,1.95,2.14,26.31,23.63,12.09,7.97,6.58,6.23,1.06,1.84,14.52,15.51,4.31,8.54,0.0,0.0,8.78,22.46,4.41,15.27,0.0,0.0,0.998
"2021-12-10 - PHI 4, VGK 3",VGK,53.17,42.79,39.2,28.18,31.21,18.31,1.85,1.06,2.14,1.95,23.63,26.31,7.97,12.09,6.23,6.58,1.84,1.06,15.51,14.52,8.54,4.31,0.0,0.0,22.46,8.78,15.27,4.41,0.0,0.0,1.002
"2021-12-11 - WSH 3, BUF 2",WSH,60.03,42.79,45.91,36.08,33.55,27.2,2.07,1.87,2.7,1.91,24.85,24.93,12.52,10.43,9.36,5.74,1.06,1.86,12.32,14.52,5.09,6.81,1.06,0.0,34.52,14.49,18.15,12.65,0.0,0.0,0.993
"2021-12-11 - WSH 3, BUF 2",BUF,42.79,60.03,36.08,45.91,27.2,33.55,1.87,2.07,1.91,2.7,24.93,24.85,10.43,12.52,5.74,9.36,1.86,1.06,14.52,12.32,6.81,5.09,0.0,1.06,14.49,34.52,12.65,18.15,0.0,0.0,1.007
"2021-12-11 - CHI 4, TOR 5",CHI,34.78,40.02,32.59,27.49,27.71,22.27,4.09,2.87,1.75,1.28,17.59,21.81,8.12,4.89,8.02,4.95,1.06,0.94,9.24,17.2,5.83,10.89,1.02,1.92,17.77,15.64,13.62,5.26,1.88,0.0,1.018
"2021-12-11 - CHI 4, TOR 5",TOR,40.02,34.78,27.49,32.59,22.27,27.71,2.87,4.09,1.28,1.75,21.81,17.59,4.89,8.12,4.95,8.02,0.94,1.06,17.2,9.24,10.89,5.83,1.92,1.02,15.64,17.77,5.26,13.62,0.0,1.88,0.982
"2021-12-11 - TB 0, OTT 4",TB,38.17,28.72,31.1,21.0,18.84,12.71,0.0,0.94,2.0,1.03,25.55,14.31,11.0,5.07,5.81,3.04,0.0,0.94,14.37,9.34,4.94,1.0,0.0,0.0,9.85,13.93,6.23,8.92,0.0,0.0,0.926
"2021-12-11 - TB 0, OTT 4",OTT,28.72,38.17,21.0,31.1,12.71,18.84,0.94,0.0,1.03,2.0,14.31,25.55,5.07,11.0,3.04,5.81,0.94,0.0,9.34,14.37,1.0,4.94,0.0,0.0,13.93,9.85,8.92,6.23,0.0,0.0,1.074
"2021-12-11 - NJ 2, NYI 4",NJ,47.53,43.45,31.52,34.31,26.22,25.8,2.11,1.91,1.9,1.89,21.85,24.15,7.6,8.5,5.39,4.86,1.06,0.99,14.11,15.79,6.04,10.82,1.05,0.0,24.98,15.76,14.67,7.99,0.0,0.89,1.006
"2021-12-11 - NJ 2, NYI 4",NYI,43.45,47.53,34.31,31.52,25.8,26.22,1.91,2.11,1.89,1.9,24.15,21.85,8.5,7.6,4.86,5.39,0.99,1.06,15.79,14.11,10.82,6.04,0.0,1.05,15.76,24.98,7.99,14.67,0.89,0.0,0.994
"2021-12-11 - ANA 0, PIT 1",ANA,45.83,51.95,34.88,37.12,26.18,26.84,0.0,0.94,1.75,1.83,28.92,20.94,12.1,5.98,9.98,5.04,0.0,0.0,16.6,15.18,10.03,6.95,0.0,0.95,15.98,27.43,5.63,14.0,0.0,0.0,0.965
"2021-12-11 - ANA 0, PIT 1",PIT,51.95,45.83,37.12,34.88,26.84,26.18,0.94,0.0,1.83,1.75,20.94,28.92,5.98,12.1,5.04,9.98,0.0,0.0,15.18,16.6,6.95,10.03,0.95,0.0,27.43,15.98,14.0,5.63,0.0,0.0,1.035
"2021-12-11 - MTL 1, STL 4",MTL,34.76,45.31,29.86,37.04,17.69,31.6,1.0,1.93,1.45,2.55,16.48,29.71,6.92,9.01,2.92,7.07,0.0,1.93,9.39,21.13,4.92,13.12,1.0,0.0,15.24,12.13,7.8,8.99,0.0,0.0,0.996
"2021-12-11 - MTL 1, STL 4",STL,45.31,34.76,37.04,29.86,31.6,17.69,1.93,1.0,2.55,1.45,29.71,16.48,9.01,6.92,7.07,2.92,1.93,0.0,21.13,9.39,13.12,4.92,0.0,1.0,12.13,15.24,8.99,7.8,0.0,0.0,1.004
"2021-12-11 - BOS 4, CGY 2",BOS,39.3,50.41,30.91,35.67,26.49,24.27,4.23,0.92,2.26,1.96,18.82,25.01,11.13,9.49,10.05,6.9,2.15,0.91,7.84,15.37,6.54,7.48,0.97,0.0,16.87,22.79,7.64,8.96,1.05,0.0,1.122
"2021-12-11 - BOS 4, CGY 2",CGY,50.41,39.3,35.67,30.91,24.27,26.49,0.92,4.23,1.96,2.26,25.01,18.82,9.49,11.13,6.9,10.05,0.91,2.15,15.37,7.84,7.48,6.54,0.0,0.97,22.79,16.87,8.96,7.64,0.0,1.05,0.878
"2021-12-11 - CAR 3, EDM 1",CAR,50.78,30.52,41.53,21.82,28.25,14.65,2.15,0.95,2.39,1.43,31.88,18.88,12.29,5.35,8.91,3.55,1.08,0.0,19.88,13.28,7.46,4.66,1.04,1.03,17.6,9.04,10.89,5.52,0.0,0.0,1.011
"2021-12-11 - CAR 3, EDM 1",EDM,30.52,50.78,21.82,41.53,14.65,28.25,0.95,2.15,1.43,2.39,18.88,31.88,5.35,12.29,3.55,8.91,0.0,1.08,13.28,19.88,4.66,7.46,1.03,1.04,9.04,17.6,5.52,10.89,0.0,0.0,0.989
"2021-12-11 - PHI 5, ARI 3",PHI,52.01,45.85,38.8,35.53,30.82,27.31,4.22,2.76,2.56,1.78,19.5,21.63,12.01,8.05,10.83,5.4,3.19,0.92,7.68,13.4,7.45,8.27,1.05,0.96,27.04,20.84,10.59,10.97,0.0,0.89,1.036
"2021-12-11 - PHI 5, ARI 3",ARI,45.85,52.01,35.53,38.8,27.31,30.82,2.76,4.22,1.78,2.56,21.63,19.5,8.05,12.01,5.4,10.83,0.92,3.19,13.4,7.68,8.27,7.45,0.96,1.05,20.84,27.04,10.97,10.59,0.89,0.0,0.964
"2021-12-11 - MIN 1, LA 2",MIN,37.74,56.77,30.63,39.82,22.3,25.39,0.0,1.87,2.02,2.75,22.91,25.73,10.59,12.12,7.38,9.41,0.0,1.86,12.32,13.63,6.09,4.86,0.0,0.0,18.25,30.53,6.92,10.04,0.0,0.0,0.926
"2021-12-11 - MIN 1, LA 2",LA,56.77,37.74,39.82,30.63,25.39,22.3,1.87,0.0,2.75,2.02,25.73,22.91,12.12,10.59,9.41,7.38,1.86,0.0,13.63,12.32,4.86,6.09,0.0,0.0,30.53,18.25,10.04,6.92,0.0,0.0,1.074
"2021-12-11 - DAL 1, SJ 2",DAL,57.3,43.08,33.03,33.07,24.11,24.72,1.01,1.93,2.51,1.83,27.88,16.09,11.16,8.89,9.97,4.94,1.04,0.94,16.46,7.22,4.96,5.98,0.0,0.0,39.74,27.7,9.32,11.83,0.0,1.06,0.964
"2021-12-11 - DAL 1, SJ 2",SJ,43.08,57.3,33.07,33.03,24.72,24.11,1.93,1.01,1.83,2.51,16.09,27.88,8.89,11.16,4.94,9.97,0.94,1.04,7.22,16.46,5.98,4.96,0.0,0.0,27.7,39.74,11.83,9.32,1.06,0.0,1.036
"2021-12-11 - CBJ 5, SEA 4",CBJ,54.75,43.8,42.69,36.41,27.69,27.1,4.26,2.83,2.66,1.82,23.83,23.95,12.15,8.12,8.81,6.28,3.23,0.93,11.8,15.74,4.2,11.37,1.05,1.03,27.68,18.84,12.65,9.46,0.0,0.89,1.049
"2021-12-11 - CBJ 5, SEA 4",SEA,43.8,54.75,36.41,42.69,27.1,27.69,2.83,4.26,1.82,2.66,23.95,23.83,8.12,12.15,6.28,8.81,0.93,3.23,15.74,11.8,11.37,4.2,1.03,1.05,18.84,27.68,9.46,12.65,0.89,0.0,0.951
"2021-12-12 - NSH 1, NYR 0",NSH,40.71,39.08,27.64,31.17,22.23,23.91,1.06,0.0,2.0,1.2,23.63,15.44,13.09,5.4,8.61,3.61,0.0,0.0,10.68,9.87,4.2,3.76,1.05,0.0,16.12,20.13,9.56,12.76,0.0,0.0,1.048
"2021-12-12 - NSH 1, NYR 0",NYR,39.08,40.71,31.17,27.64,23.91,22.23,0.0,1.06,1.2,2.0,15.44,23.63,5.4,13.09,3.61,8.61,0.0,0.0,9.87,10.68,3.76,4.2,0.0,1.05,20.13,16.12,12.76,9.56,0.0,0.0,0.952
"2021-12-12 - ANA 3, STL 2",ANA,54.57,30.36,45.95,23.66,37.34,18.01,2.07,1.87,3.09,1.56,30.93,16.89,12.65,2.81,9.3,1.9,2.07,0.0,18.51,14.12,10.54,9.54,0.0,0.0,17.58,10.49,13.35,5.65,0.0,1.84,0.952
"2021-12-12 - ANA 3, STL 2",STL,30.36,54.57,23.66,45.95,18.01,37.34,1.87,2.07,1.56,3.09,16.89,30.93,2.81,12.65,1.9,9.3,0.0,2.07,14.12,18.51,9.54,10.54,0.0,0.0,10.49,17.58,5.65,13.35,1.84,0.0,1.048
"2021-12-12 - FLA 2, COL 3",FLA,36.42,39.78,27.92,28.74,19.9,21.89,1.01,1.93,1.24,1.72,11.21,21.45,6.14,8.68,5.08,8.78,0.0,0.99,5.06,12.89,3.06,5.91,1.06,0.0,21.38,15.88,10.55,6.01,0.0,0.95,0.963
"2021-12-12 - FLA 2, COL 3",COL,39.78,36.42,28.74,27.92,21.89,19.9,1.93,1.01,1.72,1.24,21.45,11.21,8.68,6.14,8.78,5.08,0.99,0.0,12.89,5.06,5.91,3.06,0.0,1.06,15.88,21.38,6.01,10.55,0.95,0.0,1.037
"2021-12-12 - CAR 1, VAN 2",CAR,55.79,38.49,34.98,28.86,24.38,23.6,1.01,1.93,1.85,1.82,29.89,20.04,11.02,7.79,4.92,5.86,1.04,0.94,18.59,12.48,8.04,5.99,0.0,0.94,25.0,13.65,11.31,10.75,0.0,0.0,0.96
"2021-12-12 - CAR 1, VAN 2",VAN,38.49,55.79,28.86,34.98,23.6,24.38,1.93,1.01,1.82,1.85,20.04,29.89,7.79,11.02,5.86,4.92,0.94,1.04,12.48,18.59,5.99,8.04,0.94,0.0,13.65,25.0,10.75,11.31,0.0,0.0,1.04
"2021-12-12 - MIN 4, VGK 6",MIN,37.07,43.39,23.27,36.25,13.12,27.49,2.07,2.81,1.7,2.68,18.61,25.12,9.34,15.38,5.14,9.73,2.07,0.94,9.3,9.64,0.0,4.87,0.0,0.96,15.92,16.79,7.92,11.75,0.0,0.95,1.055
"2021-12-12 - MIN 4, VGK 6",VGK,43.39,37.07,36.25,23.27,27.49,13.12,2.81,2.07,2.68,1.7,25.12,18.61,15.38,9.34,9.73,5.14,0.94,2.07,9.64,9.3,4.87,0.0,0.96,0.0,16.79,15.92,11.75,7.92,0.95,0.0,0.945
"2021-12-14 - VGK 4, BOS 1",VGK,51.69,37.62,39.6,27.2,25.91,17.1,3.22,0.92,1.86,0.97,18.29,8.6,8.14,4.22,6.98,2.45,1.08,0.91,10.28,4.27,3.36,0.0,1.04,0.0,32.05,26.5,15.73,11.77,1.05,0.0,1.07
