Game,Team,CF,CA,FF,FA,SF,SA,GF,GA,xGF,xGA,SCF,SCA,HDCF,HDCA,HDSF,HDSA,HDGF,HDGA,MDCF,MDCA,MDSF,MDSA,MDGF,MDGA,LDCF,LDCA,LDSF,LDSA,LDGF,LDGA,PDO
"2022-11-21 - ARI 3, NSH 4",ARI,37.5,47.53,29.82,38.12,22.7,26.08,2.07,0.94,2.69,2.51,21.22,25.53,8.27,14.72,6.14,7.94,1.06,0.94,12.81,10.8,7.02,6.82,1.06,0.0,15.0,17.23,8.76,9.15,0.0,0.0,1.055
"2022-11-21 - ARI 3, NSH 4",NSH,47.53,37.5,38.12,29.82,26.08,22.7,0.94,2.07,2.51,2.69,25.53,21.22,14.72,8.27,7.94,6.14,0.94,1.06,10.8,12.81,6.82,7.02,0.0,1.06,17.23,15.0,9.15,8.76,0.0,0.0,0.945
"2022-11-21 - COL 3, DAL 2",COL,43.26,34.4,29.07,17.52,22.56,12.9,1.06,0.92,2.32,0.94,24.96,15.72,10.91,4.47,6.5,2.72,1.06,0.92,14.29,11.25,6.39,3.8,0.0,0.0,14.07,12.99,7.62,5.39,0.0,0.0,0.975
"2022-11-21 - COL 3, DAL 2",DAL,34.4,43.26,17.52,29.07,12.9,22.56,0.92,1.06,0.94,2.32,15.72,24.96,4.47,10.91,2.72,6.5,0.92,1.06,11.25,14.29,3.8,6.39,0.0,0.0,12.99,14.07,5.39,7.62,0.0,0.0,1.025
"2022-11-21 - OTT 1, SJ 5",OTT,45.04,47.16,33.46,32.58,26.79,22.08,1.01,2.88,1.89,2.44,23.72,25.38,9.14,7.03,5.99,4.13,0.0,0.99,14.26,18.71,8.83,10.15,1.06,1.9,19.39,18.73,11.01,5.54,0.0,0.0,0.907
"2022-11-21 - OTT 1, SJ 5",SJ,47.16,45.04,32.58,33.46,22.08,26.79,2.88,1.01,2.44,1.89,25.38,23.72,7.03,9.14,4.13,5.99,0.99,0.0,18.71,14.26,10.15,8.83,1.9,1.06,18.73,19.39,5.54,11.01,0.0,0.0,1.093
"2022-11-21 - VGK 5, VAN 4",VGK,55.94,44.34,46.81,31.61,38.14,25.01,5.15,3.8,3.85,1.49,38.92,18.96,20.23,5.73,15.77,2.9,4.16,1.93,18.86,13.24,11.39,6.71,1.06,0.96,15.39,20.33,10.17,14.62,0.0,0.95,0.983
"2022-11-21 - VGK 5, VAN 4",VAN,44.34,55.94,31.61,46.81,25.01,38.14,3.8,5.15,1.49,3.85,18.96,38.92,5.73,20.23,2.9,15.77,1.93,4.16,13.24,18.86,6.71,11.39,0.96,1.06,20.33,15.39,14.62,10.17,0.95,0.0,1.017
"2022-11-22 - BUF 7, MTL 2",BUF,58.86,25.74,38.58,19.48,32.76,17.04,5.31,1.83,3.62,1.2,37.35,12.87,14.79,5.12,11.42,4.23,3.22,0.91,23.04,7.62,11.0,4.42,2.09,0.0,17.4,10.62,7.0,7.38,0.0,0.88,1.055
"2022-11-22 - BUF 7, MTL 2",MTL,25.74,58.86,19.48,38.58,17.04,32.76,1.83,5.31,1.2,3.62,12.87,37.35,5.12,14.79,4.23,11.42,0.91,3.22,7.62,23.04,4.42,11.0,0.0,2.09,10.62,17.4,7.38,7.0,0.88,0.0,0.945
"2022-11-22 - NYR 5, LA 3",NYR,48.05,52.77,28.67,39.13,21.75,35.27,3.08,1.87,1.52,2.56,20.91,28.79,7.36,8.54,5.08,7.67,1.01,0.94,13.51,20.32,5.09,13.64,0.0,0.96,21.44,18.66,11.34,12.69,1.99,0.0,1.089
"2022-11-22 - NYR 5, LA 3",LA,52.77,48.05,39.13,28.67,35.27,21.75,1.87,3.08,2.56,1.52,28.79,20.91,8.54,7.36,7.67,5.08,0.94,1.01,20.32,13.51,13.64,5.09,0.96,0.0,18.66,21.44,12.69,11.34,0.0,1.99,0.911
"2022-11-23 - ARI 4, CAR 0",ARI,34.86,49.08,24.42,29.19,18.78,21.52,3.18,0.0,1.66,1.86,21.09,29.32,8.96,11.25,6.72,5.23,2.15,0.0,12.34,17.71,7.53,5.57,1.05,0.0,10.24,13.92,4.55,8.79,0.0,0.0,1.169
"2022-11-23 - ARI 4, CAR 0",CAR,49.08,34.86,29.19,24.42,21.52,18.78,0.0,3.18,1.86,1.66,29.32,21.09,11.25,8.96,5.23,6.72,0.0,2.15,17.71,12.34,5.57,7.53,0.0,1.05,13.92,10.24,8.79,4.55,0.0,0.0,0.831
"2022-11-23 - BOS 2, FLA 5",BOS,45.95,37.98,36.22,30.08,30.64,20.67,0.0,0.94,2.51,1.97,23.9,22.07,13.11,8.93,10.95,6.05,0.0,0.0,10.75,13.34,4.01,5.93,0.0,0.95,21.84,13.09,15.33,6.6,0.0,0.0,0.954
"2022-11-23 - BOS 2, FLA 5",FLA,37.98,45.95,30.08,36.22,20.67,30.64,0.94,0.0,1.97,2.51,22.07,23.9,8.93,13.11,6.05,10.95,0.0,0.0,13.34,10.75,5.93,4.01,0.95,0.0,13.09,21.84,6.6,15.33,0.0,0.0,1.046
"2022-11-23 - CGY 1, PIT 2",CGY,48.44,53.85,37.81,38.55,28.93,31.73,1.01,0.94,1.98,2.66,27.46,28.13,6.08,8.66,4.03,7.76,0.0,0.0,21.09,19.66,10.18,10.74,1.06,0.95,19.68,22.1,12.64,13.27,0.0,0.0,1.005
"2022-11-23 - CGY 1, PIT 2",PIT,53.85,48.44,38.55,37.81,31.73,28.93,0.94,1.01,2.66,1.98,28.13,27.46,8.66,6.08,7.76,4.03,0.0,0.0,19.66,21.09,10.74,10.18,0.95,1.06,22.1,19.68,13.27,12.64,0.0,0.0,0.995
"2022-11-23 - MTL 3, CBJ 1",MTL,44.18,45.31,30.47,30.37,26.15,21.77,2.07,0.94,1.45,2.05,21.42,19.69,3.25,5.61,2.17,5.68,1.06,0.0,18.17,14.01,9.43,7.51,0.0,0.0,18.6,19.02,12.34,8.61,0.94,0.95,1.036
"2022-11-23 - MTL 3, CBJ 1",CBJ,45.31,44.18,30.37,30.47,21.77,26.15,0.94,2.07,2.05,1.45,19.69,21.42,5.61,3.25,5.68,2.17,0.0,1.06,14.01,18.17,7.51,9.43,0.0,0.0,19.02,18.6,8.61,12.34,0.95,0.94,0.964
"2022-11-23 - STL 2, BUF 6",STL,48.87,47.75,40.15,36.15,29.87,25.43,1.0,3.88,2.74,2.36,33.92,27.86,11.9,14.25,11.74,5.16,1.02,0.98,21.58,13.7,9.49,9.27,0.0,0.95,15.49,15.47,8.95,8.82,0.0,2.01,0.881
"2022-11-23 - STL 2, BUF 6",BUF,47.75,48.87,36.15,40.15,25.43,29.87,3.88,1.0,2.36,2.74,27.86,33.92,14.25,11.9,5.16,11.74,0.98,1.02,13.7,21.58,9.27,9.49,0.95,0.0,15.47,15.49,8.82,8.95,2.01,0.0,1.119
"2022-11-23 - TOR 2, NJ 1",TOR,33.23,42.11,24.05,29.38,15.19,18.94,2.13,0.95,1.33,1.56,16.4,17.74,5.5,7.93,4.41,4.4,2.14,0.93,11.05,9.56,3.22,2.78,0.0,0.0,18.8,31.13,7.65,10.7,0.0,0.0,1.09
"2022-11-23 - TOR 2, NJ 1",NJ,42.11,33.23,29.38,24.05,18.94,15.19,0.95,2.13,1.56,1.33,17.74,16.4,7.93,5.5,4.4,4.41,0.93,2.14,9.56,11.05,2.78,3.22,0.0,0.0,31.13,18.8,10.7,7.65,0.0,0.0,0.91
"2022-11-23 - WPG 1, MIN 6",WPG,44.16,42.41,31.37,33.53,23.14,29.36,1.0,3.91,1.66,1.52,22.91,11.04,6.9,4.97,2.89,4.03,0.0,1.94,15.56,6.11,12.4,2.06,1.0,0.0,13.94,26.89,5.95,20.73,0.0,2.01,0.91
"2022-11-23 - WPG 1, MIN 6",MIN,42.41,44.16,33.53,31.37,29.36,23.14,3.91,1.0,1.52,1.66,11.04,22.91,4.97,6.9,4.03,2.89,1.94,0.0,6.11,15.56,2.06,12.4,0.0,1.0,26.89,13.94,20.73,5.95,2.01,0.0,1.09
"2022-11-23 - EDM 0, NYI 3",EDM,47.14,39.42,38.99,30.03,32.17,24.82,0.0,0.99,2.87,1.41,22.49,14.78,12.06,6.82,8.84,5.86,0.0,0.96,10.36,7.97,7.8,4.03,0.0,0.0,20.61,16.05,11.59,9.73,0.0,0.0,0.96
"2022-11-23 - EDM 0, NYI 3",NYI,39.42,47.14,30.03,38.99,24.82,32.17,0.99,0.0,1.41,2.87,14.78,22.49,6.82,12.06,5.86,8.84,0.96,0.0,7.97,10.36,4.03,7.8,0.0,0.0,16.05,20.61,9.73,11.59,0.0,0.0,1.04
"2022-11-23 - NSH 0, DET 3",NSH,51.57,35.38,31.39,27.77,20.5,20.51,0.0,0.94,2.18,1.66,33.27,18.27,14.25,5.92,5.05,5.99,0.0,0.0,18.87,12.63,8.07,3.08,0.0,0.0,13.77,12.36,6.48,8.33,0.0,0.95,0.954
"2022-11-23 - NSH 0, DET 3",DET,35.38,51.57,27.77,31.39,20.51,20.5,0.94,0.0,1.66,2.18,18.27,33.27,5.92,14.25,5.99,5.05,0.0,0.0,12.63,18.87,3.08,8.07,0.0,0.0,12.36,13.77,8.33,6.48,0.95,0.0,1.046
"2022-11-23 - PHI 2, WSH 3",PHI,44.83,44.59,30.73,29.34,19.92,18.02,2.11,0.92,1.67,1.84,17.17,22.33,6.55,9.14,4.33,3.67,1.06,0.92,10.68,13.1,3.13,6.67,0.0,0.0,22.26,20.24,11.41,7.71,1.05,0.0,1.055
"2022-11-23 - PHI 2, WSH 3",WSH,44.59,44.83,29.34,30.73,18.02,19.92,0.92,2.11,1.84,1.67,22.33,17.17,9.14,6.55,3.67,4.33,0.92,1.06,13.1,10.68,6.67,3.13,0.0,0.0,20.24,22.26,7.71,11.41,0.0,1.05,0.945
"2022-11-23 - CHI 4, DAL 6",CHI,45.16,68.32,37.37,43.3,27.53,33.14,4.19,3.76,2.58,2.8,27.08,35.84,15.48,14.52,13.23,9.07,3.21,0.94,11.7,21.06,5.2,11.18,1.06,0.96,15.0,23.28,7.28,10.96,0.0,1.83,1.039
"2022-11-23 - CHI 4, DAL 6",DAL,68.32,45.16,43.3,37.37,33.14,27.53,3.76,4.19,2.8,2.58,35.84,27.08,14.52,15.48,9.07,13.23,0.94,3.21,21.06,11.7,11.18,5.2,0.96,1.06,23.28,15.0,10.96,7.28,1.83,0.0,0.961
"2022-11-23 - NYR 2, ANA 3",NYR,61.21,37.77,47.25,30.29,35.36,20.05,2.07,2.86,3.73,2.52,32.2,24.55,17.33,13.48,13.04,10.59,1.06,0.92,14.73,11.07,6.99,3.02,0.0,0.94,27.97,10.36,15.44,5.08,0.93,0.95,0.916
"2022-11-23 - NYR 2, ANA 3",ANA,37.77,61.21,30.29,47.25,20.05,35.36,2.86,2.07,2.52,3.73,24.55,32.2,13.48,17.33,10.59,13.04,0.92,1.06,11.07,14.73,3.02,6.99,0.94,0.0,10.36,27.97,5.08,15.44,0.95,0.93,1.084
"2022-11-23 - OTT 1, VGK 4",OTT,74.28,41.62,51.27,30.19,34.17,23.13,0.0,1.93,3.59,1.35,39.61,14.12,15.45,4.9,11.23,3.94,0.0,0.94,23.96,9.36,8.96,3.02,0.0,0.94,26.83,23.05,12.13,14.34,0.0,0.0,0.916
"2022-11-23 - OTT 1, VGK 4",VGK,41.62,74.28,30.19,51.27,23.13,34.17,1.93,0.0,1.35,3.59,14.12,39.61,4.9,15.45,3.94,11.23,0.94,0.0,9.36,23.96,3.02,8.96,0.94,0.0,23.05,26.83,14.34,12.13,0.0,0.0,1.084
"2022-11-23 - SJ 5, SEA 8",SJ,42.68,39.24,29.16,26.47,19.31,21.47,4.1,4.79,1.85,1.65,25.34,16.52,11.34,5.68,6.04,4.73,3.1,2.8,13.91,10.94,4.01,7.86,1.02,1.88,17.98,16.71,9.08,7.81,0.0,0.0,0.989
"2022-11-23 - SJ 5, SEA 8",SEA,39.24,42.68,26.47,29.16,21.47,19.31,4.79,4.1,1.65,1.85,16.52,25.34,5.68,11.34,4.73,6.04,2.8,3.1,10.94,13.91,7.86,4.01,1.88,1.02,16.71,17.98,7.81,9.08,0.0,0.0,1.011
"2022-11-23 - VAN 4, COL 3",VAN,26.18,39.32,20.31,25.66,17.23,18.27,3.08,0.92,1.28,1.16,13.43,17.84,9.44,4.47,8.24,2.72,3.08,0.92,4.05,13.39,2.07,5.79,0.0,0.0,10.9,17.76,7.0,9.78,0.0,0.0,1.128
"2022-11-23 - VAN 4, COL 3",COL,39.32,26.18,25.66,20.31,18.27,17.23,0.92,3.08,1.16,1.28,17.84,13.43,4.47,9.44,2.72,8.24,0.92,3.08,13.39,4.05,5.79,2.07,0.0,0.0,17.76,10.9,9.78,7.0,0.0,0.0,0.872
"2022-11-25 - CAR 2, BOS 3",CAR,28.7,42.56,26.18,31.89,21.65,25.74,0.0,1.87,1.13,1.75,12.14,27.07,4.42,7.93,4.39,7.06,0.0,0.93,7.88,18.95,4.29,8.45,0.0,0.0,13.26,15.75,9.94,10.22,0.0,0.89,0.927
"2022-11-25 - CAR 2, BOS 3",BOS,42.56,28.7,31.89,26.18,25.74,21.65,1.87,0.0,1.75,1.13,27.07,12.14,7.93,4.42,7.06,4.39,0.93,0.0,18.95,7.88,8.45,4.29,0.0,0.0,15.75,13.26,10.22,9.94,0.89,0.0,1.073
"2022-11-25 - CGY 0, WSH 3",CGY,48.12,49.79,35.34,31.22,26.71,21.78,0.0,1.93,2.4,1.86,19.72,23.21,9.94,7.07,7.87,4.09,0.0,0.99,9.67,16.39,5.86,5.93,0.0,0.95,23.23,19.49,11.97,9.86,0.0,0.0,0.911
"2022-11-25 - CGY 0, WSH 3",WSH,49.79,48.12,31.22,35.34,21.78,26.71,1.93,0.0,1.86,2.4,23.21,19.72,7.07,9.94,4.09,7.87,0.99,0.0,16.39,9.67,5.93,5.86,0.95,0.0,19.49,23.23,9.86,11.97,0.0,0.0,1.089
"2022-11-25 - MTL 3, CHI 2",MTL,42.96,33.02,32.71,24.46,21.66,16.4,1.06,0.92,2.11,1.8,18.62,14.32,9.9,6.18,8.79,4.43,1.06,0.0,8.95,7.94,3.21,4.64,0.0,0.96,20.97,16.22,8.72,7.28,0.0,0.0,0.992
"2022-11-25 - MTL 3, CHI 2",CHI,33.02,42.96,24.46,32.71,16.4,21.66,0.92,1.06,1.8,2.11,14.32,18.62,6.18,9.9,4.43,8.79,0.0,1.06,7.94,8.95,4.64,3.21,0.96,0.0,16.22,20.97,7.28,8.72,0.0,0.0,1.008
"2022-11-25 - TOR 4, MIN 3",TOR,46.19,43.85,35.33,24.99,24.36,14.0,4.25,0.92,2.42,1.43,22.7,15.67,7.56,6.39,6.38,3.67,1.06,0.0,15.32,9.15,7.42,2.83,1.04,0.96,19.19,22.72,9.47,7.45,2.11,0.0,1.108
"2022-11-25 - TOR 4, MIN 3",MIN,43.85,46.19,24.99,35.33,14.0,24.36,0.92,4.25,1.43,2.42,15.67,22.7,6.39,7.56,3.67,6.38,0.0,1.06,9.15,15.32,2.83,7.42,0.96,1.04,22.72,19.19,7.45,9.47,0.0,2.11,0.892
"2022-11-25 - OTT 5, ANA 1",OTT,49.92,28.24,34.87,18.72,23.61,15.28,2.16,0.92,1.86,1.13,18.06,14.8,9.05,8.52,6.75,7.68,1.08,0.91,9.19,6.14,5.58,1.9,1.04,0.0,27.07,10.05,10.17,3.72,0.0,0.0,1.031
"2022-11-25 - OTT 5, ANA 1",ANA,28.24,49.92,18.72,34.87,15.28,23.61,0.92,2.16,1.13,1.86,14.8,18.06,8.52,9.05,7.68,6.75,0.91,1.08,6.14,9.19,1.9,5.58,0.0,1.04,10.05,27.07,3.72,10.17,0.0,0.0,0.969
"2022-11-25 - PIT 4, PHI 1",PIT,55.75,33.98,34.24,28.47,27.41,23.45,4.26,0.92,2.38,1.27,31.03,11.49,12.46,6.85,12.46,5.15,4.3,0.91,18.67,4.55,7.45,2.82,0.0,0.0,16.91,13.77,4.41,9.76,0.0,0.0,1.116
"2022-11-25 - PIT 4, PHI 1",PHI,33.98,55.75,28.47,34.24,23.45,27.41,0.92,4.26,1.27,2.38,11.49,31.03,6.85,12.46,5.15,12.46,0.91,4.3,4.55,18.67,2.82,7.45,0.0,0.0,13.77,16.91,9.76,4.41,0.0,0.0,0.884
"2022-11-25 - ARI 3, DET 4",ARI,23.75,46.78,19.36,40.17,11.54,21.68,2.03,0.99,0.91,2.83,15.82,25.92,4.01,11.78,1.98,7.0,0.0,0.0,11.52,14.32,2.95,7.01,2.05,0.94,8.56,15.91,6.48,5.35,0.0,0.0,1.13
"2022-11-25 - ARI 3, DET 4",DET,46.78,23.75,40.17,19.36,21.68,11.54,0.99,2.03,2.83,0.91,25.92,15.82,11.78,4.01,7.0,1.98,0.0,0.0,14.32,11.52,7.01,2.95,0.94,2.05,15.91,8.56,5.35,6.48,0.0,0.0,0.87
"2022-11-25 - NYI 3, CBJ 2",NYI,42.48,33.8,22.21,23.06,12.63,15.85,1.06,0.0,1.03,1.47,18.19,16.56,4.31,5.41,0.0,3.63,0.0,0.0,13.9,11.1,7.31,4.75,1.05,0.0,17.06,16.39,5.24,7.45,0.0,0.0,1.084
"2022-11-25 - NYI 3, CBJ 2",CBJ,33.8,42.48,23.06,22.21,15.85,12.63,0.0,1.06,1.47,1.03,16.56,18.19,5.41,4.31,3.63,0.0,0.0,0.0,11.1,13.9,4.75,7.31,0.0,1.05,16.39,17.06,7.45,5.24,0.0,0.0,0.916
"2022-11-25 - NJ 3, BUF 1",NJ,71.79,42.88,52.86,32.05,42.97,24.26,3.21,0.95,3.49,2.3,40.31,21.41,15.58,8.77,12.22,5.23,1.08,0.93,24.87,12.44,11.61,5.72,2.09,0.0,45.03,27.1,16.95,12.13,0.0,0.0,1.035
"2022-11-25 - NJ 3, BUF 1",BUF,42.88,71.79,32.05,52.86,24.26,42.97,0.95,3.21,2.3,3.49,21.41,40.31,8.77,15.58,5.23,12.22,0.93,1.08,12.44,24.87,5.72,11.61,0.0,2.09,27.1,45.03,12.13,16.95,0.0,0.0,0.965
"2022-11-25 - STL 2, TB 5",STL,39.03,52.11,26.99,41.5,21.5,24.51,1.01,2.92,1.39,2.84,23.09,24.9,5.91,12.14,4.85,7.13,0.0,1.93,16.64,12.94,6.8,5.13,1.02,0.94,14.22,20.65,8.65,10.14,0.0,0.0,0.928
"2022-11-25 - STL 2, TB 5",TB,52.11,39.03,41.5,26.99,24.51,21.5,2.92,1.01,2.84,1.39,24.9,23.09,12.14,5.91,7.13,4.85,1.93,0.0,12.94,16.64,5.13,6.8,0.94,1.02,20.65,14.22,10.14,8.65,0.0,0.0,1.072
"2022-11-25 - SEA 4, VGK 2",SEA,57.12,34.44,37.38,23.06,28.36,16.63,4.27,0.92,2.38,1.42,36.08,18.13,9.98,4.52,7.77,1.83,2.14,0.0,26.36,13.4,10.76,5.54,2.09,0.96,16.41,11.0,8.69,6.5,0.0,0.0,1.095
"2022-11-25 - SEA 4, VGK 2",VGK,34.44,57.12,23.06,37.38,16.63,28.36,0.92,4.27,1.42,2.38,18.13,36.08,4.52,9.98,1.83,7.77,0.0,2.14,13.4,26.36,5.54,10.76,0.96,2.09,11.0,16.41,6.5,8.69,0.0,0.0,0.905
"2022-11-25 - WPG 5, DAL 4",WPG,43.21,43.97,32.14,34.13,23.48,24.24,4.25,0.92,2.16,1.96,20.32,20.84,9.69,8.1,7.5,5.44,3.2,0.92,10.76,12.47,4.11,8.45,1.05,0.0,18.63,21.48,9.97,10.36,0.0,0.0,1.143
"2022-11-25 - WPG 5, DAL 4",DAL,43.97,43.21,34.13,32.14,24.24,23.48,0.92,4.25,1.96,2.16,20.84,20.32,8.1,9.69,5.44,7.5,0.92,3.2,12.47,10.76,8.45,4.11,0.0,1.05,21.48,18.63,10.36,9.97,0.0,0.0,0.857
"2022-11-25 - LA 5, SJ 2",LA,51.34,45.79,37.34,31.72,26.3,21.59,3.21,1.87,2.3,2.45,26.42,24.81,8.83,11.41,4.45,6.25,0.0,0.93,17.88,13.13,9.7,6.48,1.04,0.96,30.3,23.93,11.04,7.78,2.16,0.0,1.035
"2022-11-25 - LA 5, SJ 2",SJ,45.79,51.34,31.72,37.34,21.59,26.3,1.87,3.21,2.45,2.3,24.81,26.42,11.41,8.83,6.25,4.45,0.93,0.0,13.13,17.88,6.48,9.7,0.96,1.04,23.93,30.3,7.78,11.04,0.0,2.16,0.965
"2022-11-26 - EDM 4, NYR 3",EDM,51.79,29.97,43.07,22.36,23.86,19.28,3.03,2.92,2.79,1.47,25.51,10.95,9.95,5.95,4.94,4.01,0.0,1.91,15.34,4.98,5.89,1.93,0.0,0.0,23.18,15.64,11.76,11.38,2.81,1.06,0.976
"2022-11-26 - EDM 4, NYR 3",NYR,29.97,51.79,22.36,43.07,19.28,23.86,2.92,3.03,1.47,2.79,10.95,25.51,5.95,9.95,4.01,4.94,1.91,0.0,4.98,15.34,1.93,5.89,0.0,0.0,15.64,23.18,11.38,11.76,1.06,2.81,1.024
"2022-11-26 - CGY 2, CAR 3",CGY,37.34,53.83,28.72,41.16,15.76,29.26,1.01,0.94,1.59,2.7,17.29,30.61,6.2,11.72,3.04,7.88,1.01,0.94,10.97,19.1,5.07,9.89,0.0,0.0,12.51,19.26,5.72,11.3,0.0,0.0,1.032
"2022-11-26 - CGY 2, CAR 3",CAR,53.83,37.34,41.16,28.72,29.26,15.76,0.94,1.01,2.7,1.59,30.61,17.29,11.72,6.2,7.88,3.04,0.94,1.01,19.1,10.97,9.89,5.07,0.0,0.0,19.26,12.51,11.3,5.72,0.0,0.0,0.968
"2022-11-26 - STL 5, FLA 4",STL,40.37,48.97,31.85,41.52,28.25,34.03,4.03,2.92,1.81,2.96,19.24,25.75,8.78,14.13,7.7,12.27,1.02,0.94,10.33,11.64,8.84,8.16,2.08,0.98,16.27,19.93,10.65,12.33,0.94,1.06,1.057
"2022-11-26 - STL 5, FLA 4",FLA,48.97,40.37,41.52,31.85,34.03,28.25,2.92,4.03,2.96,1.81,25.75,19.24,14.13,8.78,12.27,7.7,0.94,1.02,11.64,10.33,8.16,8.84,0.98,2.08,19.93,16.27,12.33,10.65,1.06,0.94,0.943
"2022-11-26 - TOR 4, PIT 1",TOR,53.62,37.18,41.5,29.4,35.78,19.91,4.23,0.92,3.02,1.84,28.14,20.67,13.55,9.33,10.12,5.83,2.13,0.0,14.9,11.04,12.06,5.42,2.01,0.96,22.97,14.26,12.54,8.52,0.0,0.0,1.072
"2022-11-26 - TOR 4, PIT 1",PIT,37.18,53.62,29.4,41.5,19.91,35.78,0.92,4.23,1.84,3.02,20.67,28.14,9.33,13.55,5.83,10.12,0.0,2.13,11.04,14.9,5.42,12.06,0.96,2.01,14.26,22.97,8.52,12.54,0.0,0.0,0.928
"2022-11-26 - WSH 1, NJ 5",WSH,54.88,35.69,37.26,30.95,26.01,26.63,0.0,3.97,2.19,1.53,32.82,18.48,7.79,5.06,2.88,5.12,0.0,0.98,24.44,13.77,14.49,8.29,0.0,1.0,27.8,20.11,7.83,11.19,0.0,2.13,0.851
"2022-11-26 - WSH 1, NJ 5",NJ,35.69,54.88,30.95,37.26,26.63,26.01,3.97,0.0,1.53,2.19,18.48,32.82,5.06,7.79,5.12,2.88,0.98,0.0,13.77,24.44,8.29,14.49,1.0,0.0,20.11,27.8,11.19,7.83,2.13,0.0,1.149
"2022-11-26 - PHI 2, NYI 5",PHI,47.1,33.7,39.11,24.43,25.1,15.67,2.07,2.88,2.28,1.24,25.81,16.55,8.29,3.85,5.25,2.88,2.07,0.0,17.44,12.84,9.12,4.91,0.0,2.84,16.6,14.86,6.63,5.83,0.0,0.0,0.899
"2022-11-26 - PHI 2, NYI 5",NYI,33.7,47.1,24.43,39.11,15.67,25.1,2.88,2.07,1.24,2.28,16.55,25.81,3.85,8.29,2.88,5.25,0.0,2.07,12.84,17.44,4.91,9.12,2.84,0.0,14.86,16.6,5.83,6.63,0.0,0.0,1.101
"2022-11-26 - DAL 1, COL 4",DAL,34.82,40.16,28.17,31.99,23.5,28.71,0.0,2.96,1.16,1.98,7.72,20.63,5.91,10.07,4.85,10.19,0.0,2.94,1.9,10.76,1.0,7.26,0.0,0.0,23.46,16.48,16.01,11.21,0.0,0.0,0.897
"2022-11-26 - DAL 1, COL 4",COL,40.16,34.82,31.99,28.17,28.71,23.5,2.96,0.0,1.98,1.16,20.63,7.72,10.07,5.91,10.19,4.85,2.94,0.0,10.76,1.9,7.26,1.0,0.0,0.0,16.48,23.46,11.21,16.01,0.0,0.0,1.103
"2022-11-26 - VAN 5, VGK 1",VAN,57.09,41.3,39.56,30.16,30.63,17.41,2.17,0.92,2.03,1.76,29.41,19.03,4.54,9.46,4.54,4.34,1.09,0.91,25.07,9.32,13.25,3.63,1.04,0.0,24.1,18.36,11.63,6.67,0.0,0.0,1.018
"2022-11-26 - VAN 5, VGK 1",VGK,41.3,57.09,30.16,39.56,17.41,30.63,0.92,2.17,1.76,2.03,19.03,29.41,9.46,4.54,4.34,4.54,0.91,1.09,9.32,25.07,3.63,13.25,0.0,1.04,18.36,24.1,6.67,11.63,0.0,0.0,0.982
"2022-11-27 - ARI 3, MIN 4",ARI,32.36,45.52,27.35,30.25,18.85,23.91,2.02,1.93,1.15,1.72,13.71,14.23,4.93,6.97,2.93,6.04,0.0,0.94,8.59,7.34,3.92,4.02,2.02,0.0,17.08,25.56,10.56,11.84,0.0,1.06,1.026
"2022-11-27 - ARI 3, MIN 4",MIN,45.52,32.36,30.25,27.35,23.91,18.85,1.93,2.02,1.72,1.15,14.23,13.71,6.97,4.93,6.04,2.93,0.94,0.0,7.34,8.59,4.02,3.92,0.0,2.02,25.56,17.08,11.84,10.56,1.06,0.0,0.974
"2022-11-27 - WPG 7, CHI 2",WPG,55.68,31.52,39.63,27.06,36.27,16.8,5.31,0.95,1.83,2.06,23.04,18.94,5.43,9.5,5.39,4.4,2.14,0.93,17.73,9.17,10.81,4.42,0.97,0.0,25.84,12.92,15.58,7.97,2.23,0.0,1.09
"2022-11-27 - WPG 7, CHI 2",CHI,31.52,55.68,27.06,39.63,16.8,36.27,0.95,5.31,2.06,1.83,18.94,23.04,9.5,5.43,4.4,5.39,0.93,2.14,9.17,17.73,4.42,10.81,0.0,0.97,12.92,25.84,7.97,15.58,0.0,2.23,0.91
"2022-11-27 - SEA 5, ANA 4",SEA,39.74,34.03,31.68,28.16,22.91,19.16,4.27,0.95,2.18,1.68,18.66,14.38,6.61,7.97,6.58,6.23,3.2,0.93,12.25,6.26,7.53,1.86,1.04,0.0,17.65,15.33,6.62,7.28,0.0,0.0,1.137
"2022-11-27 - SEA 5, ANA 4",ANA,34.03,39.74,28.16,31.68,19.16,22.91,0.95,4.27,1.68,2.18,14.38,18.66,7.97,6.61,6.23,6.58,0.93,3.2,6.26,12.25,1.86,7.53,0.0,1.04,15.33,17.65,7.28,6.62,0.0,0.0,0.863
"2022-11-27 - VAN 4, SJ 3",VAN,57.21,55.4,31.57,41.88,18.76,30.85,3.12,1.85,2.12,1.99,30.76,25.45,8.45,8.1,6.26,5.44,2.07,0.92,22.34,17.09,4.2,9.37,0.0,0.96,29.93,37.53,7.27,14.18,1.05,0.0,1.107
"2022-11-27 - VAN 4, SJ 3",SJ,55.4,57.21,41.88,31.57,30.85,18.76,1.85,3.12,1.99,2.12,25.45,30.76,8.1,8.45,5.44,6.26,0.92,2.07,17.09,22.34,9.37,4.2,0.96,0.0,37.53,29.93,14.18,7.27,0.0,1.05,0.893
"2022-11-27 - OTT 3, LA 2",OTT,68.64,49.99,46.95,34.47,36.12,22.49,1.06,0.0,3.5,1.75,33.75,22.27,14.32,6.39,9.84,4.67,1.06,0.0,19.71,15.83,11.74,5.7,0.0,0.0,42.14,27.68,12.34,12.03,0.0,0.0,1.029
