Game,Team,CF,CA,FF,FA,SF,SA,GF,GA,xGF,xGA,SCF,SCA,HDCF,HDCA,HDSF,HDSA,HDGF,HDGA,MDCF,MDCA,MDSF,MDSA,MDGF,MDGA,LDCF,LDCA,LDSF,LDSA,LDGF,LDGA,PDO,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest
"2021-10-13 - MTL 1, TOR 2",TOR,52.9,42.49,42.02,31.52,23.51,25.32,0.94,1.06,2.7,1.82,33.57,22.91,14.03,7.39,9.52,6.26,0.0,1.06,19.6,15.4,6.83,11.29,0.95,0.0,16.78,12.96,6.01,6.73,0.0,0.0,0.998,2021-10-13,MTL,1,TOR,2,Won,
"2021-10-14 - TOR 2, OTT 3",TOR,46.47,59.64,38.86,45.19,31.37,32.43,0.0,1.93,2.79,3.39,26.54,38.99,16.05,16.06,13.8,11.23,0.0,0.94,10.4,23.26,4.89,10.29,0.0,0.98,16.24,16.94,10.0,10.54,0.0,0.0,0.941,2021-10-14,TOR,2,OTT,3,Won,0.0
"2021-10-16 - OTT 1, TOR 3",TOR,54.54,36.13,36.76,28.21,20.85,16.86,2.92,0.0,1.67,1.25,25.59,17.45,7.97,7.92,2.98,4.87,0.94,0.0,18.07,9.35,6.07,5.85,1.88,0.0,26.97,14.82,10.9,4.45,0.0,0.0,1.14,2021-10-16,OTT,1,TOR,3,Won,1.0
"2021-10-18 - NYR 2, TOR 1",TOR,49.76,39.24,40.19,28.9,27.93,17.48,0.92,1.06,2.35,1.55,32.13,23.12,8.31,6.39,7.51,4.22,0.92,0.0,23.97,16.63,12.54,6.17,0.0,1.05,17.23,14.34,7.8,7.1,0.0,0.0,0.973,2021-10-18,NYR,2,TOR,1,Lost,1.0
"2021-10-22 - SJ 5, TOR 3",TOR,52.33,43.88,38.64,34.0,25.12,27.4,2.8,4.25,2.81,2.52,31.87,22.8,12.44,13.11,8.97,9.74,2.77,1.06,19.23,9.93,8.49,4.27,0.0,1.04,30.9,26.36,7.58,12.39,0.0,2.11,0.956,2021-10-22,SJ,5,TOR,3,Lost,3.0
"2021-10-23 - TOR 1, PIT 7",TOR,43.16,38.88,29.06,32.33,20.46,27.07,1.01,5.85,1.49,2.21,24.97,28.54,7.14,11.96,5.02,11.1,1.01,2.86,17.38,16.78,5.97,12.24,0.0,2.92,18.94,9.17,9.33,3.1,0.0,0.0,0.833,2021-10-23,TOR,1,PIT,7,Won,0.0
"2021-10-25 - TOR 1, CAR 4",TOR,46.89,49.2,33.19,42.01,22.5,31.59,1.06,2.86,2.53,2.46,27.97,26.75,10.3,13.48,8.23,10.77,1.06,2.85,17.35,13.01,6.79,6.6,0.0,0.0,17.73,15.97,7.82,8.12,0.0,0.0,0.957,2021-10-25,TOR,1,CAR,4,Won,1.0
"2021-10-27 - TOR 3, CHI 2",TOR,55.94,32.21,38.44,26.65,26.99,19.51,2.03,0.99,1.88,1.57,19.85,17.88,3.04,3.8,3.0,3.85,0.0,0.0,16.46,14.32,7.99,8.01,2.08,0.94,32.64,11.75,14.62,6.57,0.0,0.0,1.024,2021-10-27,TOR,3,CHI,2,Lost,1.0
"2021-10-30 - DET 4, TOR 5",TOR,62.16,41.73,47.67,31.98,36.97,25.84,3.91,2.03,2.95,1.32,37.06,14.4,19.19,6.31,14.57,5.19,1.98,1.04,17.9,8.05,6.9,5.04,0.94,1.02,19.17,24.4,10.22,12.46,0.95,0.0,1.027,2021-10-30,DET,4,TOR,5,Won,2.0
"2021-11-02 - VGK 0, TOR 4",TOR,59.03,37.22,37.48,27.65,29.12,22.22,2.92,0.0,2.72,1.47,36.39,15.13,13.82,7.8,12.02,6.7,1.91,0.0,22.91,7.25,10.15,1.88,1.0,0.0,19.33,19.02,6.6,10.52,0.0,0.0,1.1,2021-11-02,VGK,0,TOR,4,Won,2.0
"2021-11-04 - TB 1, TOR 2",TOR,43.11,49.06,29.16,39.93,22.94,25.9,0.0,1.06,1.86,2.53,22.6,29.44,7.95,13.2,6.21,6.62,0.0,0.0,14.44,16.52,10.34,9.6,0.0,1.05,18.01,19.53,5.48,9.65,0.0,0.0,0.959,2021-11-04,TB,1,TOR,2,Won,1.0
"2021-11-06 - BOS 2, TOR 5",TOR,39.19,54.81,30.15,44.02,27.26,32.28,1.91,1.0,2.01,2.12,25.15,20.68,5.71,8.04,5.78,3.95,1.88,0.0,19.62,12.43,10.85,7.92,0.0,0.0,11.5,32.68,8.67,18.07,0.0,0.94,1.039,2021-11-06,BOS,2,TOR,5,Won,1.0
"2021-11-08 - LA 5, TOR 1",TOR,54.28,46.86,37.39,39.03,25.1,27.03,0.0,4.26,2.67,2.27,36.46,23.92,13.27,11.11,7.2,7.77,0.0,4.29,22.72,12.87,8.17,9.53,0.0,0.0,23.7,30.62,8.77,9.79,0.0,0.0,0.842,2021-11-08,LA,5,TOR,1,Lost,1.0
"2021-11-10 - TOR 3, PHI 0",TOR,43.33,52.01,32.33,39.58,26.81,28.51,2.11,0.0,2.24,1.62,26.1,18.34,10.15,3.56,10.14,2.63,1.06,0.0,16.05,14.71,10.44,6.64,0.97,0.0,16.04,30.79,6.35,18.16,0.0,0.0,1.079,2021-11-10,TOR,3,PHI,0,Lost,1.0
"2021-11-12 - CGY 1, TOR 2",TOR,52.34,50.9,39.15,38.52,26.83,27.95,0.92,1.06,2.59,1.96,31.12,27.43,10.23,13.85,5.62,8.43,0.92,1.06,20.91,13.7,12.5,8.32,0.0,0.0,19.91,19.62,8.7,8.2,0.0,0.0,0.997,2021-11-12,CGY,1,TOR,2,Won,1.0
"2021-11-13 - TOR 5, BUF 4",TOR,42.18,46.92,33.1,38.64,23.23,23.24,4.25,3.75,1.36,1.54,17.11,20.0,5.38,6.36,4.28,4.52,1.06,0.93,11.8,13.42,7.24,5.56,2.1,1.99,24.0,26.2,11.81,13.23,1.11,0.89,1.021,2021-11-13,TOR,5,BUF,4,Lost,0.0
"2021-11-16 - NSH 0, TOR 3",TOR,54.09,31.64,39.06,27.22,25.75,15.57,0.99,0.0,3.34,1.51,34.9,18.08,11.84,5.01,5.99,2.97,0.99,0.0,23.37,12.87,11.94,5.07,0.0,0.0,16.02,11.22,6.46,5.54,0.0,0.0,1.038,2021-11-16,NSH,0,TOR,3,Won,2.0
"2021-11-18 - NYR 1, TOR 2",TOR,50.76,41.88,44.83,31.84,29.2,22.16,0.94,1.01,2.39,1.75,27.44,19.82,8.0,13.04,6.06,6.94,0.0,0.0,19.76,6.68,12.08,2.95,0.0,1.02,22.3,21.69,10.79,11.11,0.95,0.0,0.987,2021-11-18,NYR,1,TOR,2,Won,1.0
