Game,Team,CF,CA,FF,FA,SF,SA,GF,GA,xGF,xGA,SCF,SCA,HDCF,HDCA,HDSF,HDSA,HDGF,HDGA,MDCF,MDCA,MDSF,MDSA,MDGF,MDGA,LDCF,LDCA,LDSF,LDSA,LDGF,LDGA,PDO,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest
"2021-10-12 - SEA 3, VGK 4",SEA,47.66,45.61,37.1,34.51,24.81,21.87,3.03,3.86,2.09,2.26,21.62,21.21,10.98,7.94,4.9,7.03,2.06,2.9,10.53,13.51,6.86,2.97,0.0,0.95,23.97,22.72,12.85,12.15,0.94,0.0,0.946,2021-10-12,SEA,3,VGK,4,Won,
"2021-10-14 - SEA 4, NSH 3",SEA,34.68,34.71,25.04,24.86,21.86,19.44,1.06,1.89,1.11,1.64,16.07,19.08,5.53,6.2,5.51,6.23,1.06,1.87,10.56,12.71,5.13,6.57,0.0,0.0,14.22,12.2,10.12,4.85,0.0,0.0,0.951,2021-10-14,SEA,4,NSH,3,Lost,1.0
"2021-10-16 - SEA 1, CBJ 2",SEA,46.16,50.48,31.43,32.74,19.73,21.64,1.06,0.92,1.45,1.63,20.2,23.22,5.33,5.5,4.22,3.67,0.0,0.0,14.9,17.68,5.14,5.7,1.05,0.96,23.97,23.39,10.4,12.3,0.0,0.0,1.011,2021-10-16,SEA,1,CBJ,2,Won,1.0
"2021-10-18 - SEA 1, PHI 6",SEA,25.97,40.59,21.73,33.72,17.06,26.34,1.0,5.91,1.97,2.32,11.8,22.56,8.99,10.08,7.92,10.22,1.02,2.95,2.96,12.57,1.97,7.14,0.0,1.95,12.64,15.07,7.11,7.56,0.0,1.07,0.835,2021-10-18,SEA,1,PHI,6,Won,1.0
"2021-10-19 - SEA 2, NJ 4",SEA,38.47,45.68,29.06,37.64,20.71,27.14,1.01,2.92,1.8,2.8,20.46,26.58,8.0,17.09,6.92,14.24,1.04,2.92,12.18,9.41,4.93,2.0,0.0,0.0,24.29,22.4,7.0,9.59,0.0,0.0,0.941,2021-10-19,SEA,2,NJ,4,Won,0.0
"2021-10-23 - VAN 4, SEA 2",SEA,48.19,47.41,40.76,34.55,26.87,21.34,1.89,2.07,1.86,1.05,24.37,9.28,10.66,2.07,7.88,2.05,0.0,0.0,13.78,7.12,6.85,5.09,1.9,1.06,20.23,33.92,11.03,11.98,0.0,1.05,0.973,2021-10-23,VAN,4,SEA,2,Lost,3.0
"2021-10-26 - MTL 1, SEA 5",SEA,41.27,27.44,27.12,23.23,20.9,18.77,4.86,1.01,1.34,1.23,18.2,15.52,7.04,2.01,6.09,1.98,3.87,1.01,11.29,13.11,6.06,8.77,0.95,0.0,18.31,11.48,8.78,7.91,0.0,0.0,1.178,2021-10-26,MTL,1,SEA,5,Won,2.0
"2021-10-28 - MIN 1, SEA 4",SEA,47.71,33.7,37.59,26.03,29.72,22.12,1.87,1.06,2.28,1.26,26.11,14.36,9.6,4.19,9.71,4.15,0.94,0.0,16.57,10.05,9.77,5.12,0.0,1.05,20.15,17.54,10.05,10.7,0.89,0.0,1.015,2021-10-28,MIN,1,SEA,4,Won,1.0
"2021-10-31 - NYR 3, SEA 1",SEA,46.43,38.06,33.1,26.98,18.34,18.22,0.92,2.11,1.79,1.19,20.98,13.03,9.92,4.42,7.21,3.28,0.0,0.0,10.83,8.69,4.64,4.2,0.96,2.1,21.83,20.76,5.39,9.7,0.0,0.0,0.934,2021-10-31,NYR,3,SEA,1,Lost,2.0
"2021-11-01 - SEA 2, EDM 5",SEA,37.13,32.14,27.46,20.03,21.72,14.8,2.03,3.91,2.27,1.86,29.42,19.48,14.04,11.12,8.83,10.26,1.01,2.94,15.2,8.39,10.82,3.03,1.02,0.95,8.11,11.87,2.66,1.13,0.0,0.0,0.829,2021-11-01,SEA,2,EDM,5,Won,0.0
