Game,Team,CF,CA,FF,FA,SF,SA,GF,GA,xGF,xGA,SCF,SCA,HDCF,HDCA,HDSF,HDSA,HDGF,HDGA,MDCF,MDCA,MDSF,MDSA,MDGF,MDGA,LDCF,LDCA,LDSF,LDSA,LDGF,LDGA,PDO,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest
"2021-10-16 - CGY 2, EDM 5",CGY,48.56,31.91,39.01,27.23,30.58,20.88,1.0,1.93,1.95,1.34,24.62,12.17,9.95,6.91,6.91,4.01,1.02,0.94,14.47,5.3,9.93,2.09,0.0,0.0,17.42,18.3,10.8,15.24,0.0,1.06,0.94,2021-10-16,CGY,2,EDM,5,Won,
"2021-10-18 - ANA 3, CGY 2",CGY,59.97,37.11,45.37,33.42,34.31,21.48,1.89,1.01,3.33,1.7,32.46,11.11,10.72,5.14,7.88,5.08,0.0,0.0,22.0,5.92,13.8,5.01,0.95,1.06,21.57,23.24,11.39,9.41,0.95,0.0,1.008,2021-10-18,ANA,3,CGY,2,Lost,1.0
"2021-10-21 - CGY 3, DET 0",CGY,48.04,43.58,34.18,38.99,27.39,28.68,2.13,0.0,1.35,1.88,18.88,17.7,5.55,4.41,5.53,2.68,1.08,0.0,13.6,13.06,6.52,10.09,1.05,0.0,23.27,22.85,13.22,12.34,0.0,0.0,1.078,2021-10-21,CGY,3,DET,0,Lost,2.0
"2021-10-23 - CGY 4, WSH 3",CGY,47.08,40.77,28.74,25.49,20.15,15.45,1.08,1.87,1.12,1.65,19.34,17.96,4.44,7.99,4.42,3.5,0.0,0.0,14.89,9.79,6.24,3.66,0.0,1.99,20.18,17.52,8.37,7.43,1.11,0.0,0.932,2021-10-23,CGY,4,WSH,3,Lost,1.0
"2021-10-25 - CGY 5, NYR 1",CGY,58.79,42.66,42.37,30.56,34.58,20.74,3.2,0.95,2.34,2.31,32.34,23.22,7.67,13.24,5.33,10.51,1.08,0.93,24.74,9.68,12.72,3.61,2.01,0.0,20.17,17.84,13.53,5.5,0.0,0.0,1.047,2021-10-25,CGY,5,NYR,1,Lost,1.0
"2021-10-26 - CGY 5, NJ 3",CGY,54.36,34.82,37.5,25.13,26.26,19.33,3.22,1.83,1.9,1.23,24.73,15.36,4.6,2.47,3.55,2.45,1.09,0.91,20.23,12.72,10.88,6.16,2.09,0.0,34.43,22.77,11.9,8.9,0.0,0.88,1.028,2021-10-26,CGY,5,NJ,3,Lost,0.0
"2021-10-28 - CGY 4, PIT 0",CGY,54.13,52.36,43.7,44.31,32.67,32.01,4.26,0.0,2.12,2.56,26.56,25.5,7.96,8.77,7.96,7.91,1.09,0.0,18.83,16.38,10.66,6.33,2.02,0.0,25.03,24.65,11.82,15.79,1.11,0.0,1.131,2021-10-28,CGY,4,PIT,0,Lost,1.0
"2021-10-30 - PHI 0, CGY 4",CGY,44.17,29.76,35.09,19.23,26.28,16.31,1.0,0.0,1.94,1.22,28.3,11.92,9.47,3.06,7.69,3.02,0.0,0.0,19.07,8.65,8.11,4.92,1.0,0.0,15.16,16.23,10.34,7.38,0.0,0.0,1.038,2021-10-30,PHI,0,CGY,4,Won,1.0
"2021-11-02 - NSH 3, CGY 2",CGY,49.27,34.74,42.89,26.2,30.78,19.86,0.92,2.11,3.16,1.4,27.14,13.8,10.18,5.43,8.45,4.28,0.0,2.12,16.88,8.36,10.64,5.19,0.96,0.0,19.18,18.94,11.57,9.39,0.0,0.0,0.924,2021-11-02,NSH,3,CGY,2,Lost,2.0
"2021-11-04 - DAL 4, CGY 3",CGY,39.16,34.28,28.53,28.67,23.14,21.08,0.92,2.07,1.61,1.51,17.23,16.18,8.1,5.38,6.32,4.22,0.92,1.06,8.9,10.93,7.47,5.27,0.0,0.0,16.56,15.94,8.44,9.47,0.0,0.94,0.942,2021-11-04,DAL,4,CGY,3,Lost,1.0
