Game,Team,CF,CA,FF,FA,SF,SA,GF,GA,xGF,xGA,SCF,SCA,HDCF,HDCA,HDSF,HDSA,HDGF,HDGA,MDCF,MDCA,MDSF,MDSA,MDGF,MDGA,LDCF,LDCA,LDSF,LDSA,LDGF,LDGA,PDO,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest
"2021-10-13 - WPG 1, ANA 4",WPG,37.99,22.46,28.97,18.87,17.73,12.65,1.01,1.93,1.57,1.2,15.59,12.05,3.96,6.95,1.93,5.06,0.0,0.99,11.3,5.13,7.85,3.06,0.0,0.95,18.42,8.9,7.0,4.55,0.93,0.0,0.904,2021-10-13,WPG,1,ANA,4,Won,
"2021-10-16 - WPG 3, SJ 4",WPG,39.01,34.51,21.57,25.97,15.49,17.65,2.07,0.99,1.04,1.91,14.63,15.29,4.42,7.56,3.28,5.85,1.06,0.99,10.12,7.73,5.08,3.94,1.02,0.0,25.49,20.0,5.1,6.82,0.0,0.0,1.078,2021-10-16,WPG,3,SJ,4,Won,2.0
"2021-10-19 - WPG 5, MIN 6",WPG,44.08,49.14,27.64,35.7,20.11,29.43,3.19,1.85,1.26,1.93,15.07,28.35,4.36,9.07,2.17,7.25,0.0,1.84,10.76,19.03,7.33,9.41,2.09,0.0,25.67,19.87,10.58,12.62,1.05,0.0,1.096,2021-10-19,WPG,5,MIN,6,Won,2.0
"2021-10-21 - ANA 1, WPG 5",WPG,40.71,47.87,28.86,35.96,20.55,30.2,2.86,0.0,1.3,2.46,18.87,22.86,5.76,12.18,5.82,9.01,1.86,0.0,13.34,10.54,5.08,1.98,1.0,0.0,19.34,23.79,7.61,16.92,0.0,0.0,1.139,2021-10-21,ANA,1,WPG,5,Won,1.0
"2021-10-23 - NSH 4, WPG 6",WPG,42.62,44.84,30.66,30.21,23.51,16.97,3.84,2.07,2.65,1.43,29.06,23.49,11.78,5.96,9.87,5.88,3.84,1.06,17.6,17.12,7.02,5.88,0.0,0.0,12.49,19.43,6.39,4.43,0.0,0.93,1.041,2021-10-23,NSH,4,WPG,6,Won,1.0
"2021-10-26 - WPG 4, ANA 3",WPG,44.79,47.66,32.56,38.79,20.37,27.28,3.12,2.81,2.27,2.5,28.21,29.5,11.71,14.08,7.44,7.63,0.0,0.0,16.46,15.37,7.15,9.67,2.11,1.91,15.94,13.84,5.9,6.99,1.05,0.95,1.05,2021-10-26,WPG,4,ANA,3,Lost,2.0
"2021-10-28 - WPG 3, LA 2",WPG,43.47,42.38,33.03,32.84,24.68,27.2,2.11,1.87,2.5,2.14,25.24,21.97,13.97,9.56,11.64,7.76,1.06,0.92,11.29,12.37,4.06,4.82,1.05,0.95,17.03,24.1,8.1,14.54,0.0,0.0,1.017,2021-10-28,WPG,3,LA,2,Lost,1.0
"2021-10-30 - WPG 1, SJ 2",WPG,66.28,50.84,51.93,41.29,34.85,31.2,1.01,0.94,3.09,2.26,30.66,22.42,10.4,9.47,7.13,8.58,1.01,0.94,20.05,13.02,8.13,6.9,0.0,0.0,50.0,27.16,17.43,9.51,0.0,0.0,0.999,2021-10-30,WPG,1,SJ,2,Won,1.0
"2021-11-02 - DAL 3, WPG 4",WPG,50.03,39.06,36.02,29.92,25.66,22.29,0.94,2.02,1.65,2.02,18.8,20.8,4.83,9.04,2.84,5.98,0.94,2.02,14.19,11.53,6.99,7.93,0.0,0.0,28.82,16.1,16.29,7.49,0.0,0.0,0.946,2021-11-02,DAL,3,WPG,4,Won,2.0
"2021-11-05 - CHI 1, WPG 5",WPG,52.05,26.9,40.15,16.56,32.42,12.93,3.92,0.0,2.62,0.56,29.32,13.42,13.24,0.99,13.42,0.97,3.86,0.0,16.36,11.93,7.28,4.84,0.0,0.0,19.17,12.28,9.21,6.0,0.0,0.0,1.121,2021-11-05,CHI,1,WPG,5,Won,2.0
