Game,Team,CF,CA,FF,FA,SF,SA,GF,GA,xGF,xGA,SCF,SCA,HDCF,HDCA,HDSF,HDSA,HDGF,HDGA,MDCF,MDCA,MDSF,MDSA,MDGF,MDGA,LDCF,LDCA,LDSF,LDSA,LDGF,LDGA,PDO,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest
"2021-10-13 - VAN 2, EDM 3",VAN,38.03,50.97,28.44,34.3,24.56,28.34,1.01,0.94,1.71,2.37,17.29,27.54,8.27,11.54,8.18,10.74,0.0,0.94,8.96,16.18,6.07,7.96,0.0,0.0,17.13,18.62,9.28,7.43,0.94,0.0,1.008,2021-10-13,VAN,2,EDM,3,Won,
"2021-10-15 - VAN 5, PHI 4",VAN,48.39,42.46,33.18,31.33,28.85,19.93,2.09,1.89,1.68,1.68,24.83,16.9,6.52,5.73,4.23,3.89,1.08,0.93,18.46,11.07,7.44,4.68,1.06,0.0,19.2,23.86,14.1,10.48,0.0,0.95,0.977,2021-10-15,VAN,5,PHI,4,Lost,1.0
"2021-10-16 - VAN 1, DET 3",VAN,46.58,27.91,34.35,18.43,24.51,16.37,1.01,0.94,1.72,1.51,19.18,14.01,5.14,5.92,3.1,5.99,0.0,0.94,13.84,8.19,8.07,2.99,0.0,0.0,24.89,9.32,12.18,6.28,0.94,0.0,0.984,2021-10-16,VAN,1,DET,3,Won,0.0
"2021-10-19 - VAN 2, BUF 5",VAN,32.96,42.15,28.03,35.01,26.95,29.61,2.11,3.78,1.54,2.27,13.24,20.41,10.35,12.91,9.18,11.24,1.06,2.85,3.05,7.31,2.03,5.66,1.05,0.0,19.0,20.72,15.68,11.69,0.0,0.89,0.951,2021-10-19,VAN,2,BUF,5,Won,2.0
"2021-10-21 - VAN 4, CHI 1",VAN,38.56,35.95,26.71,24.69,15.99,18.44,2.11,0.0,1.22,1.59,16.13,22.44,3.26,12.49,3.24,8.05,1.06,0.0,12.89,9.67,4.18,3.71,1.05,0.0,17.14,9.21,7.51,6.59,0.0,0.0,1.132,2021-10-21,VAN,4,CHI,1,Lost,1.0
"2021-10-23 - VAN 4, SEA 2",VAN,47.41,48.19,34.55,40.76,21.34,26.87,2.07,1.89,1.05,1.86,9.28,24.37,2.07,10.66,2.05,7.88,0.0,0.0,7.12,13.78,5.09,6.85,1.06,1.9,33.92,20.23,11.98,11.03,1.05,0.0,1.027,2021-10-23,VAN,4,SEA,2,Lost,1.0
"2021-10-26 - MIN 3, VAN 2",VAN,30.93,43.28,19.68,33.84,15.27,28.24,0.95,3.21,0.88,2.63,14.27,27.49,5.32,11.04,2.64,8.83,0.93,2.16,8.73,16.74,4.59,10.68,0.0,1.05,12.36,11.12,7.97,5.47,0.0,0.0,0.949,2021-10-26,MIN,3,VAN,2,Lost,2.0
"2021-10-28 - PHI 2, VAN 1",VAN,28.74,44.15,22.72,31.61,14.65,24.94,0.92,1.06,1.38,1.36,13.54,17.62,6.23,4.47,4.49,3.34,0.0,0.0,7.14,13.34,2.79,9.6,0.0,1.05,14.44,23.02,7.28,11.94,0.89,0.0,1.021,2021-10-28,PHI,2,VAN,1,Lost,1.0
"2021-10-30 - EDM 2, VAN 1",VAN,42.67,55.22,31.56,42.67,20.94,31.77,0.0,0.0,1.78,2.79,25.16,27.36,6.2,8.9,4.46,7.83,0.0,0.0,18.66,18.61,8.36,9.61,0.0,0.0,16.01,25.53,7.23,14.43,0.0,0.0,1.0,2021-10-30,EDM,2,VAN,1,Lost,1.0
"2021-11-02 - NYR 2, VAN 3",VAN,34.16,26.33,24.96,19.98,17.73,13.72,1.87,0.0,1.52,0.84,18.21,10.56,8.88,3.26,5.32,2.19,0.93,0.0,9.25,7.24,4.77,3.09,0.96,0.0,13.24,12.5,6.64,7.32,0.0,0.0,1.106,2021-11-02,NYR,2,VAN,3,Won,2.0
"2021-11-05 - NSH 3, VAN 2",VAN,43.93,41.09,28.8,30.53,21.52,22.17,1.87,1.01,1.39,1.84,19.25,22.31,6.34,6.43,3.67,6.38,1.86,1.01,12.76,15.88,5.66,6.26,0.0,0.0,22.89,18.93,12.21,9.65,0.0,0.0,1.041,2021-11-05,NSH,3,VAN,2,Lost,2.0
"2021-11-07 - DAL 3, VAN 6",VAN,43.41,40.24,33.25,28.95,25.77,23.69,1.98,1.01,2.06,1.7,22.0,24.24,8.43,8.01,4.8,7.9,0.99,0.0,13.58,16.1,8.78,8.19,0.94,1.02,18.15,16.69,11.33,7.68,0.0,0.0,1.034,2021-11-07,DAL,3,VAN,6,Won,1.0
"2021-11-09 - ANA 3, VAN 2",VAN,52.61,37.4,34.67,26.11,25.67,25.96,0.95,1.08,1.48,2.01,26.34,24.29,8.92,7.83,4.43,7.81,0.0,0.0,17.19,16.71,7.51,8.61,0.0,1.04,24.67,10.83,11.83,7.45,0.88,0.0,0.996,2021-11-09,ANA,3,VAN,2,Lost,1.0
"2021-11-11 - VAN 1, COL 7",VAN,32.55,47.49,22.55,40.23,16.33,28.11,1.0,3.97,1.31,2.22,17.86,27.22,4.83,9.21,1.9,8.29,1.02,0.99,12.6,18.43,5.67,9.35,0.0,1.98,13.79,14.75,8.43,8.1,0.0,1.06,0.92,2021-11-11,VAN,1,COL,7,Won,1.0
"2021-11-13 - VAN 4, VGK 7",VAN,51.41,34.38,36.49,29.03,30.44,21.4,4.16,3.84,3.35,2.76,35.35,21.8,14.57,14.26,12.31,9.57,4.16,2.9,20.85,7.29,9.47,5.72,0.0,0.96,15.74,11.46,8.74,6.0,0.0,0.0,0.957,2021-11-13,VAN,4,VGK,7,Won,1.0
"2021-11-14 - VAN 1, ANA 5",VAN,39.62,57.92,31.51,42.64,21.16,32.19,1.06,1.98,1.86,2.69,16.91,34.27,8.0,15.75,5.94,15.95,0.0,0.98,8.86,18.68,6.09,7.07,1.05,0.94,21.34,20.18,8.01,8.71,0.0,0.0,0.988,2021-11-14,VAN,1,ANA,5,Won,0.0
"2021-11-17 - COL 4, VAN 2",VAN,53.94,47.46,36.14,28.87,28.0,19.28,1.87,0.0,2.48,1.15,31.83,17.23,12.57,5.43,9.1,2.11,0.92,0.0,18.94,11.88,5.66,4.2,0.0,0.0,21.27,23.54,13.11,11.94,0.95,0.0,1.067,2021-11-17,COL,4,VAN,2,Lost,2.0
"2021-11-19 - WPG 2, VAN 3",VAN,35.72,57.93,29.9,42.42,24.64,34.72,0.99,1.01,1.32,2.4,15.16,27.88,3.94,8.18,3.99,6.06,0.0,1.04,11.51,19.2,8.07,14.81,0.0,0.0,17.09,25.23,9.59,12.18,1.06,0.0,1.011,2021-11-19,WPG,2,VAN,3,Won,1.0
"2021-11-21 - CHI 1, VAN 0",VAN,41.6,40.06,30.57,25.24,24.04,18.89,0.0,1.06,1.54,1.53,13.15,15.95,3.74,6.44,3.78,4.28,0.0,1.06,9.4,9.56,7.68,3.17,0.0,0.0,22.84,18.94,12.65,8.29,0.0,0.0,0.944,2021-11-21,CHI,1,VAN,0,Lost,1.0
"2021-11-24 - VAN 1, PIT 4",VAN,43.99,41.44,32.85,30.97,29.28,24.68,1.0,1.97,1.71,1.62,14.53,20.17,5.0,10.89,4.93,9.98,1.02,0.96,9.32,9.27,7.8,4.09,0.0,0.94,24.95,18.62,14.22,9.46,0.0,0.0,0.954,2021-11-24,VAN,1,PIT,4,Won,2.0
"2021-11-26 - VAN 2, CBJ 4",VAN,62.87,39.39,45.24,28.04,35.16,19.1,2.02,1.89,2.16,1.34,26.73,14.64,7.33,2.87,5.14,1.89,1.01,0.94,19.19,11.93,9.15,5.91,1.06,0.95,32.54,22.45,18.81,10.41,0.0,0.0,0.959,2021-11-26,VAN,2,CBJ,4,Won,1.0
"2021-11-28 - VAN 2, BOS 3",VAN,37.67,47.81,28.2,40.42,23.84,34.09,1.06,0.92,1.05,1.9,14.96,17.74,3.25,7.32,3.22,6.44,0.0,0.92,11.71,10.37,6.21,6.71,0.0,0.0,20.55,28.19,13.17,20.01,1.05,0.0,1.017,2021-11-28,VAN,2,BOS,3,Won,1.0
"2021-11-29 - VAN 2, MTL 1",VAN,63.08,47.8,46.95,33.73,41.32,26.64,1.06,0.92,2.57,1.75,30.21,22.6,8.73,8.98,7.56,7.21,1.06,0.92,21.61,13.31,12.64,5.61,0.0,0.0,28.57,21.66,19.96,10.87,0.0,0.0,0.991,2021-11-29,VAN,2,MTL,1,Lost,0.0
"2021-12-01 - VAN 6, OTT 2",VAN,56.28,23.7,39.13,20.52,25.98,13.45,2.11,0.92,2.45,1.15,32.81,14.98,12.13,6.0,7.65,4.29,2.12,0.91,20.91,8.79,7.37,4.59,0.0,0.0,18.99,8.9,7.78,4.58,0.0,0.0,1.013,2021-12-01,VAN,6,OTT,2,Lost,1.0
"2021-12-04 - PIT 4, VAN 1",VAN,34.31,58.72,27.29,41.53,16.39,31.98,0.92,2.11,1.21,2.37,16.06,34.41,4.33,9.94,1.75,8.85,0.92,1.07,11.59,24.42,3.61,10.52,0.0,1.05,13.79,22.35,8.28,12.67,0.0,0.0,0.991,2021-12-04,PIT,4,VAN,1,Lost,2.0
"2021-12-06 - LA 0, VAN 4",VAN,46.59,44.07,36.93,35.2,23.3,28.22,1.97,0.0,2.43,1.53,26.23,21.27,10.75,4.06,6.81,4.01,0.99,0.0,15.84,16.87,8.11,9.06,0.98,0.0,17.27,19.4,7.05,12.66,0.0,0.0,1.085,2021-12-06,LA,0,VAN,4,Won,1.0
