Game,Team,CF,CA,FF,FA,SF,SA,GF,GA,xGF,xGA,SCF,SCA,HDCF,HDCA,HDSF,HDSA,HDGF,HDGA,MDCF,MDCA,MDSF,MDSA,MDGF,MDGA,LDCF,LDCA,LDSF,LDSA,LDGF,LDGA,PDO,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest
"2021-10-12 - PIT 6, TB 2",PIT,59.32,41.47,47.83,29.32,34.5,20.58,3.18,0.0,2.76,1.17,37.05,15.26,13.21,3.48,10.91,2.6,2.14,0.0,24.07,11.7,13.76,4.63,0.0,0.0,33.56,30.71,9.99,10.56,1.12,0.0,1.092,2021-10-12,PIT,6,TB,2,Lost,
"2021-10-14 - PIT 4, FLA 5",PIT,45.71,44.74,32.65,35.55,23.65,28.53,2.13,3.81,2.27,2.07,21.01,25.12,9.56,9.48,6.44,6.61,2.14,2.85,11.5,15.77,5.09,11.77,0.0,1.03,23.9,16.24,11.28,9.01,0.0,0.0,0.957,2021-10-14,PIT,4,FLA,5,Won,1.0
"2021-10-16 - CHI 2, PIT 5",PIT,40.77,26.38,31.24,15.34,23.63,10.89,3.91,1.0,1.51,0.77,19.8,13.12,7.06,3.87,7.16,3.8,1.93,1.02,13.03,8.96,4.21,1.88,1.98,0.0,18.06,12.93,10.25,5.08,0.0,0.0,1.073,2021-10-16,CHI,2,PIT,5,Won,1.0
"2021-10-19 - DAL 2, PIT 1",PIT,46.85,37.18,32.58,28.96,21.19,23.71,0.92,1.06,1.41,1.69,17.74,22.07,6.49,8.52,4.67,8.43,0.92,0.0,11.17,13.53,4.81,8.27,0.0,1.05,24.32,12.29,9.86,5.07,0.0,0.0,0.999,2021-10-19,DAL,2,PIT,1,Lost,2.0
"2021-10-23 - TOR 1, PIT 7",PIT,38.88,43.16,32.33,29.06,27.07,20.46,5.85,1.01,2.21,1.49,28.54,24.97,11.96,7.14,11.1,5.02,2.86,1.01,16.78,17.38,12.24,5.97,2.92,0.0,9.17,18.94,3.1,9.33,0.0,0.0,1.167,2021-10-23,TOR,1,PIT,7,Won,3.0
"2021-10-26 - TB 5, PIT 1",PIT,35.68,44.41,26.97,34.23,20.11,29.54,0.0,3.18,1.4,1.74,15.09,25.69,6.16,6.78,6.18,5.72,0.0,2.14,8.77,19.04,5.52,10.9,0.0,0.97,18.42,28.53,6.45,11.69,0.0,0.0,0.892,2021-10-26,TB,5,PIT,1,Lost,2.0
"2021-10-28 - CGY 4, PIT 0",PIT,52.36,54.13,44.31,43.7,32.01,32.67,0.0,4.26,2.56,2.12,25.5,26.56,8.77,7.96,7.91,7.96,0.0,1.09,16.38,18.83,6.33,10.66,0.0,2.02,24.65,25.03,15.79,11.82,0.0,1.11,0.869,2021-10-28,CGY,4,PIT,0,Lost,1.0
"2021-10-30 - NJ 4, PIT 2",PIT,38.45,49.0,30.71,37.98,26.04,33.74,1.87,2.09,1.83,1.93,16.17,21.92,8.37,9.46,6.57,8.31,1.86,0.0,7.76,12.49,3.94,9.31,0.0,1.04,21.14,22.08,14.44,15.11,0.0,0.94,1.01,2021-10-30,NJ,4,PIT,2,Lost,1.0
"2021-11-04 - PHI 2, PIT 3",PIT,54.94,53.84,45.07,39.77,32.74,31.97,1.89,1.01,2.77,2.59,26.01,28.03,16.89,11.09,13.05,8.98,0.94,0.0,9.15,16.72,3.96,11.06,0.95,1.06,26.18,20.92,13.73,10.16,0.0,0.0,1.026,2021-11-04,PHI,2,PIT,3,Won,4.0
"2021-11-06 - MIN 5, PIT 4",PIT,49.2,47.26,38.7,34.8,32.71,26.73,3.84,2.07,2.37,2.34,24.75,29.48,10.79,11.29,9.9,10.19,1.91,2.09,14.12,18.03,9.98,6.99,1.89,0.0,22.84,17.42,12.7,9.78,0.0,0.0,1.04,2021-11-06,MIN,5,PIT,4,Lost,1.0
