Game,Team,CF,CA,FF,FA,SF,SA,GF,GA,xGF,xGA,SCF,SCA,HDCF,HDCA,HDSF,HDSA,HDGF,HDGA,MDCF,MDCA,MDSF,MDSA,MDGF,MDGA,LDCF,LDCA,LDSF,LDSA,LDGF,LDGA,PDO,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest
"2021-10-15 - VAN 5, PHI 4",PHI,42.46,48.39,31.33,33.18,19.93,28.85,1.89,2.09,1.68,1.68,16.9,24.83,5.73,6.52,3.89,4.23,0.93,1.08,11.07,18.46,4.68,7.44,0.0,1.06,23.86,19.2,10.48,14.1,0.95,0.0,1.023,2021-10-15,VAN,5,PHI,4,Lost,
"2021-10-18 - SEA 1, PHI 6",PHI,40.59,25.97,33.72,21.73,26.34,17.06,5.91,1.0,2.32,1.97,22.56,11.8,10.08,8.99,10.22,7.92,2.95,1.02,12.57,2.96,7.14,1.97,1.95,0.0,15.07,12.64,7.56,7.11,1.07,0.0,1.165,2021-10-18,SEA,1,PHI,6,Won,2.0
"2021-10-20 - BOS 3, PHI 6",PHI,43.72,65.9,27.72,45.34,22.65,36.68,3.86,3.04,1.67,3.26,17.99,37.66,3.93,15.97,3.97,10.84,1.93,3.06,14.36,21.33,10.01,9.93,1.89,0.0,20.04,25.72,7.5,13.16,0.0,0.0,1.088,2021-10-20,BOS,3,PHI,6,Won,1.0
"2021-10-23 - FLA 4, PHI 2",PHI,33.67,47.71,27.47,39.32,19.89,23.53,0.0,1.01,1.86,2.47,14.88,24.29,8.15,9.73,6.38,6.44,0.0,1.01,6.62,14.53,3.87,6.19,0.0,0.0,14.06,21.61,6.64,9.78,0.0,0.0,0.957,2021-10-23,FLA,4,PHI,2,Lost,2.0
"2021-10-27 - PHI 5, EDM 3",PHI,40.63,52.38,34.1,36.37,27.63,26.41,4.25,1.87,2.4,1.72,21.59,25.18,14.32,6.34,13.12,4.61,2.14,0.92,7.41,18.89,3.17,4.86,1.05,0.0,16.97,24.16,10.49,16.83,1.05,0.88,1.083,2021-10-27,PHI,5,EDM,3,Lost,3.0
"2021-10-28 - PHI 2, VAN 1",PHI,44.15,28.74,31.61,22.72,24.94,14.65,1.06,0.92,1.36,1.38,17.62,13.54,4.47,6.23,3.34,4.49,0.0,0.0,13.34,7.14,9.6,2.79,1.05,0.0,23.02,14.44,11.94,7.28,0.0,0.89,0.979,2021-10-28,PHI,2,VAN,1,Lost,0.0
"2021-10-30 - PHI 0, CGY 4",PHI,29.76,44.17,19.23,35.09,16.31,26.28,0.0,1.0,1.22,1.94,11.92,28.3,3.06,9.47,3.02,7.69,0.0,0.0,8.65,19.07,4.92,8.11,0.0,1.0,16.23,15.16,7.38,10.34,0.0,0.0,0.962,2021-10-30,PHI,0,CGY,4,Won,1.0
"2021-11-02 - ARI 0, PHI 3",PHI,50.07,51.05,36.28,38.88,26.62,28.53,1.93,0.0,1.81,2.21,21.15,26.05,8.54,13.72,3.85,10.48,0.94,0.0,12.67,12.35,9.76,7.17,0.94,0.0,22.7,19.19,11.11,9.96,0.0,0.0,1.073,2021-11-02,ARI,0,PHI,3,Won,2.0
"2021-11-04 - PHI 2, PIT 3",PHI,53.84,54.94,39.77,45.07,31.97,32.74,1.01,1.89,2.59,2.77,28.03,26.01,11.09,16.89,8.98,13.05,0.0,0.94,16.72,9.15,11.06,3.96,1.06,0.95,20.92,26.18,10.16,13.73,0.0,0.0,0.974,2021-11-04,PHI,2,PIT,3,Won,1.0
"2021-11-06 - PHI 2, WSH 1",PHI,60.77,38.4,40.53,30.43,30.87,19.51,2.13,0.95,2.76,1.94,29.07,20.09,9.81,6.23,7.63,4.43,1.08,0.0,19.37,13.74,10.54,5.67,1.05,1.03,25.38,16.43,11.69,9.37,0.0,0.0,1.02,2021-11-06,PHI,2,WSH,1,Lost,1.0
"2021-11-10 - TOR 3, PHI 0",PHI,52.01,43.33,39.58,32.33,28.51,26.81,0.0,2.11,1.62,2.24,18.34,26.1,3.56,10.15,2.63,10.14,0.0,1.06,14.71,16.05,6.64,10.44,0.0,0.97,30.79,16.04,18.16,6.35,0.0,0.0,0.921,2021-11-10,TOR,3,PHI,0,Lost,3.0
"2021-11-12 - PHI 2, CAR 1",PHI,46.06,42.65,38.35,31.88,23.08,23.26,2.07,0.94,2.91,2.25,20.65,18.08,11.41,10.34,7.19,5.68,2.07,0.94,9.25,7.64,6.15,2.87,0.0,0.0,21.64,19.45,8.67,11.84,0.0,0.0,1.049,2021-11-12,PHI,2,CAR,1,Lost,1.0
"2021-11-13 - PHI 2, DAL 5",PHI,46.3,54.48,35.54,38.4,23.07,22.9,1.01,2.92,1.53,2.38,17.66,31.23,6.98,12.79,4.01,8.0,1.04,2.92,10.51,18.72,3.97,8.07,0.0,0.0,24.11,20.06,13.58,5.48,0.0,0.0,0.916,2021-11-13,PHI,2,DAL,5,Won,0.0
"2021-11-16 - CGY 1, PHI 2",PHI,45.8,39.4,36.18,27.93,26.83,24.74,0.92,1.06,2.29,1.93,18.69,23.18,7.32,9.64,3.72,9.55,0.0,0.0,11.34,13.53,5.7,7.2,0.96,0.0,20.24,14.42,14.62,8.11,0.0,1.05,0.992,2021-11-16,CGY,1,PHI,2,Won,2.0
"2021-11-18 - TB 4, PHI 3",PHI,41.1,54.82,26.91,38.95,21.98,26.26,1.93,2.07,1.17,2.21,14.57,23.13,4.67,8.21,3.78,6.07,0.94,1.01,10.0,14.71,3.94,7.05,0.94,0.0,23.07,39.6,11.3,11.04,0.0,1.05,1.009,2021-11-18,TB,4,PHI,3,Lost,1.0
"2021-11-20 - BOS 5, PHI 2",PHI,31.72,48.87,26.43,42.99,20.91,36.24,0.95,4.27,1.22,2.0,10.88,22.08,4.45,8.84,4.47,6.62,0.93,1.06,6.37,13.37,2.78,7.4,0.0,2.09,19.09,21.32,11.64,17.02,0.0,1.11,0.928,2021-11-20,BOS,5,PHI,2,Lost,1.0
"2021-11-23 - PHI 0, TB 4",PHI,44.23,66.23,35.55,56.67,28.15,35.37,0.0,2.93,1.92,2.89,22.36,32.9,12.81,13.12,10.69,10.33,0.0,0.99,9.58,20.05,5.89,6.17,0.0,0.0,27.18,41.09,9.7,18.08,0.0,2.01,0.917,2021-11-23,PHI,0,TB,4,Won,2.0
"2021-11-24 - PHI 1, FLA 2",PHI,34.36,58.71,29.97,40.91,26.67,30.98,1.06,0.0,1.64,2.72,19.32,40.28,10.86,15.42,9.72,11.94,1.06,0.0,8.61,24.48,5.27,7.6,0.0,0.0,9.64,14.69,8.55,8.35,0.0,0.0,1.04,2021-11-24,PHI,1,FLA,2,Won,0.0
"2021-11-26 - CAR 6, PHI 3",PHI,34.24,60.63,26.73,43.72,16.6,34.48,1.89,6.22,1.55,2.31,18.09,32.0,6.18,8.55,2.78,7.32,0.94,3.15,11.77,23.54,4.75,10.55,0.95,2.03,14.55,24.53,7.21,15.43,0.0,0.94,0.933,2021-11-26,CAR,6,PHI,3,Lost,1.0
"2021-11-28 - PHI 2, NJ 5",PHI,44.42,61.4,34.05,41.59,19.56,29.41,1.01,3.82,1.48,3.04,20.17,28.72,4.14,17.64,3.04,12.86,1.01,2.87,15.77,11.13,4.06,2.94,0.0,0.95,21.89,28.91,10.34,12.51,0.0,0.0,0.922,2021-11-28,PHI,2,NJ,5,Won,1.0
"2021-12-01 - PHI 1, NYR 4",PHI,38.01,39.76,30.32,30.65,18.94,26.45,1.0,1.97,1.7,2.17,18.58,20.42,10.11,12.05,5.02,9.21,1.02,0.96,8.32,8.34,2.92,6.04,0.0,0.94,15.52,14.15,8.85,7.75,0.0,0.0,0.978,2021-12-01,PHI,1,NYR,4,Won,2.0
"2021-12-05 - TB 7, PHI 1",PHI,54.66,46.64,40.84,36.1,33.37,26.79,0.0,5.35,1.76,2.95,20.19,20.5,4.38,12.56,3.52,10.2,0.0,4.33,15.64,8.19,9.1,5.58,0.0,0.97,29.67,20.37,19.64,11.14,0.0,0.0,0.8,2021-12-05,TB,7,PHI,1,Lost,3.0
"2021-12-06 - COL 7, PHI 5",PHI,42.22,59.98,29.92,48.78,24.03,39.51,2.81,3.18,1.69,2.54,15.71,23.03,5.12,5.64,3.42,5.64,1.84,0.0,10.45,17.51,5.53,9.67,0.95,3.06,18.88,30.09,11.09,20.02,0.0,0.0,1.036,2021-12-06,COL,7,PHI,5,Lost,0.0
"2021-12-08 - PHI 0, NJ 3",PHI,30.93,46.93,26.47,33.17,20.52,23.13,0.0,0.94,1.15,1.7,10.86,23.59,3.95,7.63,2.92,5.76,0.0,0.0,6.8,16.22,4.01,5.99,0.0,0.0,17.44,20.55,11.43,10.3,0.0,0.95,0.959,2021-12-08,PHI,0,NJ,3,Won,1.0
"2021-12-10 - PHI 4, VGK 3",PHI,42.79,53.17,28.18,39.2,18.31,31.21,1.06,1.85,1.95,2.14,26.31,23.63,12.09,7.97,6.58,6.23,1.06,1.84,14.52,15.51,4.31,8.54,0.0,0.0,8.78,22.46,4.41,15.27,0.0,0.0,0.998,2021-12-10,PHI,4,VGK,3,Lost,1.0
"2021-12-11 - PHI 5, ARI 3",PHI,52.01,45.85,38.8,35.53,30.82,27.31,4.22,2.76,2.56,1.78,19.5,21.63,12.01,8.05,10.83,5.4,3.19,0.92,7.68,13.4,7.45,8.27,1.05,0.96,27.04,20.84,10.59,10.97,0.0,0.89,1.036,2021-12-11,PHI,5,ARI,3,Lost,0.0
"2021-12-14 - NJ 1, PHI 6",PHI,52.35,33.95,39.81,27.21,26.15,19.63,3.92,1.0,2.32,1.16,22.51,16.43,10.98,4.97,7.11,1.93,1.96,0.0,11.7,11.17,6.12,8.71,0.95,0.0,24.88,16.34,11.97,8.86,1.07,0.94,1.099,2021-12-14,NJ,1,PHI,6,Won,2.0
"2021-12-16 - PHI 2, MTL 3",PHI,51.09,51.98,36.39,42.09,29.82,30.37,2.07,1.87,1.61,3.38,26.45,29.12,4.14,19.22,3.1,16.47,1.01,1.86,22.28,9.78,11.44,1.9,1.05,0.0,19.86,22.23,12.16,11.76,0.0,0.0,1.008,2021-12-16,PHI,2,MTL,3,Won,1.0
"2021-12-18 - OTT 3, PHI 4",PHI,51.51,44.94,38.21,35.3,29.22,26.05,2.86,2.07,1.58,1.53,15.61,18.45,7.63,6.39,5.84,3.16,0.94,0.0,8.0,11.86,5.91,6.98,0.94,1.02,29.91,21.88,15.8,12.74,0.89,1.05,1.018,2021-12-18,OTT,3,PHI,4,Won,1.0
"2021-12-29 - PHI 3, SEA 2",PHI,31.08,45.88,23.74,36.25,16.39,24.88,1.01,0.94,0.73,1.39,10.54,15.06,1.07,6.44,1.05,4.67,0.0,0.0,9.39,8.61,3.09,3.84,0.0,0.0,17.4,28.86,10.05,16.42,0.94,0.95,1.024,2021-12-29,PHI,3,SEA,2,Lost,10.0
