Game,Team,CF,CA,FF,FA,SF,SA,GF,GA,xGF,xGA,SCF,SCA,HDCF,HDCA,HDSF,HDSA,HDGF,HDGA,MDCF,MDCA,MDSF,MDSA,MDGF,MDGA,LDCF,LDCA,LDSF,LDSA,LDGF,LDGA,PDO,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest
"2021-10-14 - TOR 2, OTT 3",OTT,59.64,46.47,45.19,38.86,32.43,31.37,1.93,0.0,3.39,2.79,38.99,26.54,16.06,16.05,11.23,13.8,0.94,0.0,23.26,10.4,10.29,4.89,0.98,0.0,16.94,16.24,10.54,10.0,0.0,0.0,1.059,2021-10-14,TOR,2,OTT,3,Won,
"2021-10-16 - OTT 1, TOR 3",OTT,36.13,54.54,28.21,36.76,16.86,20.85,0.0,2.92,1.25,1.67,17.45,25.59,7.92,7.97,4.87,2.98,0.0,0.94,9.35,18.07,5.85,6.07,0.0,1.88,14.82,26.97,4.45,10.9,0.0,0.0,0.86,2021-10-16,OTT,1,TOR,3,Won,1.0
"2021-10-17 - DAL 2, OTT 3",OTT,43.19,53.9,31.96,40.14,22.87,31.16,0.92,2.07,1.67,1.82,18.69,17.36,5.75,8.23,3.85,5.11,0.0,2.09,13.16,9.14,9.9,5.09,0.0,0.0,20.94,35.71,6.91,20.21,0.89,0.0,0.974,2021-10-17,DAL,2,OTT,3,Won,0.0
"2021-10-21 - SJ 2, OTT 1",OTT,49.18,40.94,33.84,25.24,18.01,19.86,0.94,1.01,1.77,1.7,22.26,22.2,9.05,5.31,2.84,5.26,0.0,1.01,13.16,16.85,5.81,8.33,0.95,0.0,36.55,23.19,7.45,6.35,0.0,0.0,1.001,2021-10-21,SJ,2,OTT,1,Lost,3.0
"2021-10-23 - NYR 3, OTT 2",OTT,44.48,35.03,31.23,21.11,21.84,13.53,0.94,1.06,1.49,1.31,20.13,14.82,1.99,6.04,2.02,4.01,0.0,1.06,18.52,8.64,12.03,1.98,0.95,0.0,21.62,17.65,7.65,6.3,0.0,0.0,0.965,2021-10-23,NYR,3,OTT,2,Lost,1.0
"2021-10-25 - WSH 7, OTT 5",OTT,38.54,58.42,31.76,42.86,26.36,31.74,3.74,7.4,2.05,2.24,22.53,33.51,12.34,11.83,9.62,7.6,0.92,3.15,10.0,21.85,5.67,10.48,0.0,2.01,14.14,21.58,9.72,12.48,2.71,2.16,0.908,2021-10-25,WSH,7,OTT,5,Lost,1.0
"2021-10-29 - OTT 4, DAL 1",OTT,39.64,48.93,30.08,38.09,24.47,29.77,3.17,0.0,1.77,2.36,22.33,30.42,11.21,12.24,10.14,10.51,2.14,0.0,11.39,17.73,7.61,9.95,1.04,0.0,14.72,18.26,6.81,9.08,0.0,0.0,1.13,2021-10-29,OTT,4,DAL,1,Lost,3.0
"2021-11-01 - OTT 1, CHI 5",OTT,41.65,47.4,27.94,31.45,21.43,22.9,1.0,2.92,1.93,1.25,25.36,20.12,4.09,5.05,2.98,3.04,0.0,1.92,20.63,15.34,12.79,7.0,1.0,0.0,12.67,19.29,4.92,9.83,0.0,1.07,0.919,2021-11-01,OTT,1,CHI,5,Won,2.0
"2021-11-02 - OTT 4, MIN 5",OTT,27.67,63.39,24.81,46.45,18.89,35.6,3.09,2.92,1.41,3.26,14.29,29.16,6.24,14.24,4.14,11.57,2.09,1.93,8.0,14.98,5.06,6.93,0.0,0.0,12.67,31.72,8.54,15.93,0.93,1.06,1.081,2021-11-02,OTT,4,MIN,5,Won,0.0
"2021-11-04 - VGK 5, OTT 1",OTT,51.22,66.57,41.88,51.06,32.0,35.87,0.92,4.23,1.97,2.72,23.38,30.58,9.01,8.77,6.36,5.56,0.91,2.15,14.04,22.05,8.26,10.58,0.0,1.05,21.42,31.44,14.47,19.89,0.0,1.12,0.911,2021-11-04,VGK,5,OTT,1,Lost,1.0
"2021-11-06 - TB 5, OTT 3",OTT,34.49,54.76,26.66,44.82,22.22,29.62,2.76,3.19,2.13,3.07,18.96,29.16,9.81,6.6,7.14,4.39,1.83,2.14,8.9,22.64,6.54,11.57,0.96,1.05,20.29,35.99,8.53,11.33,0.0,0.0,1.017,2021-11-06,TB,5,OTT,3,Lost,1.0
"2021-11-09 - OTT 2, BOS 3",OTT,27.29,49.65,23.27,36.38,16.14,29.02,2.07,0.94,1.29,1.32,12.38,20.74,6.37,3.58,4.27,1.83,1.06,0.0,5.97,17.23,3.06,6.83,0.0,0.0,13.96,25.07,7.56,18.49,0.94,0.95,1.096,2021-11-09,OTT,2,BOS,3,Won,2.0
"2021-11-11 - LA 2, OTT 0",OTT,42.16,44.18,34.88,34.73,25.53,31.42,0.0,1.08,2.08,1.87,26.02,22.41,10.91,6.5,5.5,6.44,0.0,0.0,15.03,15.94,8.61,12.56,0.0,1.04,19.91,25.0,9.6,10.23,0.0,0.0,0.966,2021-11-11,LA,2,OTT,0,Lost,1.0
